"Step","object_C_fine - magic123/loss_total","object_C_fine - magic123/loss_total__MIN","object_C_fine - magic123/loss_total__MAX","object_C_coarse - magic123/loss_total","object_C_coarse - magic123/loss_total__MIN","object_C_coarse - magic123/loss_total__MAX"
"3032","0.004985532257705927","0.004985532257705927","0.004985532257705927","0.01891433820128441","0.01891433820128441","0.01891433820128441"
"3033","0.0011355408933013678","0.0011355408933013678","0.0011355408933013678","1.8500943183898926","1.8500943183898926","1.8500943183898926"
"3034","0.004989045672118664","0.004989045672118664","0.004989045672118664","1.7955470085144043","1.7955470085144043","1.7955470085144043"
"3035","0.0015632326249033213","0.0015632326249033213","0.0015632326249033213","2.5719008445739746","2.5719008445739746","2.5719008445739746"
"3036","0.004961810540407896","0.004961810540407896","0.004961810540407896","0.04010528326034546","0.04010528326034546","0.04010528326034546"
"3037","0.0012453122762963176","0.0012453122762963176","0.0012453122762963176","4.587889671325684","4.587889671325684","4.587889671325684"
"3038","0.004975779913365841","0.004975779913365841","0.004975779913365841","4.98377799987793","4.98377799987793","4.98377799987793"
"3039","0.002122598933055997","0.002122598933055997","0.002122598933055997","2.1712751388549805","2.1712751388549805","2.1712751388549805"
"3040","0.004984267055988312","0.004984267055988312","0.004984267055988312","0.019318558275699615","0.019318558275699615","0.019318558275699615"
"3041","0.0010869713732972741","0.0010869713732972741","0.0010869713732972741","3.2494750022888184","3.2494750022888184","3.2494750022888184"
"3042","0.004963736981153488","0.004963736981153488","0.004963736981153488","4.606371879577637","4.606371879577637","4.606371879577637"
"3043","0.001637522131204605","0.001637522131204605","0.001637522131204605","2.8191680908203125","2.8191680908203125","2.8191680908203125"
"3044","0.004954952746629715","0.004954952746629715","0.004954952746629715","0.03159002959728241","0.03159002959728241","0.03159002959728241"
"3045","0.0024295931216329336","0.0024295931216329336","0.0024295931216329336","1.745504379272461","1.745504379272461","1.745504379272461"
"3046","0.00499064102768898","0.00499064102768898","0.00499064102768898","5.678120136260986","5.678120136260986","5.678120136260986"
"3047","0.001415897742845118","0.001415897742845118","0.001415897742845118","1.4129141569137573","1.4129141569137573","1.4129141569137573"
"3048","0.005001826211810112","0.005001826211810112","0.005001826211810112","0.027365516871213913","0.027365516871213913","0.027365516871213913"
"3049","0.00135129620321095","0.00135129620321095","0.00135129620321095","6.509028911590576","6.509028911590576","6.509028911590576"
"3050","0.005006675608456135","0.005006675608456135","0.005006675608456135","5.4800944328308105","5.4800944328308105","5.4800944328308105"
"3051","0.0018517273711040616","0.0018517273711040616","0.0018517273711040616","3.453568935394287","3.453568935394287","3.453568935394287"
"3052","0.00500856339931488","0.00500856339931488","0.00500856339931488","0.022546742111444473","0.022546742111444473","0.022546742111444473"
"3053","0.0013323220191523433","0.0013323220191523433","0.0013323220191523433","1.9929680824279785","1.9929680824279785","1.9929680824279785"
"3054","0.005018818657845259","0.005018818657845259","0.005018818657845259","3.475107192993164","3.475107192993164","3.475107192993164"
"3055","0.0017755846492946148","0.0017755846492946148","0.0017755846492946148","1.755133867263794","1.755133867263794","1.755133867263794"
"3056","0.004994770511984825","0.004994770511984825","0.004994770511984825","0.03046282008290291","0.03046282008290291","0.03046282008290291"
"3057","0.0011350939748808742","0.0011350939748808742","0.0011350939748808742","1.5305330753326416","1.5305330753326416","1.5305330753326416"
"3058","0.005015204660594463","0.005015204660594463","0.005015204660594463","2.4641804695129395","2.4641804695129395","2.4641804695129395"
"3059","0.001396434847265482","0.001396434847265482","0.001396434847265482","4.672793388366699","4.672793388366699","4.672793388366699"
"3060","0.005027206614613533","0.005027206614613533","0.005027206614613533","0.025912456214427948","0.025912456214427948","0.025912456214427948"
"3061","0.0030958910938352346","0.0030958910938352346","0.0030958910938352346","4.449106216430664","4.449106216430664","4.449106216430664"
"3062","0.005028423387557268","0.005028423387557268","0.005028423387557268","3.860689163208008","3.860689163208008","3.860689163208008"
"3063","0.002213394967839122","0.002213394967839122","0.002213394967839122","2.05501127243042","2.05501127243042","2.05501127243042"
"3064","0.005014797672629356","0.005014797672629356","0.005014797672629356","0.024051012471318245","0.024051012471318245","0.024051012471318245"
"3065","0.0015399218536913395","0.0015399218536913395","0.0015399218536913395","2.0339910984039307","2.0339910984039307","2.0339910984039307"
"3066","0.005015644710510969","0.005015644710510969","0.005015644710510969","5.263089179992676","5.263089179992676","5.263089179992676"
"3067","0.001725366455502808","0.001725366455502808","0.001725366455502808","2.8823325634002686","2.8823325634002686","2.8823325634002686"
"3068","0.005025401711463928","0.005025401711463928","0.005025401711463928","0.020124582573771477","0.020124582573771477","0.020124582573771477"
"3069","0.001272099558264017","0.001272099558264017","0.001272099558264017","2.135249376296997","2.135249376296997","2.135249376296997"
"3070","0.004999750759452581","0.004999750759452581","0.004999750759452581","0.7113285660743713","0.7113285660743713","0.7113285660743713"
"3071","0.0015073653776198626","0.0015073653776198626","0.0015073653776198626","2.7552483081817627","2.7552483081817627","2.7552483081817627"
"3072","0.00502808578312397","0.00502808578312397","0.00502808578312397","0.024484071880578995","0.024484071880578995","0.024484071880578995"
"3073","0.002181601244956255","0.002181601244956255","0.002181601244956255","6.022348403930664","6.022348403930664","6.022348403930664"
"3074","0.005043573211878538","0.005043573211878538","0.005043573211878538","3.3481881618499756","3.3481881618499756","3.3481881618499756"
"3075","0.001902388990856707","0.001902388990856707","0.001902388990856707","1.5595457553863525","1.5595457553863525","1.5595457553863525"
"3076","0.004985011648386717","0.004985011648386717","0.004985011648386717","0.01985475793480873","0.01985475793480873","0.01985475793480873"
"3077","0.0018936977721750736","0.0018936977721750736","0.0018936977721750736","5.688656806945801","5.688656806945801","5.688656806945801"
"3078","0.0049904463812708855","0.0049904463812708855","0.0049904463812708855","3.6589486598968506","3.6589486598968506","3.6589486598968506"
"3079","0.0017285600770264864","0.0017285600770264864","0.0017285600770264864","5.566947937011719","5.566947937011719","5.566947937011719"
"3080","0.005011268891394138","0.005011268891394138","0.005011268891394138","0.05100142955780029","0.05100142955780029","0.05100142955780029"
"3081","0.0018445129971951246","0.0018445129971951246","0.0018445129971951246","4.756706714630127","4.756706714630127","4.756706714630127"
"3082","0.004993183072656393","0.004993183072656393","0.004993183072656393","2.8152410984039307","2.8152410984039307","2.8152410984039307"
"3083","0.0017933495109900832","0.0017933495109900832","0.0017933495109900832","3.1804418563842773","3.1804418563842773","3.1804418563842773"
"3084","0.004987165331840515","0.004987165331840515","0.004987165331840515","0.030861470848321915","0.030861470848321915","0.030861470848321915"
"3085","0.001210263930261135","0.001210263930261135","0.001210263930261135","4.405296325683594","4.405296325683594","4.405296325683594"
"3086","0.0049990322440862656","0.0049990322440862656","0.0049990322440862656","2.276390314102173","2.276390314102173","2.276390314102173"
"3087","0.0014518651878461242","0.0014518651878461242","0.0014518651878461242","3.9814038276672363","3.9814038276672363","3.9814038276672363"
"3088","0.004998114891350269","0.004998114891350269","0.004998114891350269","0.030362185090780258","0.030362185090780258","0.030362185090780258"
"3089","0.0017058898229151964","0.0017058898229151964","0.0017058898229151964","2.2099111080169678","2.2099111080169678","2.2099111080169678"
"3090","0.00497151305899024","0.00497151305899024","0.00497151305899024","4.452181339263916","4.452181339263916","4.452181339263916"
"3091","0.0019195186905562878","0.0019195186905562878","0.0019195186905562878","2.7568776607513428","2.7568776607513428","2.7568776607513428"
"3092","0.004982270300388336","0.004982270300388336","0.004982270300388336","0.022122204303741455","0.022122204303741455","0.022122204303741455"
"3093","0.0014260504394769669","0.0014260504394769669","0.0014260504394769669","3.7617294788360596","3.7617294788360596","3.7617294788360596"
"3094","0.004977029748260975","0.004977029748260975","0.004977029748260975","2.1904165744781494","2.1904165744781494","2.1904165744781494"
"3095","0.0010701166465878487","0.0010701166465878487","0.0010701166465878487","3.2612252235412598","3.2612252235412598","3.2612252235412598"
"3096","0.004975015297532082","0.004975015297532082","0.004975015297532082","0.019360536709427834","0.019360536709427834","0.019360536709427834"
"3097","0.0010555456392467022","0.0010555456392467022","0.0010555456392467022","3.1182305812835693","3.1182305812835693","3.1182305812835693"
"3098","0.004965592175722122","0.004965592175722122","0.004965592175722122","2.5481677055358887","2.5481677055358887","2.5481677055358887"
"3099","0.002194588538259268","0.002194588538259268","0.002194588538259268","2.6636364459991455","2.6636364459991455","2.6636364459991455"
"3100","0.004960445687174797","0.004960445687174797","0.004960445687174797","0.018551673740148544","0.018551673740148544","0.018551673740148544"
"3101","0.002268249401822686","0.002268249401822686","0.002268249401822686","6.706931114196777","6.706931114196777","6.706931114196777"
"3102","0.004950584843754768","0.004950584843754768","0.004950584843754768","3.930330991744995","3.930330991744995","3.930330991744995"
"3103","0.0010144432308152318","0.0010144432308152318","0.0010144432308152318","3.558030366897583","3.558030366897583","3.558030366897583"
"3104","0.004945740103721619","0.004945740103721619","0.004945740103721619","0.02044622227549553","0.02044622227549553","0.02044622227549553"
"3105","0.0012648869305849075","0.0012648869305849075","0.0012648869305849075","2.0260486602783203","2.0260486602783203","2.0260486602783203"
"3106","0.004964224994182587","0.004964224994182587","0.004964224994182587","6.576968193054199","6.576968193054199","6.576968193054199"
"3107","0.0016383954789489508","0.0016383954789489508","0.0016383954789489508","2.5370490550994873","2.5370490550994873","2.5370490550994873"
"3108","0.004951945506036282","0.004951945506036282","0.004951945506036282","0.017077522352337837","0.017077522352337837","0.017077522352337837"
"3109","0.002257825806736946","0.002257825806736946","0.002257825806736946","3.3273046016693115","3.3273046016693115","3.3273046016693115"
"3110","0.004957444034516811","0.004957444034516811","0.004957444034516811","5.866760730743408","5.866760730743408","5.866760730743408"
"3111","0.001479727914556861","0.001479727914556861","0.001479727914556861","3.8044369220733643","3.8044369220733643","3.8044369220733643"
"3112","0.0049819666892290115","0.0049819666892290115","0.0049819666892290115","0.03010951355099678","0.03010951355099678","0.03010951355099678"
"3113","0.0011349206324666739","0.0011349206324666739","0.0011349206324666739","2.796602487564087","2.796602487564087","2.796602487564087"
"3114","0.004965349566191435","0.004965349566191435","0.004965349566191435","1.9856711626052856","1.9856711626052856","1.9856711626052856"
"3115","0.001632745610550046","0.001632745610550046","0.001632745610550046","5.898534774780273","5.898534774780273","5.898534774780273"
"3116","0.004946230445057154","0.004946230445057154","0.004946230445057154","0.02615208923816681","0.02615208923816681","0.02615208923816681"
"3117","0.0010782693279907107","0.0010782693279907107","0.0010782693279907107","3.0026745796203613","3.0026745796203613","3.0026745796203613"
"3118","0.004965197294950485","0.004965197294950485","0.004965197294950485","2.4933247566223145","2.4933247566223145","2.4933247566223145"
"3119","0.0019974575843662024","0.0019974575843662024","0.0019974575843662024","2.4205398559570312","2.4205398559570312","2.4205398559570312"
"3120","0.004950732458382845","0.004950732458382845","0.004950732458382845","0.03679738938808441","0.03679738938808441","0.03679738938808441"
"3121","0.00161577551625669","0.00161577551625669","0.00161577551625669","2.9346725940704346","2.9346725940704346","2.9346725940704346"
"3122","0.0049573928117752075","0.0049573928117752075","0.0049573928117752075","2.4354336261749268","2.4354336261749268","2.4354336261749268"
"3123","0.0019009722163900733","0.0019009722163900733","0.0019009722163900733","0.8145163655281067","0.8145163655281067","0.8145163655281067"
"3124","0.004942210391163826","0.004942210391163826","0.004942210391163826","0.021482929587364197","0.021482929587364197","0.021482929587364197"
"3125","0.0014427442802116275","0.0014427442802116275","0.0014427442802116275","1.6875214576721191","1.6875214576721191","1.6875214576721191"
"3126","0.0049575380980968475","0.0049575380980968475","0.0049575380980968475","4.031998634338379","4.031998634338379","4.031998634338379"
"3127","0.0017089189495891333","0.0017089189495891333","0.0017089189495891333","1.0930448770523071","1.0930448770523071","1.0930448770523071"
"3128","0.004976338241249323","0.004976338241249323","0.004976338241249323","0.029423315078020096","0.029423315078020096","0.029423315078020096"
"3129","0.0015382450073957443","0.0015382450073957443","0.0015382450073957443","2.418809175491333","2.418809175491333","2.418809175491333"
"3130","0.004979260731488466","0.004979260731488466","0.004979260731488466","2.7289798259735107","2.7289798259735107","2.7289798259735107"
"3131","0.0021765436977148056","0.0021765436977148056","0.0021765436977148056","6.402770519256592","6.402770519256592","6.402770519256592"
"3132","0.0049959104508161545","0.0049959104508161545","0.0049959104508161545","0.01997540146112442","0.01997540146112442","0.01997540146112442"
"3133","0.0018229072447866201","0.0018229072447866201","0.0018229072447866201","6.12811279296875","6.12811279296875","6.12811279296875"
"3134","0.004982904531061649","0.004982904531061649","0.004982904531061649","3.4813506603240967","3.4813506603240967","3.4813506603240967"
"3135","0.0016751618823036551","0.0016751618823036551","0.0016751618823036551","2.664926767349243","2.664926767349243","2.664926767349243"
"3136","0.004974236711859703","0.004974236711859703","0.004974236711859703","0.018731113523244858","0.018731113523244858","0.018731113523244858"
"3137","0.002330345567315817","0.002330345567315817","0.002330345567315817","2.6120893955230713","2.6120893955230713","2.6120893955230713"
"3138","0.004965551197528839","0.004965551197528839","0.004965551197528839","5.009394645690918","5.009394645690918","5.009394645690918"
"3139","0.0019651884213089943","0.0019651884213089943","0.0019651884213089943","3.5019898414611816","3.5019898414611816","3.5019898414611816"
"3140","0.004953829571604729","0.004953829571604729","0.004953829571604729","0.014921942725777626","0.014921942725777626","0.014921942725777626"
"3141","0.0018743135733529925","0.0018743135733529925","0.0018743135733529925","2.4069459438323975","2.4069459438323975","2.4069459438323975"
"3142","0.004948868881911039","0.004948868881911039","0.004948868881911039","3.9643630981445312","3.9643630981445312","3.9643630981445312"
"3143","0.0015477468259632587","0.0015477468259632587","0.0015477468259632587","1.5439295768737793","1.5439295768737793","1.5439295768737793"
"3144","0.004948306828737259","0.004948306828737259","0.004948306828737259","0.02644856832921505","0.02644856832921505","0.02644856832921505"
"3145","0.0016769268549978733","0.0016769268549978733","0.0016769268549978733","7.292978763580322","7.292978763580322","7.292978763580322"
"3146","0.004940904676914215","0.004940904676914215","0.004940904676914215","3.2769289016723633","3.2769289016723633","3.2769289016723633"
"3147","0.002151638735085726","0.002151638735085726","0.002151638735085726","3.1554813385009766","3.1554813385009766","3.1554813385009766"
"3148","0.004958427511155605","0.004958427511155605","0.004958427511155605","0.03983950614929199","0.03983950614929199","0.03983950614929199"
"3149","0.002002338645979762","0.002002338645979762","0.002002338645979762","3.5141968727111816","3.5141968727111816","3.5141968727111816"
"3150","0.00493091344833374","0.00493091344833374","0.00493091344833374","5.516068935394287","5.516068935394287","5.516068935394287"
"3151","0.0014273661654442549","0.0014273661654442549","0.0014273661654442549","2.0282678604125977","2.0282678604125977","2.0282678604125977"
"3152","0.0049393512308597565","0.0049393512308597565","0.0049393512308597565","0.027825085446238518","0.027825085446238518","0.027825085446238518"
"3153","0.0012363865971565247","0.0012363865971565247","0.0012363865971565247","1.4762609004974365","1.4762609004974365","1.4762609004974365"
"3154","0.004925863817334175","0.004925863817334175","0.004925863817334175","6.302164554595947","6.302164554595947","6.302164554595947"
"3155","0.0014854695182293653","0.0014854695182293653","0.0014854695182293653","1.8001831769943237","1.8001831769943237","1.8001831769943237"
"3156","0.0049183564260602","0.0049183564260602","0.0049183564260602","0.03663952648639679","0.03663952648639679","0.03663952648639679"
"3157","0.0013885772787034512","0.0013885772787034512","0.0013885772787034512","3.3746724128723145","3.3746724128723145","3.3746724128723145"
"3158","0.004929743241518736","0.004929743241518736","0.004929743241518736","1.7348723411560059","1.7348723411560059","1.7348723411560059"
"3159","0.0012977593578398228","0.0012977593578398228","0.0012977593578398228","9.084916114807129","9.084916114807129","9.084916114807129"
"3160","0.004931480158120394","0.004931480158120394","0.004931480158120394","0.023049989715218544","0.023049989715218544","0.023049989715218544"
"3161","0.0016413964331150055","0.0016413964331150055","0.0016413964331150055","2.459286689758301","2.459286689758301","2.459286689758301"
"3162","0.0048973169177770615","0.0048973169177770615","0.0048973169177770615","2.8239972591400146","2.8239972591400146","2.8239972591400146"
"3163","0.0023088036105036736","0.0023088036105036736","0.0023088036105036736","1.9744691848754883","1.9744691848754883","1.9744691848754883"
"3164","0.00491235451772809","0.00491235451772809","0.00491235451772809","0.018855392932891846","0.018855392932891846","0.018855392932891846"
"3165","0.0012007377808913589","0.0012007377808913589","0.0012007377808913589","1.4054203033447266","1.4054203033447266","1.4054203033447266"
"3166","0.004902560729533434","0.004902560729533434","0.004902560729533434","2.6156227588653564","2.6156227588653564","2.6156227588653564"
"3167","0.0012656308244913816","0.0012656308244913816","0.0012656308244913816","6.3963470458984375","6.3963470458984375","6.3963470458984375"
"3168","0.004926843568682671","0.004926843568682671","0.004926843568682671","0.016444319859147072","0.016444319859147072","0.016444319859147072"
"3169","0.0012834910303354263","0.0012834910303354263","0.0012834910303354263","3.19645619392395","3.19645619392395","3.19645619392395"
"3170","0.0049230181612074375","0.0049230181612074375","0.0049230181612074375","2.4609153270721436","2.4609153270721436","2.4609153270721436"
"3171","0.001500033074989915","0.001500033074989915","0.001500033074989915","3.87438702583313","3.87438702583313","3.87438702583313"
"3172","0.004908541217446327","0.004908541217446327","0.004908541217446327","0.01702100597321987","0.01702100597321987","0.01702100597321987"
"3173","0.0010053262813016772","0.0010053262813016772","0.0010053262813016772","4.416622161865234","4.416622161865234","4.416622161865234"
"3174","0.004915451165288687","0.004915451165288687","0.004915451165288687","4.0318827629089355","4.0318827629089355","4.0318827629089355"
"3175","0.0012897331034764647","0.0012897331034764647","0.0012897331034764647","4.3908371925354","4.3908371925354","4.3908371925354"
"3176","0.004923366010189056","0.004923366010189056","0.004923366010189056","0.031248480081558228","0.031248480081558228","0.031248480081558228"
"3177","0.0018093467224389315","0.0018093467224389315","0.0018093467224389315","3.5351929664611816","3.5351929664611816","3.5351929664611816"
"3178","0.004931373056024313","0.004931373056024313","0.004931373056024313","1.8540449142456055","1.8540449142456055","1.8540449142456055"
"3179","0.001875205896794796","0.001875205896794796","0.001875205896794796","2.6004831790924072","2.6004831790924072","2.6004831790924072"
"3180","0.0049199205823242664","0.0049199205823242664","0.0049199205823242664","0.04908978193998337","0.04908978193998337","0.04908978193998337"
"3181","0.0010699750855565071","0.0010699750855565071","0.0010699750855565071","2.493431568145752","2.493431568145752","2.493431568145752"
"3182","0.004922064952552319","0.004922064952552319","0.004922064952552319","7.397526741027832","7.397526741027832","7.397526741027832"
"3183","0.001454629935324192","0.001454629935324192","0.001454629935324192","2.551283597946167","2.551283597946167","2.551283597946167"
"3184","0.004941001068800688","0.004941001068800688","0.004941001068800688","0.019516024738550186","0.019516024738550186","0.019516024738550186"
"3185","0.0015556137077510357","0.0015556137077510357","0.0015556137077510357","4.38543176651001","4.38543176651001","4.38543176651001"
"3186","0.004969317466020584","0.004969317466020584","0.004969317466020584","1.9983383417129517","1.9983383417129517","1.9983383417129517"
"3187","0.002255478408187628","0.002255478408187628","0.002255478408187628","2.1239712238311768","2.1239712238311768","2.1239712238311768"
"3188","0.004933834541589022","0.004933834541589022","0.004933834541589022","0.020729688927531242","0.020729688927531242","0.020729688927531242"
"3189","0.0012187068350613117","0.0012187068350613117","0.0012187068350613117","1.8232895135879517","1.8232895135879517","1.8232895135879517"
"3190","0.004922168329358101","0.004922168329358101","0.004922168329358101","2.9922780990600586","2.9922780990600586","2.9922780990600586"
"3191","0.0017171609215438366","0.0017171609215438366","0.0017171609215438366","4.154237270355225","4.154237270355225","4.154237270355225"
"3192","0.004908845294266939","0.004908845294266939","0.004908845294266939","0.015124834142625332","0.015124834142625332","0.015124834142625332"
"3193","0.001672134967520833","0.001672134967520833","0.001672134967520833","5.534653663635254","5.534653663635254","5.534653663635254"
"3194","0.004932873882353306","0.004932873882353306","0.004932873882353306","3.270110845565796","3.270110845565796","3.270110845565796"
"3195","0.0022494150325655937","0.0022494150325655937","0.0022494150325655937","3.9116597175598145","3.9116597175598145","3.9116597175598145"
"3196","0.004932726733386517","0.004932726733386517","0.004932726733386517","0.028702709823846817","0.028702709823846817","0.028702709823846817"
"3197","0.001012434484437108","0.001012434484437108","0.001012434484437108","1.6918116807937622","1.6918116807937622","1.6918116807937622"
"3198","0.004901912063360214","0.004901912063360214","0.004901912063360214","3.1119484901428223","3.1119484901428223","3.1119484901428223"
"3199","0.00208237674087286","0.00208237674087286","0.00208237674087286","3.135108470916748","3.135108470916748","3.135108470916748"
"3200","0.005031214095652103","0.005031214095652103","0.005031214095652103","0.02712901681661606","0.02712901681661606","0.02712901681661606"
"3201","0.0017153985099866986","0.0017153985099866986","0.0017153985099866986","1.830756425857544","1.830756425857544","1.830756425857544"
"3202","0.004945940338075161","0.004945940338075161","0.004945940338075161","2.9461758136749268","2.9461758136749268","2.9461758136749268"
"3203","0.0022488320246338844","0.0022488320246338844","0.0022488320246338844","2.956639051437378","2.956639051437378","2.956639051437378"
"3204","0.004941580817103386","0.004941580817103386","0.004941580817103386","0.021622752770781517","0.021622752770781517","0.021622752770781517"
"3205","0.0020108488388359547","0.0020108488388359547","0.0020108488388359547","4.990065097808838","4.990065097808838","4.990065097808838"
"3206","0.0049201990477740765","0.0049201990477740765","0.0049201990477740765","4.072147846221924","4.072147846221924","4.072147846221924"
"3207","0.0010433127172291279","0.0010433127172291279","0.0010433127172291279","2.8283350467681885","2.8283350467681885","2.8283350467681885"
"3208","0.005019634496420622","0.005019634496420622","0.005019634496420622","0.04902491346001625","0.04902491346001625","0.04902491346001625"
"3209","0.0017706009093672037","0.0017706009093672037","0.0017706009093672037","2.240856409072876","2.240856409072876","2.240856409072876"
"3210","0.004961770493537188","0.004961770493537188","0.004961770493537188","8.369551658630371","8.369551658630371","8.369551658630371"
"3211","0.0011755593586713076","0.0011755593586713076","0.0011755593586713076","3.257624864578247","3.257624864578247","3.257624864578247"
"3212","0.004973076283931732","0.004973076283931732","0.004973076283931732","0.015317312441766262","0.015317312441766262","0.015317312441766262"
"3213","0.0015198965556919575","0.0015198965556919575","0.0015198965556919575","2.446413993835449","2.446413993835449","2.446413993835449"
"3214","0.004961411468684673","0.004961411468684673","0.004961411468684673","5.963850021362305","5.963850021362305","5.963850021362305"
"3215","0.0010100563522428274","0.0010100563522428274","0.0010100563522428274","2.589404821395874","2.589404821395874","2.589404821395874"
"3216","0.004953958559781313","0.004953958559781313","0.004953958559781313","0.022311734035611153","0.022311734035611153","0.022311734035611153"
"3217","0.0014082726556807756","0.0014082726556807756","0.0014082726556807756","2.9843051433563232","2.9843051433563232","2.9843051433563232"
"3218","0.005008924752473831","0.005008924752473831","0.005008924752473831","3.0909457206726074","3.0909457206726074","3.0909457206726074"
"3219","0.002085879910737276","0.002085879910737276","0.002085879910737276","5.2533979415893555","5.2533979415893555","5.2533979415893555"
"3220","0.004965245723724365","0.004965245723724365","0.004965245723724365","0.033814143389463425","0.033814143389463425","0.033814143389463425"
"3221","0.0012563110794872046","0.0012563110794872046","0.0012563110794872046","3.868062973022461","3.868062973022461","3.868062973022461"
"3222","0.004989158362150192","0.004989158362150192","0.004989158362150192","2.4140686988830566","2.4140686988830566","2.4140686988830566"
"3223","0.002813975792378187","0.002813975792378187","0.002813975792378187","8.232010841369629","8.232010841369629","8.232010841369629"
"3224","0.004939149599522352","0.004939149599522352","0.004939149599522352","0.014834430068731308","0.014834430068731308","0.014834430068731308"
"3225","0.001297628041356802","0.001297628041356802","0.001297628041356802","1.649897575378418","1.649897575378418","1.649897575378418"
"3226","0.00497813057154417","0.00497813057154417","0.00497813057154417","5.467807769775391","5.467807769775391","5.467807769775391"
"3227","0.0014524010475724936","0.0014524010475724936","0.0014524010475724936","7.2238287925720215","7.2238287925720215","7.2238287925720215"
"3228","0.004941762890666723","0.004941762890666723","0.004941762890666723","0.023351948708295822","0.023351948708295822","0.023351948708295822"
"3229","0.003214208409190178","0.003214208409190178","0.003214208409190178","2.8423001766204834","2.8423001766204834","2.8423001766204834"
"3230","0.004949884954839945","0.004949884954839945","0.004949884954839945","5.313653469085693","5.313653469085693","5.313653469085693"
"3231","0.0015452177030965686","0.0015452177030965686","0.0015452177030965686","2.6504058837890625","2.6504058837890625","2.6504058837890625"
"3232","0.00494023971259594","0.00494023971259594","0.00494023971259594","0.027083493769168854","0.027083493769168854","0.027083493769168854"
"3233","0.0012493105605244637","0.0012493105605244637","0.0012493105605244637","2.5303828716278076","2.5303828716278076","2.5303828716278076"
"3234","0.0049333409406244755","0.0049333409406244755","0.0049333409406244755","5.571032524108887","5.571032524108887","5.571032524108887"
"3235","0.001995063154026866","0.001995063154026866","0.001995063154026866","6.892330646514893","6.892330646514893","6.892330646514893"
"3236","0.004929093644022942","0.004929093644022942","0.004929093644022942","0.023853221908211708","0.023853221908211708","0.023853221908211708"
"3237","0.0017682904144749045","0.0017682904144749045","0.0017682904144749045","1.7500481605529785","1.7500481605529785","1.7500481605529785"
"3238","0.004932309500873089","0.004932309500873089","0.004932309500873089","1.6346813440322876","1.6346813440322876","1.6346813440322876"
"3239","0.0016052097780629992","0.0016052097780629992","0.0016052097780629992","2.173677921295166","2.173677921295166","2.173677921295166"
"3240","0.004956723190844059","0.004956723190844059","0.004956723190844059","0.01853373646736145","0.01853373646736145","0.01853373646736145"
"3241","0.0018128433730453253","0.0018128433730453253","0.0018128433730453253","1.3032187223434448","1.3032187223434448","1.3032187223434448"
"3242","0.004949778784066439","0.004949778784066439","0.004949778784066439","2.5305328369140625","2.5305328369140625","2.5305328369140625"
"3243","0.0012408617185428739","0.0012408617185428739","0.0012408617185428739","2.8462235927581787","2.8462235927581787","2.8462235927581787"
"3244","0.004956827033311129","0.004956827033311129","0.004956827033311129","0.0585966520011425","0.0585966520011425","0.0585966520011425"
"3245","0.0012921954039484262","0.0012921954039484262","0.0012921954039484262","2.802985668182373","2.802985668182373","2.802985668182373"
"3246","0.004979891702532768","0.004979891702532768","0.004979891702532768","3.8032724857330322","3.8032724857330322","3.8032724857330322"
"3247","0.002244311850517988","0.002244311850517988","0.002244311850517988","1.4259893894195557","1.4259893894195557","1.4259893894195557"
"3248","0.004952537827193737","0.004952537827193737","0.004952537827193737","0.016464021056890488","0.016464021056890488","0.016464021056890488"
"3249","0.0010340630542486906","0.0010340630542486906","0.0010340630542486906","2.1354222297668457","2.1354222297668457","2.1354222297668457"
"3250","0.004955599550157785","0.004955599550157785","0.004955599550157785","2.4683847427368164","2.4683847427368164","2.4683847427368164"
"3251","0.002680735196918249","0.002680735196918249","0.002680735196918249","3.1965932846069336","3.1965932846069336","3.1965932846069336"
"3252","0.004956626333296299","0.004956626333296299","0.004956626333296299","0.018909312784671783","0.018909312784671783","0.018909312784671783"
"3253","0.0023277397267520428","0.0023277397267520428","0.0023277397267520428","2.4092984199523926","2.4092984199523926","2.4092984199523926"
"3254","0.004953882656991482","0.004953882656991482","0.004953882656991482","2.1542420387268066","2.1542420387268066","2.1542420387268066"
"3255","0.0022447146475315094","0.0022447146475315094","0.0022447146475315094","5.520544052124023","5.520544052124023","5.520544052124023"
"3256","0.004967827349901199","0.004967827349901199","0.004967827349901199","0.015133737586438656","0.015133737586438656","0.015133737586438656"
"3257","0.0017184843309223652","0.0017184843309223652","0.0017184843309223652","5.235198497772217","5.235198497772217","5.235198497772217"
"3258","0.004933648277074099","0.004933648277074099","0.004933648277074099","2.343903064727783","2.343903064727783","2.343903064727783"
"3259","0.0013540019281208515","0.0013540019281208515","0.0013540019281208515","1.9828776121139526","1.9828776121139526","1.9828776121139526"
"3260","0.004929833579808474","0.004929833579808474","0.004929833579808474","0.021437568590044975","0.021437568590044975","0.021437568590044975"
"3261","0.002837724983692169","0.002837724983692169","0.002837724983692169","4.190516948699951","4.190516948699951","4.190516948699951"
"3262","0.004945171996951103","0.004945171996951103","0.004945171996951103","1.170066237449646","1.170066237449646","1.170066237449646"
"3263","0.0011979768751189113","0.0011979768751189113","0.0011979768751189113","4.609013080596924","4.609013080596924","4.609013080596924"
"3264","0.004949655849486589","0.004949655849486589","0.004949655849486589","0.034219905734062195","0.034219905734062195","0.034219905734062195"
"3265","0.002398722805082798","0.002398722805082798","0.002398722805082798","2.9586594104766846","2.9586594104766846","2.9586594104766846"
