"Step","object_B - dreamfusion/loss_sds","object_B - dreamfusion/loss_sds__MIN","object_B - dreamfusion/loss_sds__MAX"
"861","8693.37890625","8693.37890625","8693.37890625"
"862","232.35693359375","232.35693359375","232.35693359375"
"863","3061.882568359375","3061.882568359375","3061.882568359375"
"864","2116.68408203125","2116.68408203125","2116.68408203125"
"865","435.1360778808594","435.1360778808594","435.1360778808594"
"866","4801.20703125","4801.20703125","4801.20703125"
"867","5466.185546875","5466.185546875","5466.185546875"
"868","4116.81298828125","4116.81298828125","4116.81298828125"
"869","3223.009765625","3223.009765625","3223.009765625"
"870","3550.59326171875","3550.59326171875","3550.59326171875"
"871","1168.375732421875","1168.375732421875","1168.375732421875"
"872","514.4525146484375","514.4525146484375","514.4525146484375"
"873","65.27571105957031","65.27571105957031","65.27571105957031"
"874","1498.2542724609375","1498.2542724609375","1498.2542724609375"
"875","224.18661499023438","224.18661499023438","224.18661499023438"
"876","9492.330078125","9492.330078125","9492.330078125"
"877","104.38882446289062","104.38882446289062","104.38882446289062"
"878","5868.529296875","5868.529296875","5868.529296875"
"879","4562.2236328125","4562.2236328125","4562.2236328125"
"880","3383.056640625","3383.056640625","3383.056640625"
"881","545.5673828125","545.5673828125","545.5673828125"
"882","6.503200531005859","6.503200531005859","6.503200531005859"
"883","1221.693359375","1221.693359375","1221.693359375"
"884","293.00933837890625","293.00933837890625","293.00933837890625"
"885","893.6259765625","893.6259765625","893.6259765625"
"886","176.89646911621094","176.89646911621094","176.89646911621094"
"887","4761.6396484375","4761.6396484375","4761.6396484375"
"888","4707.8515625","4707.8515625","4707.8515625"
"889","3385.2216796875","3385.2216796875","3385.2216796875"
"890","13537.35546875","13537.35546875","13537.35546875"
"891","1094.69189453125","1094.69189453125","1094.69189453125"
"892","104.39106750488281","104.39106750488281","104.39106750488281"
"893","5131.201171875","5131.201171875","5131.201171875"
"894","8321.890625","8321.890625","8321.890625"
"895","11605.37890625","11605.37890625","11605.37890625"
"896","5.863008499145508","5.863008499145508","5.863008499145508"
"897","301.24493408203125","301.24493408203125","301.24493408203125"
"898","10394.60546875","10394.60546875","10394.60546875"
"899","7856.658203125","7856.658203125","7856.658203125"
"900","8768.720703125","8768.720703125","8768.720703125"
"901","7119.55029296875","7119.55029296875","7119.55029296875"
"902","60.875885009765625","60.875885009765625","60.875885009765625"
"903","764.66650390625","764.66650390625","764.66650390625"
"904","1874.228515625","1874.228515625","1874.228515625"
"905","8409.69140625","8409.69140625","8409.69140625"
"906","3445.890380859375","3445.890380859375","3445.890380859375"
"907","1036.51416015625","1036.51416015625","1036.51416015625"
"908","5281.72900390625","5281.72900390625","5281.72900390625"
"909","3614.9873046875","3614.9873046875","3614.9873046875"
"910","464.34429931640625","464.34429931640625","464.34429931640625"
"911","9260.685546875","9260.685546875","9260.685546875"
"912","6440.048828125","6440.048828125","6440.048828125"
"913","2272.12353515625","2272.12353515625","2272.12353515625"
"914","136.60682678222656","136.60682678222656","136.60682678222656"
"915","4538.9677734375","4538.9677734375","4538.9677734375"
"916","1672.45654296875","1672.45654296875","1672.45654296875"
"917","962.9004516601562","962.9004516601562","962.9004516601562"
"918","3398.0732421875","3398.0732421875","3398.0732421875"
"919","284.0203857421875","284.0203857421875","284.0203857421875"
"920","292.5848083496094","292.5848083496094","292.5848083496094"
"921","1943.7669677734375","1943.7669677734375","1943.7669677734375"
"922","1193.2923583984375","1193.2923583984375","1193.2923583984375"
"923","3519.61376953125","3519.61376953125","3519.61376953125"
"924","2224.766357421875","2224.766357421875","2224.766357421875"
"925","2917.54541015625","2917.54541015625","2917.54541015625"
"926","39.21287536621094","39.21287536621094","39.21287536621094"
"927","3029.035400390625","3029.035400390625","3029.035400390625"
"928","13260.400390625","13260.400390625","13260.400390625"
"929","1671.35693359375","1671.35693359375","1671.35693359375"
"930","13.165886878967285","13.165886878967285","13.165886878967285"
"931","1603.1776123046875","1603.1776123046875","1603.1776123046875"
"932","1592.2294921875","1592.2294921875","1592.2294921875"
"933","1318.12646484375","1318.12646484375","1318.12646484375"
"934","10959.111328125","10959.111328125","10959.111328125"
"935","2945.35205078125","2945.35205078125","2945.35205078125"
"936","28.580310821533203","28.580310821533203","28.580310821533203"
"937","5560.2421875","5560.2421875","5560.2421875"
"938","3054.036376953125","3054.036376953125","3054.036376953125"
"939","137.600830078125","137.600830078125","137.600830078125"
"940","566.4207153320312","566.4207153320312","566.4207153320312"
"941","673.8455810546875","673.8455810546875","673.8455810546875"
"942","2951.17919921875","2951.17919921875","2951.17919921875"
"943","4541.8076171875","4541.8076171875","4541.8076171875"
"944","5561.9267578125","5561.9267578125","5561.9267578125"
"945","339.865234375","339.865234375","339.865234375"
"946","246.57916259765625","246.57916259765625","246.57916259765625"
"947","5854.9873046875","5854.9873046875","5854.9873046875"
"948","22.833423614501953","22.833423614501953","22.833423614501953"
"949","3358.9990234375","3358.9990234375","3358.9990234375"
"950","4612.193359375","4612.193359375","4612.193359375"
"951","2988.774658203125","2988.774658203125","2988.774658203125"
"952","108.470947265625","108.470947265625","108.470947265625"
"953","2591.13330078125","2591.13330078125","2591.13330078125"
"954","7163.962890625","7163.962890625","7163.962890625"
"955","3162.982421875","3162.982421875","3162.982421875"
"956","744.2452392578125","744.2452392578125","744.2452392578125"
"957","2977.97509765625","2977.97509765625","2977.97509765625"
"958","3916.71923828125","3916.71923828125","3916.71923828125"
"959","345.31671142578125","345.31671142578125","345.31671142578125"
"960","207.1904754638672","207.1904754638672","207.1904754638672"
"961","544.41357421875","544.41357421875","544.41357421875"
"962","127.67805480957031","127.67805480957031","127.67805480957031"
"963","9173.517578125","9173.517578125","9173.517578125"
"964","3179.9033203125","3179.9033203125","3179.9033203125"
"965","3121.01611328125","3121.01611328125","3121.01611328125"
"966","1636.4921875","1636.4921875","1636.4921875"
"967","6803.75732421875","6803.75732421875","6803.75732421875"
"968","3276.33935546875","3276.33935546875","3276.33935546875"
"969","1741.67138671875","1741.67138671875","1741.67138671875"
"970","11131.58203125","11131.58203125","11131.58203125"
"971","2409.177734375","2409.177734375","2409.177734375"
"972","199.03799438476562","199.03799438476562","199.03799438476562"
"973","2716.179443359375","2716.179443359375","2716.179443359375"
"974","2669.2451171875","2669.2451171875","2669.2451171875"
"975","1186.40234375","1186.40234375","1186.40234375"
"976","426.0710754394531","426.0710754394531","426.0710754394531"
"977","16827.388671875","16827.388671875","16827.388671875"
"978","2925.857666015625","2925.857666015625","2925.857666015625"
"979","3479.7275390625","3479.7275390625","3479.7275390625"
"980","7579.4453125","7579.4453125","7579.4453125"
"981","638.178466796875","638.178466796875","638.178466796875"
"982","1186.098876953125","1186.098876953125","1186.098876953125"
"983","9547.478515625","9547.478515625","9547.478515625"
"984","5117.3525390625","5117.3525390625","5117.3525390625"
"985","428.8457336425781","428.8457336425781","428.8457336425781"
"986","628.1024169921875","628.1024169921875","628.1024169921875"
"987","3574.43701171875","3574.43701171875","3574.43701171875"
"988","1653.5198974609375","1653.5198974609375","1653.5198974609375"
"989","582.5576171875","582.5576171875","582.5576171875"
"990","491.49273681640625","491.49273681640625","491.49273681640625"
"991","66.62580871582031","66.62580871582031","66.62580871582031"
"992","1517.135986328125","1517.135986328125","1517.135986328125"
"993","195.74996948242188","195.74996948242188","195.74996948242188"
"994","4791.333984375","4791.333984375","4791.333984375"
"995","5275.03564453125","5275.03564453125","5275.03564453125"
"996","94.80744171142578","94.80744171142578","94.80744171142578"
"997","5881.85546875","5881.85546875","5881.85546875"
"998","1129.062255859375","1129.062255859375","1129.062255859375"
"999","6387.771484375","6387.771484375","6387.771484375"
"1000","6751.310546875","6751.310546875","6751.310546875"
"1001","5043.64453125","5043.64453125","5043.64453125"
"1002","201.10580444335938","201.10580444335938","201.10580444335938"
"1003","3874.054931640625","3874.054931640625","3874.054931640625"
"1004","2141.08056640625","2141.08056640625","2141.08056640625"
"1005","1272.036865234375","1272.036865234375","1272.036865234375"
"1006","3602.92138671875","3602.92138671875","3602.92138671875"
"1007","1819.7149658203125","1819.7149658203125","1819.7149658203125"
"1008","1222.06982421875","1222.06982421875","1222.06982421875"
"1009","6713.2373046875","6713.2373046875","6713.2373046875"
"1010","647.9473876953125","647.9473876953125","647.9473876953125"
"1011","2252.67138671875","2252.67138671875","2252.67138671875"
"1012","10362.00390625","10362.00390625","10362.00390625"
"1013","12594.478515625","12594.478515625","12594.478515625"
"1014","163.77203369140625","163.77203369140625","163.77203369140625"
"1015","1869.7822265625","1869.7822265625","1869.7822265625"
"1016","1754.14697265625","1754.14697265625","1754.14697265625"
"1017","196.85113525390625","196.85113525390625","196.85113525390625"
"1018","2360.7890625","2360.7890625","2360.7890625"
"1019","9555.109375","9555.109375","9555.109375"
"1020","769.25341796875","769.25341796875","769.25341796875"
"1021","7031.705078125","7031.705078125","7031.705078125"
"1022","7908.24072265625","7908.24072265625","7908.24072265625"
"1023","5786.0556640625","5786.0556640625","5786.0556640625"
"1024","4633.236328125","4633.236328125","4633.236328125"
"1025","8272.078125","8272.078125","8272.078125"
"1026","10612.966796875","10612.966796875","10612.966796875"
"1027","209.5152587890625","209.5152587890625","209.5152587890625"
"1028","3412.28857421875","3412.28857421875","3412.28857421875"
"1029","527.9248046875","527.9248046875","527.9248046875"
"1030","22.164762496948242","22.164762496948242","22.164762496948242"
"1031","21079.34375","21079.34375","21079.34375"
"1032","5859.5244140625","5859.5244140625","5859.5244140625"
"1033","4738.9365234375","4738.9365234375","4738.9365234375"
"1034","546.218994140625","546.218994140625","546.218994140625"
"1035","44.18511199951172","44.18511199951172","44.18511199951172"
"1036","87.507568359375","87.507568359375","87.507568359375"
"1037","1047.48779296875","1047.48779296875","1047.48779296875"
"1038","1846.3408203125","1846.3408203125","1846.3408203125"
"1039","541.8221435546875","541.8221435546875","541.8221435546875"
"1040","981.0254516601562","981.0254516601562","981.0254516601562"
"1041","279.9715881347656","279.9715881347656","279.9715881347656"
"1042","8.2821044921875","8.2821044921875","8.2821044921875"
"1043","3151.90087890625","3151.90087890625","3151.90087890625"
"1044","2588.6865234375","2588.6865234375","2588.6865234375"
"1045","1078.8563232421875","1078.8563232421875","1078.8563232421875"
"1046","139.45309448242188","139.45309448242188","139.45309448242188"
"1047","4883.4375","4883.4375","4883.4375"
"1048","5850.67626953125","5850.67626953125","5850.67626953125"
"1049","213.24948120117188","213.24948120117188","213.24948120117188"
"1050","1469.29248046875","1469.29248046875","1469.29248046875"
"1051","5428.7314453125","5428.7314453125","5428.7314453125"
"1052","7188.4775390625","7188.4775390625","7188.4775390625"
"1053","2965.097900390625","2965.097900390625","2965.097900390625"
"1054","22.877944946289062","22.877944946289062","22.877944946289062"
"1055","6319.39404296875","6319.39404296875","6319.39404296875"
"1056","5179.6474609375","5179.6474609375","5179.6474609375"
"1057","1588.803955078125","1588.803955078125","1588.803955078125"
"1058","1140.84423828125","1140.84423828125","1140.84423828125"
"1059","1899.343017578125","1899.343017578125","1899.343017578125"
"1060","7659.201171875","7659.201171875","7659.201171875"
"1061","397.3572998046875","397.3572998046875","397.3572998046875"
"1062","2962.497314453125","2962.497314453125","2962.497314453125"
"1063","681.1884765625","681.1884765625","681.1884765625"
"1064","27.50737190246582","27.50737190246582","27.50737190246582"
"1065","573.5255126953125","573.5255126953125","573.5255126953125"
"1066","2046.3514404296875","2046.3514404296875","2046.3514404296875"
"1067","4111.4052734375","4111.4052734375","4111.4052734375"
"1068","234.45449829101562","234.45449829101562","234.45449829101562"
"1069","25.15634536743164","25.15634536743164","25.15634536743164"
"1070","12.014241218566895","12.014241218566895","12.014241218566895"
"1071","12912.251953125","12912.251953125","12912.251953125"
"1072","4967.630859375","4967.630859375","4967.630859375"
"1073","1403.266845703125","1403.266845703125","1403.266845703125"
"1074","1926.92919921875","1926.92919921875","1926.92919921875"
"1075","9064.685546875","9064.685546875","9064.685546875"
"1076","2.098452091217041","2.098452091217041","2.098452091217041"
"1077","3002.189697265625","3002.189697265625","3002.189697265625"
"1078","11.711959838867188","11.711959838867188","11.711959838867188"
"1079","1277.274658203125","1277.274658203125","1277.274658203125"
"1080","4776.1181640625","4776.1181640625","4776.1181640625"
"1081","1927.630126953125","1927.630126953125","1927.630126953125"
"1082","1230.66455078125","1230.66455078125","1230.66455078125"
"1083","5037.705078125","5037.705078125","5037.705078125"
"1084","2311.761962890625","2311.761962890625","2311.761962890625"
"1085","6449.30419921875","6449.30419921875","6449.30419921875"
"1086","3.2016992568969727","3.2016992568969727","3.2016992568969727"
"1087","5024.47265625","5024.47265625","5024.47265625"
"1088","232.5567626953125","232.5567626953125","232.5567626953125"
"1089","2621.259765625","2621.259765625","2621.259765625"
"1090","4799.537109375","4799.537109375","4799.537109375"
"1091","7571.052734375","7571.052734375","7571.052734375"
"1092","209.3902587890625","209.3902587890625","209.3902587890625"
"1093","2938.778076171875","2938.778076171875","2938.778076171875"
"1094","15.584027290344238","15.584027290344238","15.584027290344238"
"1095","5211.1357421875","5211.1357421875","5211.1357421875"
"1096","7533.2509765625","7533.2509765625","7533.2509765625"
"1097","3202.385009765625","3202.385009765625","3202.385009765625"
"1098","11552.90234375","11552.90234375","11552.90234375"
"1099","630.2542724609375","630.2542724609375","630.2542724609375"
"1100","471.9523010253906","471.9523010253906","471.9523010253906"
"1101","4899.63916015625","4899.63916015625","4899.63916015625"
"1102","2467.560791015625","2467.560791015625","2467.560791015625"
"1103","141.48558044433594","141.48558044433594","141.48558044433594"
"1104","5052.8544921875","5052.8544921875","5052.8544921875"
"1105","6.243264198303223","6.243264198303223","6.243264198303223"
"1106","1281.4169921875","1281.4169921875","1281.4169921875"
"1107","1953.8125","1953.8125","1953.8125"
"1108","1955.245849609375","1955.245849609375","1955.245849609375"
"1109","1361.958740234375","1361.958740234375","1361.958740234375"
"1110","259.53082275390625","259.53082275390625","259.53082275390625"
"1111","4074.39404296875","4074.39404296875","4074.39404296875"
"1112","3310.53271484375","3310.53271484375","3310.53271484375"
"1113","113.36337280273438","113.36337280273438","113.36337280273438"
"1114","2046.04296875","2046.04296875","2046.04296875"
"1115","5463.35986328125","5463.35986328125","5463.35986328125"
"1116","5823.7568359375","5823.7568359375","5823.7568359375"
"1117","5196.6298828125","5196.6298828125","5196.6298828125"
"1118","3680.26220703125","3680.26220703125","3680.26220703125"
"1119","2916.5361328125","2916.5361328125","2916.5361328125"
"1120","4415.3876953125","4415.3876953125","4415.3876953125"
"1121","8528.193359375","8528.193359375","8528.193359375"
"1122","2409.82373046875","2409.82373046875","2409.82373046875"
"1123","1155.25732421875","1155.25732421875","1155.25732421875"
"1124","419.3951416015625","419.3951416015625","419.3951416015625"
"1125","22903.720703125","22903.720703125","22903.720703125"
"1126","3067.11669921875","3067.11669921875","3067.11669921875"
"1127","1119.491455078125","1119.491455078125","1119.491455078125"
"1128","9956.9365234375","9956.9365234375","9956.9365234375"
"1129","1754.545654296875","1754.545654296875","1754.545654296875"
"1130","693.7989501953125","693.7989501953125","693.7989501953125"
"1131","7424.962890625","7424.962890625","7424.962890625"
"1132","73.98163604736328","73.98163604736328","73.98163604736328"
"1133","161.53048706054688","161.53048706054688","161.53048706054688"
"1134","7808.29931640625","7808.29931640625","7808.29931640625"
"1135","2296.16845703125","2296.16845703125","2296.16845703125"
"1136","6.918583869934082","6.918583869934082","6.918583869934082"
"1137","985.8269653320312","985.8269653320312","985.8269653320312"
"1138","5520.8779296875","5520.8779296875","5520.8779296875"
"1139","4320.9501953125","4320.9501953125","4320.9501953125"
"1140","254.06320190429688","254.06320190429688","254.06320190429688"
"1141","3826.56787109375","3826.56787109375","3826.56787109375"
"1142","2215.60400390625","2215.60400390625","2215.60400390625"
"1143","62.367332458496094","62.367332458496094","62.367332458496094"
"1144","9977.6357421875","9977.6357421875","9977.6357421875"
"1145","451.4986572265625","451.4986572265625","451.4986572265625"
"1146","1219.1868896484375","1219.1868896484375","1219.1868896484375"
"1147","573.0474853515625","573.0474853515625","573.0474853515625"
"1148","10103.919921875","10103.919921875","10103.919921875"
"1149","2122.5986328125","2122.5986328125","2122.5986328125"
"1150","1641.288330078125","1641.288330078125","1641.288330078125"
"1151","623.3024291992188","623.3024291992188","623.3024291992188"
"1152","1200.317626953125","1200.317626953125","1200.317626953125"
"1153","403.9197998046875","403.9197998046875","403.9197998046875"
"1154","1094.45556640625","1094.45556640625","1094.45556640625"
"1155","3375.74365234375","3375.74365234375","3375.74365234375"
"1156","3868.389892578125","3868.389892578125","3868.389892578125"
"1157","3371.77880859375","3371.77880859375","3371.77880859375"
"1158","378.73931884765625","378.73931884765625","378.73931884765625"
"1159","10870.36328125","10870.36328125","10870.36328125"
"1160","3679.000244140625","3679.000244140625","3679.000244140625"
"1161","194.518798828125","194.518798828125","194.518798828125"
"1162","6132.671875","6132.671875","6132.671875"
"1163","54.69237518310547","54.69237518310547","54.69237518310547"
"1164","742.1460571289062","742.1460571289062","742.1460571289062"
"1165","8188.34765625","8188.34765625","8188.34765625"
"1166","135.16189575195312","135.16189575195312","135.16189575195312"
"1167","3327.361328125","3327.361328125","3327.361328125"
"1168","1809.7998046875","1809.7998046875","1809.7998046875"
"1169","2494.731201171875","2494.731201171875","2494.731201171875"
"1170","3623.86962890625","3623.86962890625","3623.86962890625"
"1171","1573.4881591796875","1573.4881591796875","1573.4881591796875"
"1172","59.18619918823242","59.18619918823242","59.18619918823242"
"1173","5368.06640625","5368.06640625","5368.06640625"
"1174","341.84088134765625","341.84088134765625","341.84088134765625"
"1175","9403.1181640625","9403.1181640625","9403.1181640625"
"1176","3376.310546875","3376.310546875","3376.310546875"
"1177","161.31527709960938","161.31527709960938","161.31527709960938"
"1178","458.50543212890625","458.50543212890625","458.50543212890625"
"1179","10710.8291015625","10710.8291015625","10710.8291015625"
"1180","6191.82568359375","6191.82568359375","6191.82568359375"
"1181","4066.897705078125","4066.897705078125","4066.897705078125"
"1182","10.892362594604492","10.892362594604492","10.892362594604492"
"1183","1119.93798828125","1119.93798828125","1119.93798828125"
"1184","1731.19873046875","1731.19873046875","1731.19873046875"
"1185","4393.1376953125","4393.1376953125","4393.1376953125"
"1186","14.189939498901367","14.189939498901367","14.189939498901367"
"1187","1799.569580078125","1799.569580078125","1799.569580078125"
"1188","9661.29296875","9661.29296875","9661.29296875"
"1189","11374.171875","11374.171875","11374.171875"
"1190","324.8204040527344","324.8204040527344","324.8204040527344"
"1191","1313.3284912109375","1313.3284912109375","1313.3284912109375"
"1192","237.84495544433594","237.84495544433594","237.84495544433594"
"1193","6.78175163269043","6.78175163269043","6.78175163269043"
"1194","884.6719360351562","884.6719360351562","884.6719360351562"
"1195","11499.927734375","11499.927734375","11499.927734375"
"1196","8144.8994140625","8144.8994140625","8144.8994140625"
"1197","6786.26708984375","6786.26708984375","6786.26708984375"
"1198","298.307861328125","298.307861328125","298.307861328125"
"1199","4736.02734375","4736.02734375","4736.02734375"
"1200","3666.642578125","3666.642578125","3666.642578125"
"1201","9046.279296875","9046.279296875","9046.279296875"
"1202","14963.390625","14963.390625","14963.390625"
"1203","9144.76171875","9144.76171875","9144.76171875"
"1204","2578.085693359375","2578.085693359375","2578.085693359375"
"1205","456.5472106933594","456.5472106933594","456.5472106933594"
"1206","1949.582763671875","1949.582763671875","1949.582763671875"
"1207","2603.857666015625","2603.857666015625","2603.857666015625"
"1208","4.792533874511719","4.792533874511719","4.792533874511719"
"1209","29.627029418945312","29.627029418945312","29.627029418945312"
"1210","5972.4599609375","5972.4599609375","5972.4599609375"
"1211","1777.3447265625","1777.3447265625","1777.3447265625"
"1212","1704.3603515625","1704.3603515625","1704.3603515625"
"1213","5372.2548828125","5372.2548828125","5372.2548828125"
"1214","5073.98046875","5073.98046875","5073.98046875"
"1215","7355.6806640625","7355.6806640625","7355.6806640625"
"1216","634.1724243164062","634.1724243164062","634.1724243164062"
"1217","3033.25439453125","3033.25439453125","3033.25439453125"
"1218","756.1868896484375","756.1868896484375","756.1868896484375"
"1219","2521.3095703125","2521.3095703125","2521.3095703125"
"1220","3622.234375","3622.234375","3622.234375"
"1221","2795.38330078125","2795.38330078125","2795.38330078125"
"1222","4650.22265625","4650.22265625","4650.22265625"
"1223","3318.528076171875","3318.528076171875","3318.528076171875"
"1224","2382.76416015625","2382.76416015625","2382.76416015625"
"1225","4896.95849609375","4896.95849609375","4896.95849609375"
"1226","1245.137939453125","1245.137939453125","1245.137939453125"
"1227","5134.2607421875","5134.2607421875","5134.2607421875"
"1228","2081.2744140625","2081.2744140625","2081.2744140625"
"1229","3456.3291015625","3456.3291015625","3456.3291015625"
"1230","2509.907958984375","2509.907958984375","2509.907958984375"
"1231","3663.631103515625","3663.631103515625","3663.631103515625"
"1232","2600.8251953125","2600.8251953125","2600.8251953125"
"1233","6458.4814453125","6458.4814453125","6458.4814453125"
"1234","286.7787780761719","286.7787780761719","286.7787780761719"
"1235","512.5757446289062","512.5757446289062","512.5757446289062"
"1236","5800.98046875","5800.98046875","5800.98046875"
"1237","891.6068115234375","891.6068115234375","891.6068115234375"
"1238","3146.1328125","3146.1328125","3146.1328125"
"1239","852.310546875","852.310546875","852.310546875"
"1240","3287.4931640625","3287.4931640625","3287.4931640625"
"1241","6836.15966796875","6836.15966796875","6836.15966796875"
"1242","832.8947143554688","832.8947143554688","832.8947143554688"
"1243","909.9876708984375","909.9876708984375","909.9876708984375"
"1244","2120.875","2120.875","2120.875"
"1245","30.758214950561523","30.758214950561523","30.758214950561523"
"1246","679.0047607421875","679.0047607421875","679.0047607421875"
"1247","4740.93310546875","4740.93310546875","4740.93310546875"
"1248","2272.209228515625","2272.209228515625","2272.209228515625"
"1249","424.4944763183594","424.4944763183594","424.4944763183594"
"1250","11293.8251953125","11293.8251953125","11293.8251953125"
"1251","9155.8076171875","9155.8076171875","9155.8076171875"
"1252","3528.0390625","3528.0390625","3528.0390625"
"1253","4410.67822265625","4410.67822265625","4410.67822265625"
"1254","2949.5791015625","2949.5791015625","2949.5791015625"
"1255","265.1103820800781","265.1103820800781","265.1103820800781"
"1256","3675.82421875","3675.82421875","3675.82421875"
"1257","2106.890869140625","2106.890869140625","2106.890869140625"
"1258","6020.8134765625","6020.8134765625","6020.8134765625"
"1259","328.3369445800781","328.3369445800781","328.3369445800781"
"1260","2369.14697265625","2369.14697265625","2369.14697265625"
"1261","5399.396484375","5399.396484375","5399.396484375"
"1262","12233.38671875","12233.38671875","12233.38671875"
"1263","2646.26123046875","2646.26123046875","2646.26123046875"
"1264","332.6144104003906","332.6144104003906","332.6144104003906"
"1265","73.92190551757812","73.92190551757812","73.92190551757812"
"1266","13364.84375","13364.84375","13364.84375"
"1267","5488.333984375","5488.333984375","5488.333984375"
"1268","2414.263671875","2414.263671875","2414.263671875"
"1269","3341.627197265625","3341.627197265625","3341.627197265625"
"1270","806.6256713867188","806.6256713867188","806.6256713867188"
"1271","14569.990234375","14569.990234375","14569.990234375"
"1272","429.9964599609375","429.9964599609375","429.9964599609375"
"1273","6656.7255859375","6656.7255859375","6656.7255859375"
"1274","4935.2578125","4935.2578125","4935.2578125"
"1275","1738.9166259765625","1738.9166259765625","1738.9166259765625"
"1276","1240.010498046875","1240.010498046875","1240.010498046875"
"1277","1155.6790771484375","1155.6790771484375","1155.6790771484375"
"1278","2692.718017578125","2692.718017578125","2692.718017578125"
"1279","555.2388916015625","555.2388916015625","555.2388916015625"
"1280","6965.16748046875","6965.16748046875","6965.16748046875"
"1281","2567.115478515625","2567.115478515625","2567.115478515625"
"1282","4726.0146484375","4726.0146484375","4726.0146484375"
"1283","3751.5205078125","3751.5205078125","3751.5205078125"
"1284","3307.700927734375","3307.700927734375","3307.700927734375"
"1285","7089.42724609375","7089.42724609375","7089.42724609375"
"1286","1187.0382080078125","1187.0382080078125","1187.0382080078125"
"1287","3808.23388671875","3808.23388671875","3808.23388671875"
"1288","1084.83251953125","1084.83251953125","1084.83251953125"
"1289","288.1592102050781","288.1592102050781","288.1592102050781"
"1290","1875.6580810546875","1875.6580810546875","1875.6580810546875"
"1291","398.773193359375","398.773193359375","398.773193359375"
"1292","2683.345703125","2683.345703125","2683.345703125"
"1293","2694.029296875","2694.029296875","2694.029296875"
"1294","1829.44287109375","1829.44287109375","1829.44287109375"
"1295","795.761962890625","795.761962890625","795.761962890625"
"1296","56.352962493896484","56.352962493896484","56.352962493896484"
"1297","1947.1396484375","1947.1396484375","1947.1396484375"
"1298","1969.061279296875","1969.061279296875","1969.061279296875"
"1299","1880.1728515625","1880.1728515625","1880.1728515625"
"1300","1154.7431640625","1154.7431640625","1154.7431640625"
"1301","6834.052734375","6834.052734375","6834.052734375"
"1302","3.3154401779174805","3.3154401779174805","3.3154401779174805"
"1303","6947.541015625","6947.541015625","6947.541015625"
"1304","4874.15478515625","4874.15478515625","4874.15478515625"
"1305","2339.8056640625","2339.8056640625","2339.8056640625"
"1306","156.6916046142578","156.6916046142578","156.6916046142578"
"1307","3.2247886657714844","3.2247886657714844","3.2247886657714844"
"1308","6338.3837890625","6338.3837890625","6338.3837890625"
"1309","1266.0218505859375","1266.0218505859375","1266.0218505859375"
"1310","6576.158203125","6576.158203125","6576.158203125"
"1311","5273.275390625","5273.275390625","5273.275390625"
"1312","5341.2509765625","5341.2509765625","5341.2509765625"
"1313","629.112060546875","629.112060546875","629.112060546875"
"1314","499.196044921875","499.196044921875","499.196044921875"
"1315","4688.8681640625","4688.8681640625","4688.8681640625"
"1316","7605.392578125","7605.392578125","7605.392578125"
"1317","1172.4810791015625","1172.4810791015625","1172.4810791015625"
"1318","5546.865234375","5546.865234375","5546.865234375"
"1319","1099.18212890625","1099.18212890625","1099.18212890625"
"1320","603.88720703125","603.88720703125","603.88720703125"
"1321","14734.8125","14734.8125","14734.8125"
"1322","4453.54833984375","4453.54833984375","4453.54833984375"
"1323","8067.44384765625","8067.44384765625","8067.44384765625"
"1324","5852.943359375","5852.943359375","5852.943359375"
"1325","3925.903564453125","3925.903564453125","3925.903564453125"
"1326","10.453983306884766","10.453983306884766","10.453983306884766"
"1327","2637.886474609375","2637.886474609375","2637.886474609375"
"1328","2754.44384765625","2754.44384765625","2754.44384765625"
"1329","470.3997802734375","470.3997802734375","470.3997802734375"
"1330","6436.58984375","6436.58984375","6436.58984375"
"1331","847.526611328125","847.526611328125","847.526611328125"
"1332","10126.3232421875","10126.3232421875","10126.3232421875"
"1333","2621.476806640625","2621.476806640625","2621.476806640625"
"1334","3011.09814453125","3011.09814453125","3011.09814453125"
"1335","2371.29541015625","2371.29541015625","2371.29541015625"
"1336","3563.68994140625","3563.68994140625","3563.68994140625"
"1337","1178.005126953125","1178.005126953125","1178.005126953125"
"1338","5847.2822265625","5847.2822265625","5847.2822265625"
"1339","2088.7216796875","2088.7216796875","2088.7216796875"
"1340","7509.8798828125","7509.8798828125","7509.8798828125"
"1341","4583.88525390625","4583.88525390625","4583.88525390625"
"1342","10177.427734375","10177.427734375","10177.427734375"
"1343","2718.65283203125","2718.65283203125","2718.65283203125"
"1344","3255.115234375","3255.115234375","3255.115234375"
"1345","4493.009765625","4493.009765625","4493.009765625"
"1346","559.7802734375","559.7802734375","559.7802734375"
"1347","1934.229736328125","1934.229736328125","1934.229736328125"
"1348","2669.59033203125","2669.59033203125","2669.59033203125"
"1349","1259.9635009765625","1259.9635009765625","1259.9635009765625"
"1350","1857.6109619140625","1857.6109619140625","1857.6109619140625"
"1351","5932.43310546875","5932.43310546875","5932.43310546875"
"1352","3580.885986328125","3580.885986328125","3580.885986328125"
"1353","1749.26123046875","1749.26123046875","1749.26123046875"
"1354","3346.11767578125","3346.11767578125","3346.11767578125"
"1355","3581.85009765625","3581.85009765625","3581.85009765625"
"1356","4582.38525390625","4582.38525390625","4582.38525390625"
"1357","1845.5245361328125","1845.5245361328125","1845.5245361328125"
"1358","11190.814453125","11190.814453125","11190.814453125"
