"Step","object_B - dreamfusion/loss_sparsity","object_B - dreamfusion/loss_sparsity__MIN","object_B - dreamfusion/loss_sparsity__MAX"
"1305","0.3357255160808563","0.3357255160808563","0.3357255160808563"
"1306","0.3342781960964203","0.3342781960964203","0.3342781960964203"
"1307","0.33367034792900085","0.33367034792900085","0.33367034792900085"
"1308","0.33342647552490234","0.33342647552490234","0.33342647552490234"
"1309","0.3492216467857361","0.3492216467857361","0.3492216467857361"
"1310","0.36927691102027893","0.36927691102027893","0.36927691102027893"
"1311","0.3557307720184326","0.3557307720184326","0.3557307720184326"
"1312","0.313390851020813","0.313390851020813","0.313390851020813"
"1313","0.4807843863964081","0.4807843863964081","0.4807843863964081"
"1314","0.3347569704055786","0.3347569704055786","0.3347569704055786"
"1315","0.25928741693496704","0.25928741693496704","0.25928741693496704"
"1316","0.3135167360305786","0.3135167360305786","0.3135167360305786"
"1317","0.3338165283203125","0.3338165283203125","0.3338165283203125"
"1318","0.39276450872421265","0.39276450872421265","0.39276450872421265"
"1319","0.2896673083305359","0.2896673083305359","0.2896673083305359"
"1320","0.35547754168510437","0.35547754168510437","0.35547754168510437"
"1321","0.2968568205833435","0.2968568205833435","0.2968568205833435"
"1322","0.26741451025009155","0.26741451025009155","0.26741451025009155"
"1323","0.26384231448173523","0.26384231448173523","0.26384231448173523"
"1324","0.3433346152305603","0.3433346152305603","0.3433346152305603"
"1325","0.32122984528541565","0.32122984528541565","0.32122984528541565"
"1326","0.31818491220474243","0.31818491220474243","0.31818491220474243"
"1327","0.3669278621673584","0.3669278621673584","0.3669278621673584"
"1328","0.27449488639831543","0.27449488639831543","0.27449488639831543"
"1329","0.27595967054367065","0.27595967054367065","0.27595967054367065"
"1330","0.274051696062088","0.274051696062088","0.274051696062088"
"1331","0.34895333647727966","0.34895333647727966","0.34895333647727966"
"1332","0.37878137826919556","0.37878137826919556","0.37878137826919556"
"1333","0.3057338297367096","0.3057338297367096","0.3057338297367096"
"1334","0.28545892238616943","0.28545892238616943","0.28545892238616943"
"1335","0.4600691497325897","0.4600691497325897","0.4600691497325897"
"1336","0.27073466777801514","0.27073466777801514","0.27073466777801514"
"1337","0.32067564129829407","0.32067564129829407","0.32067564129829407"
"1338","0.29075390100479126","0.29075390100479126","0.29075390100479126"
"1339","0.4784083664417267","0.4784083664417267","0.4784083664417267"
"1340","0.4229782819747925","0.4229782819747925","0.4229782819747925"
"1341","0.25667309761047363","0.25667309761047363","0.25667309761047363"
"1342","0.32935065031051636","0.32935065031051636","0.32935065031051636"
"1343","0.28403306007385254","0.28403306007385254","0.28403306007385254"
"1344","0.6846722364425659","0.6846722364425659","0.6846722364425659"
"1345","0.3777405023574829","0.3777405023574829","0.3777405023574829"
"1346","0.37871211767196655","0.37871211767196655","0.37871211767196655"
"1347","0.4755147099494934","0.4755147099494934","0.4755147099494934"
"1348","0.23896223306655884","0.23896223306655884","0.23896223306655884"
"1349","0.3602345585823059","0.3602345585823059","0.3602345585823059"
"1350","0.4231022894382477","0.4231022894382477","0.4231022894382477"
"1351","0.46640074253082275","0.46640074253082275","0.46640074253082275"
"1352","0.2928773760795593","0.2928773760795593","0.2928773760795593"
"1353","0.3535560071468353","0.3535560071468353","0.3535560071468353"
"1354","0.2663187086582184","0.2663187086582184","0.2663187086582184"
"1355","0.4136561155319214","0.4136561155319214","0.4136561155319214"
"1356","0.26449835300445557","0.26449835300445557","0.26449835300445557"
"1357","0.29862070083618164","0.29862070083618164","0.29862070083618164"
"1358","0.25216302275657654","0.25216302275657654","0.25216302275657654"
"1359","0.3128032088279724","0.3128032088279724","0.3128032088279724"
"1360","0.30026280879974365","0.30026280879974365","0.30026280879974365"
"1361","0.5643446445465088","0.5643446445465088","0.5643446445465088"
"1362","0.4564002752304077","0.4564002752304077","0.4564002752304077"
"1363","0.2789420783519745","0.2789420783519745","0.2789420783519745"
"1364","0.35407179594039917","0.35407179594039917","0.35407179594039917"
"1365","0.341479629278183","0.341479629278183","0.341479629278183"
"1366","0.31500712037086487","0.31500712037086487","0.31500712037086487"
"1367","0.49326950311660767","0.49326950311660767","0.49326950311660767"
"1368","0.2775379419326782","0.2775379419326782","0.2775379419326782"
"1369","0.3364182710647583","0.3364182710647583","0.3364182710647583"
"1370","0.38822826743125916","0.38822826743125916","0.38822826743125916"
"1371","0.4758402109146118","0.4758402109146118","0.4758402109146118"
"1372","0.5320302844047546","0.5320302844047546","0.5320302844047546"
"1373","0.3380943536758423","0.3380943536758423","0.3380943536758423"
"1374","0.4363082945346832","0.4363082945346832","0.4363082945346832"
"1375","0.39164164662361145","0.39164164662361145","0.39164164662361145"
"1376","0.3978915512561798","0.3978915512561798","0.3978915512561798"
"1377","0.24678698182106018","0.24678698182106018","0.24678698182106018"
"1378","0.4031286835670471","0.4031286835670471","0.4031286835670471"
"1379","0.30026277899742126","0.30026277899742126","0.30026277899742126"
"1380","0.31283867359161377","0.31283867359161377","0.31283867359161377"
"1381","0.23032571375370026","0.23032571375370026","0.23032571375370026"
"1382","0.28249427676200867","0.28249427676200867","0.28249427676200867"
"1383","0.2317073941230774","0.2317073941230774","0.2317073941230774"
"1384","0.30720221996307373","0.30720221996307373","0.30720221996307373"
"1385","0.3883606195449829","0.3883606195449829","0.3883606195449829"
"1386","0.22470900416374207","0.22470900416374207","0.22470900416374207"
"1387","0.46059611439704895","0.46059611439704895","0.46059611439704895"
"1388","0.3937115967273712","0.3937115967273712","0.3937115967273712"
"1389","0.339701771736145","0.339701771736145","0.339701771736145"
"1390","0.21051403880119324","0.21051403880119324","0.21051403880119324"
"1391","0.544669508934021","0.544669508934021","0.544669508934021"
"1392","0.2393409013748169","0.2393409013748169","0.2393409013748169"
"1393","0.3142792284488678","0.3142792284488678","0.3142792284488678"
"1394","0.5027161836624146","0.5027161836624146","0.5027161836624146"
"1395","0.3459850549697876","0.3459850549697876","0.3459850549697876"
"1396","0.244126096367836","0.244126096367836","0.244126096367836"
"1397","0.27929431200027466","0.27929431200027466","0.27929431200027466"
"1398","0.2335817664861679","0.2335817664861679","0.2335817664861679"
"1399","0.4653502106666565","0.4653502106666565","0.4653502106666565"
"1400","0.4479594826698303","0.4479594826698303","0.4479594826698303"
"1401","0.2988467812538147","0.2988467812538147","0.2988467812538147"
"1402","0.3112058639526367","0.3112058639526367","0.3112058639526367"
"1403","0.2521074414253235","0.2521074414253235","0.2521074414253235"
"1404","0.6197705268859863","0.6197705268859863","0.6197705268859863"
"1405","0.306765079498291","0.306765079498291","0.306765079498291"
"1406","0.2805269956588745","0.2805269956588745","0.2805269956588745"
"1407","0.2917606234550476","0.2917606234550476","0.2917606234550476"
"1408","0.321751207113266","0.321751207113266","0.321751207113266"
"1409","0.2516261637210846","0.2516261637210846","0.2516261637210846"
"1410","0.3446543216705322","0.3446543216705322","0.3446543216705322"
"1411","0.26214855909347534","0.26214855909347534","0.26214855909347534"
"1412","0.2359706312417984","0.2359706312417984","0.2359706312417984"
"1413","0.35254424810409546","0.35254424810409546","0.35254424810409546"
"1414","0.3464237451553345","0.3464237451553345","0.3464237451553345"
"1415","0.40026968717575073","0.40026968717575073","0.40026968717575073"
"1416","0.2692381739616394","0.2692381739616394","0.2692381739616394"
"1417","0.3486391007900238","0.3486391007900238","0.3486391007900238"
"1418","0.4447069764137268","0.4447069764137268","0.4447069764137268"
"1419","0.32604020833969116","0.32604020833969116","0.32604020833969116"
"1420","0.26379311084747314","0.26379311084747314","0.26379311084747314"
"1421","0.3641442060470581","0.3641442060470581","0.3641442060470581"
"1422","0.23090846836566925","0.23090846836566925","0.23090846836566925"
"1423","0.3297921419143677","0.3297921419143677","0.3297921419143677"
"1424","0.2713692784309387","0.2713692784309387","0.2713692784309387"
"1425","0.26204586029052734","0.26204586029052734","0.26204586029052734"
"1426","0.44779840111732483","0.44779840111732483","0.44779840111732483"
"1427","0.2898740768432617","0.2898740768432617","0.2898740768432617"
"1428","0.4071497619152069","0.4071497619152069","0.4071497619152069"
"1429","0.3902665972709656","0.3902665972709656","0.3902665972709656"
"1430","0.3025018572807312","0.3025018572807312","0.3025018572807312"
"1431","0.29214292764663696","0.29214292764663696","0.29214292764663696"
"1432","0.46708643436431885","0.46708643436431885","0.46708643436431885"
"1433","0.42567628622055054","0.42567628622055054","0.42567628622055054"
"1434","0.367983341217041","0.367983341217041","0.367983341217041"
"1435","0.4997047781944275","0.4997047781944275","0.4997047781944275"
"1436","0.47291433811187744","0.47291433811187744","0.47291433811187744"
"1437","0.406995952129364","0.406995952129364","0.406995952129364"
"1438","0.4714277982711792","0.4714277982711792","0.4714277982711792"
"1439","0.22992664575576782","0.22992664575576782","0.22992664575576782"
"1440","0.3025166988372803","0.3025166988372803","0.3025166988372803"
"1441","0.2914397716522217","0.2914397716522217","0.2914397716522217"
"1442","0.4467238187789917","0.4467238187789917","0.4467238187789917"
"1443","0.4353846609592438","0.4353846609592438","0.4353846609592438"
"1444","0.4880351424217224","0.4880351424217224","0.4880351424217224"
"1445","0.38218870759010315","0.38218870759010315","0.38218870759010315"
"1446","0.2508244216442108","0.2508244216442108","0.2508244216442108"
"1447","0.552304208278656","0.552304208278656","0.552304208278656"
"1448","0.2828870713710785","0.2828870713710785","0.2828870713710785"
"1449","0.2646792232990265","0.2646792232990265","0.2646792232990265"
"1450","0.3848826587200165","0.3848826587200165","0.3848826587200165"
"1451","0.34270182251930237","0.34270182251930237","0.34270182251930237"
"1452","0.5360723733901978","0.5360723733901978","0.5360723733901978"
"1453","0.4832792282104492","0.4832792282104492","0.4832792282104492"
"1454","0.34246015548706055","0.34246015548706055","0.34246015548706055"
"1455","0.2817676067352295","0.2817676067352295","0.2817676067352295"
"1456","0.28034695982933044","0.28034695982933044","0.28034695982933044"
"1457","0.3662056624889374","0.3662056624889374","0.3662056624889374"
"1458","0.36676180362701416","0.36676180362701416","0.36676180362701416"
"1459","0.39912939071655273","0.39912939071655273","0.39912939071655273"
"1460","0.48015910387039185","0.48015910387039185","0.48015910387039185"
"1461","0.24739331007003784","0.24739331007003784","0.24739331007003784"
"1462","0.49426454305648804","0.49426454305648804","0.49426454305648804"
"1463","0.397209107875824","0.397209107875824","0.397209107875824"
"1464","0.34821680188179016","0.34821680188179016","0.34821680188179016"
"1465","0.30701178312301636","0.30701178312301636","0.30701178312301636"
"1466","0.31865832209587097","0.31865832209587097","0.31865832209587097"
"1467","0.4398822784423828","0.4398822784423828","0.4398822784423828"
"1468","0.3702760338783264","0.3702760338783264","0.3702760338783264"
"1469","0.2295178771018982","0.2295178771018982","0.2295178771018982"
"1470","0.2902432680130005","0.2902432680130005","0.2902432680130005"
"1471","0.3090757131576538","0.3090757131576538","0.3090757131576538"
"1472","0.5024340152740479","0.5024340152740479","0.5024340152740479"
"1473","0.46285080909729004","0.46285080909729004","0.46285080909729004"
"1474","0.36299461126327515","0.36299461126327515","0.36299461126327515"
"1475","0.28787630796432495","0.28787630796432495","0.28787630796432495"
"1476","0.3196648359298706","0.3196648359298706","0.3196648359298706"
"1477","0.38331496715545654","0.38331496715545654","0.38331496715545654"
"1478","0.5516670942306519","0.5516670942306519","0.5516670942306519"
"1479","0.3911586105823517","0.3911586105823517","0.3911586105823517"
"1480","0.29947853088378906","0.29947853088378906","0.29947853088378906"
"1481","0.42739546298980713","0.42739546298980713","0.42739546298980713"
"1482","0.38915514945983887","0.38915514945983887","0.38915514945983887"
"1483","0.3943842649459839","0.3943842649459839","0.3943842649459839"
"1484","0.42665964365005493","0.42665964365005493","0.42665964365005493"
"1485","0.3686264455318451","0.3686264455318451","0.3686264455318451"
"1486","0.40771055221557617","0.40771055221557617","0.40771055221557617"
"1487","0.26391708850860596","0.26391708850860596","0.26391708850860596"
"1488","0.35737311840057373","0.35737311840057373","0.35737311840057373"
"1489","0.284842312335968","0.284842312335968","0.284842312335968"
"1490","0.4460431635379791","0.4460431635379791","0.4460431635379791"
"1491","0.3676615357398987","0.3676615357398987","0.3676615357398987"
"1492","0.3173578381538391","0.3173578381538391","0.3173578381538391"
"1493","0.5306928157806396","0.5306928157806396","0.5306928157806396"
"1494","0.6675319671630859","0.6675319671630859","0.6675319671630859"
"1495","0.31136077642440796","0.31136077642440796","0.31136077642440796"
"1496","0.43785369396209717","0.43785369396209717","0.43785369396209717"
"1497","0.5747513771057129","0.5747513771057129","0.5747513771057129"
"1498","0.414826899766922","0.414826899766922","0.414826899766922"
"1499","0.20923787355422974","0.20923787355422974","0.20923787355422974"
"1500","0.43348556756973267","0.43348556756973267","0.43348556756973267"
"1501","0.40878939628601074","0.40878939628601074","0.40878939628601074"
"1502","0.3880902826786041","0.3880902826786041","0.3880902826786041"
"1503","0.31899240612983704","0.31899240612983704","0.31899240612983704"
"1504","0.49142342805862427","0.49142342805862427","0.49142342805862427"
"1505","0.26754337549209595","0.26754337549209595","0.26754337549209595"
"1506","0.3415210247039795","0.3415210247039795","0.3415210247039795"
"1507","0.4273770749568939","0.4273770749568939","0.4273770749568939"
"1508","0.42242172360420227","0.42242172360420227","0.42242172360420227"
"1509","0.33323872089385986","0.33323872089385986","0.33323872089385986"
"1510","0.29212579131126404","0.29212579131126404","0.29212579131126404"
"1511","0.34217584133148193","0.34217584133148193","0.34217584133148193"
"1512","0.33714979887008667","0.33714979887008667","0.33714979887008667"
"1513","0.2888355553150177","0.2888355553150177","0.2888355553150177"
"1514","0.5187951326370239","0.5187951326370239","0.5187951326370239"
"1515","0.5469223260879517","0.5469223260879517","0.5469223260879517"
"1516","0.3263646364212036","0.3263646364212036","0.3263646364212036"
"1517","0.22484846413135529","0.22484846413135529","0.22484846413135529"
"1518","0.34211379289627075","0.34211379289627075","0.34211379289627075"
"1519","0.31295913457870483","0.31295913457870483","0.31295913457870483"
"1520","0.3060021996498108","0.3060021996498108","0.3060021996498108"
"1521","0.2594124376773834","0.2594124376773834","0.2594124376773834"
"1522","0.43129855394363403","0.43129855394363403","0.43129855394363403"
"1523","0.28691786527633667","0.28691786527633667","0.28691786527633667"
"1524","0.4827997088432312","0.4827997088432312","0.4827997088432312"
"1525","0.4337472915649414","0.4337472915649414","0.4337472915649414"
"1526","0.25986137986183167","0.25986137986183167","0.25986137986183167"
"1527","0.26557812094688416","0.26557812094688416","0.26557812094688416"
"1528","0.4857771396636963","0.4857771396636963","0.4857771396636963"
"1529","0.4629226624965668","0.4629226624965668","0.4629226624965668"
"1530","0.3026164770126343","0.3026164770126343","0.3026164770126343"
"1531","0.5272402763366699","0.5272402763366699","0.5272402763366699"
"1532","0.3112826347351074","0.3112826347351074","0.3112826347351074"
"1533","0.5191701054573059","0.5191701054573059","0.5191701054573059"
"1534","0.2413400411605835","0.2413400411605835","0.2413400411605835"
"1535","0.33577942848205566","0.33577942848205566","0.33577942848205566"
"1536","0.30799388885498047","0.30799388885498047","0.30799388885498047"
"1537","0.42002010345458984","0.42002010345458984","0.42002010345458984"
"1538","0.24657146632671356","0.24657146632671356","0.24657146632671356"
"1539","0.3355333209037781","0.3355333209037781","0.3355333209037781"
"1540","0.2238871157169342","0.2238871157169342","0.2238871157169342"
"1541","0.30851686000823975","0.30851686000823975","0.30851686000823975"
"1542","0.23393216729164124","0.23393216729164124","0.23393216729164124"
"1543","0.4780239462852478","0.4780239462852478","0.4780239462852478"
"1544","0.24997100234031677","0.24997100234031677","0.24997100234031677"
"1545","0.23425549268722534","0.23425549268722534","0.23425549268722534"
"1546","0.3590194284915924","0.3590194284915924","0.3590194284915924"
"1547","0.5405713319778442","0.5405713319778442","0.5405713319778442"
"1548","0.4270743131637573","0.4270743131637573","0.4270743131637573"
"1549","0.3456021547317505","0.3456021547317505","0.3456021547317505"
"1550","0.25288039445877075","0.25288039445877075","0.25288039445877075"
"1551","0.36174893379211426","0.36174893379211426","0.36174893379211426"
"1552","0.5641738176345825","0.5641738176345825","0.5641738176345825"
"1553","0.3879724144935608","0.3879724144935608","0.3879724144935608"
"1554","0.37545621395111084","0.37545621395111084","0.37545621395111084"
"1555","0.23092113435268402","0.23092113435268402","0.23092113435268402"
"1556","0.3483680188655853","0.3483680188655853","0.3483680188655853"
"1557","0.5487996935844421","0.5487996935844421","0.5487996935844421"
"1558","0.36377471685409546","0.36377471685409546","0.36377471685409546"
"1559","0.28437817096710205","0.28437817096710205","0.28437817096710205"
"1560","0.5928893089294434","0.5928893089294434","0.5928893089294434"
"1561","0.323533833026886","0.323533833026886","0.323533833026886"
"1562","0.4130607843399048","0.4130607843399048","0.4130607843399048"
"1563","0.3288477659225464","0.3288477659225464","0.3288477659225464"
"1564","0.45823025703430176","0.45823025703430176","0.45823025703430176"
"1565","0.28498923778533936","0.28498923778533936","0.28498923778533936"
"1566","0.37657997012138367","0.37657997012138367","0.37657997012138367"
"1567","0.32185256481170654","0.32185256481170654","0.32185256481170654"
"1568","0.36330097913742065","0.36330097913742065","0.36330097913742065"
"1569","0.32202625274658203","0.32202625274658203","0.32202625274658203"
"1570","0.28061917424201965","0.28061917424201965","0.28061917424201965"
"1571","0.2074517011642456","0.2074517011642456","0.2074517011642456"
"1572","0.4183782935142517","0.4183782935142517","0.4183782935142517"
"1573","0.2909051179885864","0.2909051179885864","0.2909051179885864"
"1574","0.4322280287742615","0.4322280287742615","0.4322280287742615"
"1575","0.30005499720573425","0.30005499720573425","0.30005499720573425"
"1576","0.2552480399608612","0.2552480399608612","0.2552480399608612"
"1577","0.2793046236038208","0.2793046236038208","0.2793046236038208"
"1578","0.2659040689468384","0.2659040689468384","0.2659040689468384"
"1579","0.23803310096263885","0.23803310096263885","0.23803310096263885"
"1580","0.29081428050994873","0.29081428050994873","0.29081428050994873"
"1581","0.28433799743652344","0.28433799743652344","0.28433799743652344"
"1582","0.2641119956970215","0.2641119956970215","0.2641119956970215"
"1583","0.5634711980819702","0.5634711980819702","0.5634711980819702"
"1584","0.4238630533218384","0.4238630533218384","0.4238630533218384"
"1585","0.40060877799987793","0.40060877799987793","0.40060877799987793"
"1586","0.30780935287475586","0.30780935287475586","0.30780935287475586"
"1587","0.2800976037979126","0.2800976037979126","0.2800976037979126"
"1588","0.29363304376602173","0.29363304376602173","0.29363304376602173"
"1589","0.3564470112323761","0.3564470112323761","0.3564470112323761"
"1590","0.20849652588367462","0.20849652588367462","0.20849652588367462"
"1591","0.5749905109405518","0.5749905109405518","0.5749905109405518"
"1592","0.26799699664115906","0.26799699664115906","0.26799699664115906"
"1593","0.27430611848831177","0.27430611848831177","0.27430611848831177"
"1594","0.29177024960517883","0.29177024960517883","0.29177024960517883"
"1595","0.37619394063949585","0.37619394063949585","0.37619394063949585"
"1596","0.4148850739002228","0.4148850739002228","0.4148850739002228"
"1597","0.3081418573856354","0.3081418573856354","0.3081418573856354"
"1598","0.4257315993309021","0.4257315993309021","0.4257315993309021"
"1599","0.3937141001224518","0.3937141001224518","0.3937141001224518"
"1600","0.3396598994731903","0.3396598994731903","0.3396598994731903"
"1601","0.5320256948471069","0.5320256948471069","0.5320256948471069"
"1602","0.42544806003570557","0.42544806003570557","0.42544806003570557"
"1603","0.3942338824272156","0.3942338824272156","0.3942338824272156"
"1604","0.30986708402633667","0.30986708402633667","0.30986708402633667"
"1605","0.32343176007270813","0.32343176007270813","0.32343176007270813"
"1606","0.5079951286315918","0.5079951286315918","0.5079951286315918"
"1607","0.47571706771850586","0.47571706771850586","0.47571706771850586"
"1608","0.28870588541030884","0.28870588541030884","0.28870588541030884"
"1609","0.28514403104782104","0.28514403104782104","0.28514403104782104"
"1610","0.4250824451446533","0.4250824451446533","0.4250824451446533"
"1611","0.4146321415901184","0.4146321415901184","0.4146321415901184"
"1612","0.3584764003753662","0.3584764003753662","0.3584764003753662"
"1613","0.25871342420578003","0.25871342420578003","0.25871342420578003"
"1614","0.4657343626022339","0.4657343626022339","0.4657343626022339"
"1615","0.2836865782737732","0.2836865782737732","0.2836865782737732"
"1616","0.43740078806877136","0.43740078806877136","0.43740078806877136"
"1617","0.2782275080680847","0.2782275080680847","0.2782275080680847"
"1618","0.582175612449646","0.582175612449646","0.582175612449646"
"1619","0.4244633615016937","0.4244633615016937","0.4244633615016937"
"1620","0.28782927989959717","0.28782927989959717","0.28782927989959717"
"1621","0.3742353916168213","0.3742353916168213","0.3742353916168213"
"1622","0.5446581840515137","0.5446581840515137","0.5446581840515137"
"1623","0.6056928038597107","0.6056928038597107","0.6056928038597107"
"1624","0.3884570002555847","0.3884570002555847","0.3884570002555847"
"1625","0.3213362693786621","0.3213362693786621","0.3213362693786621"
"1626","0.36544069647789","0.36544069647789","0.36544069647789"
"1627","0.29172733426094055","0.29172733426094055","0.29172733426094055"
"1628","0.37925243377685547","0.37925243377685547","0.37925243377685547"
"1629","0.3786824941635132","0.3786824941635132","0.3786824941635132"
"1630","0.3309726119041443","0.3309726119041443","0.3309726119041443"
"1631","0.20292744040489197","0.20292744040489197","0.20292744040489197"
"1632","0.245158851146698","0.245158851146698","0.245158851146698"
"1633","0.31463325023651123","0.31463325023651123","0.31463325023651123"
"1634","0.43786004185676575","0.43786004185676575","0.43786004185676575"
"1635","0.33563703298568726","0.33563703298568726","0.33563703298568726"
"1636","0.4366704821586609","0.4366704821586609","0.4366704821586609"
"1637","0.6101206541061401","0.6101206541061401","0.6101206541061401"
"1638","0.32766193151474","0.32766193151474","0.32766193151474"
"1639","0.4678298532962799","0.4678298532962799","0.4678298532962799"
"1640","0.47399836778640747","0.47399836778640747","0.47399836778640747"
"1641","0.4414512813091278","0.4414512813091278","0.4414512813091278"
"1642","0.4610801637172699","0.4610801637172699","0.4610801637172699"
"1643","0.238416850566864","0.238416850566864","0.238416850566864"
"1644","0.24192701280117035","0.24192701280117035","0.24192701280117035"
"1645","0.3889332413673401","0.3889332413673401","0.3889332413673401"
"1646","0.30996766686439514","0.30996766686439514","0.30996766686439514"
"1647","0.4265555739402771","0.4265555739402771","0.4265555739402771"
"1648","0.2876662313938141","0.2876662313938141","0.2876662313938141"
"1649","0.4640161395072937","0.4640161395072937","0.4640161395072937"
"1650","0.2234736680984497","0.2234736680984497","0.2234736680984497"
"1651","0.54056715965271","0.54056715965271","0.54056715965271"
"1652","0.39837560057640076","0.39837560057640076","0.39837560057640076"
"1653","0.4739648103713989","0.4739648103713989","0.4739648103713989"
"1654","0.2873098850250244","0.2873098850250244","0.2873098850250244"
"1655","0.4078678488731384","0.4078678488731384","0.4078678488731384"
"1656","0.5865600109100342","0.5865600109100342","0.5865600109100342"
"1657","0.25382447242736816","0.25382447242736816","0.25382447242736816"
"1658","0.26198458671569824","0.26198458671569824","0.26198458671569824"
"1659","0.2720722258090973","0.2720722258090973","0.2720722258090973"
"1660","0.2472969889640808","0.2472969889640808","0.2472969889640808"
"1661","0.3774302005767822","0.3774302005767822","0.3774302005767822"
"1662","0.376144677400589","0.376144677400589","0.376144677400589"
"1663","0.30260246992111206","0.30260246992111206","0.30260246992111206"
"1664","0.21289916336536407","0.21289916336536407","0.21289916336536407"
"1665","0.4516686201095581","0.4516686201095581","0.4516686201095581"
"1666","0.34614187479019165","0.34614187479019165","0.34614187479019165"
"1667","0.36943739652633667","0.36943739652633667","0.36943739652633667"
"1668","0.4217918813228607","0.4217918813228607","0.4217918813228607"
"1669","0.32293781638145447","0.32293781638145447","0.32293781638145447"
"1670","0.3047565817832947","0.3047565817832947","0.3047565817832947"
"1671","0.4099002480506897","0.4099002480506897","0.4099002480506897"
"1672","0.2915223240852356","0.2915223240852356","0.2915223240852356"
"1673","0.2874840795993805","0.2874840795993805","0.2874840795993805"
"1674","0.2898479998111725","0.2898479998111725","0.2898479998111725"
"1675","0.2457340657711029","0.2457340657711029","0.2457340657711029"
"1676","0.21789464354515076","0.21789464354515076","0.21789464354515076"
"1677","0.29522383213043213","0.29522383213043213","0.29522383213043213"
"1678","0.29740822315216064","0.29740822315216064","0.29740822315216064"
"1679","0.374004065990448","0.374004065990448","0.374004065990448"
"1680","0.2938859164714813","0.2938859164714813","0.2938859164714813"
"1681","0.26579728722572327","0.26579728722572327","0.26579728722572327"
"1682","0.4008578658103943","0.4008578658103943","0.4008578658103943"
"1683","0.5310789346694946","0.5310789346694946","0.5310789346694946"
"1684","0.2380271852016449","0.2380271852016449","0.2380271852016449"
"1685","0.379766583442688","0.379766583442688","0.379766583442688"
"1686","0.3700622320175171","0.3700622320175171","0.3700622320175171"
"1687","0.3485161066055298","0.3485161066055298","0.3485161066055298"
"1688","0.31557410955429077","0.31557410955429077","0.31557410955429077"
"1689","0.3899993300437927","0.3899993300437927","0.3899993300437927"
"1690","0.23606228828430176","0.23606228828430176","0.23606228828430176"
"1691","0.34592321515083313","0.34592321515083313","0.34592321515083313"
"1692","0.42168110609054565","0.42168110609054565","0.42168110609054565"
"1693","0.40084582567214966","0.40084582567214966","0.40084582567214966"
"1694","0.2793700695037842","0.2793700695037842","0.2793700695037842"
"1695","0.2588120102882385","0.2588120102882385","0.2588120102882385"
"1696","0.30383890867233276","0.30383890867233276","0.30383890867233276"
"1697","0.5303604602813721","0.5303604602813721","0.5303604602813721"
"1698","0.3308125138282776","0.3308125138282776","0.3308125138282776"
"1699","0.3290901482105255","0.3290901482105255","0.3290901482105255"
"1700","0.4645616412162781","0.4645616412162781","0.4645616412162781"
"1701","0.4981800317764282","0.4981800317764282","0.4981800317764282"
"1702","0.3411102294921875","0.3411102294921875","0.3411102294921875"
"1703","0.2497425228357315","0.2497425228357315","0.2497425228357315"
"1704","0.41906028985977173","0.41906028985977173","0.41906028985977173"
"1705","0.3069094121456146","0.3069094121456146","0.3069094121456146"
"1706","0.2546249032020569","0.2546249032020569","0.2546249032020569"
"1707","0.321903258562088","0.321903258562088","0.321903258562088"
"1708","0.305360347032547","0.305360347032547","0.305360347032547"
"1709","0.421334445476532","0.421334445476532","0.421334445476532"
"1710","0.21520356833934784","0.21520356833934784","0.21520356833934784"
"1711","0.4580115079879761","0.4580115079879761","0.4580115079879761"
"1712","0.25922852754592896","0.25922852754592896","0.25922852754592896"
"1713","0.3033255934715271","0.3033255934715271","0.3033255934715271"
"1714","0.5336464643478394","0.5336464643478394","0.5336464643478394"
"1715","0.2526124119758606","0.2526124119758606","0.2526124119758606"
"1716","0.27862775325775146","0.27862775325775146","0.27862775325775146"
"1717","0.3827647566795349","0.3827647566795349","0.3827647566795349"
"1718","0.4941007196903229","0.4941007196903229","0.4941007196903229"
"1719","0.2691804766654968","0.2691804766654968","0.2691804766654968"
"1720","0.4380650520324707","0.4380650520324707","0.4380650520324707"
"1721","0.31699955463409424","0.31699955463409424","0.31699955463409424"
"1722","0.24884338676929474","0.24884338676929474","0.24884338676929474"
"1723","0.24475964903831482","0.24475964903831482","0.24475964903831482"
"1724","0.4503290057182312","0.4503290057182312","0.4503290057182312"
"1725","0.2755095958709717","0.2755095958709717","0.2755095958709717"
"1726","0.33832913637161255","0.33832913637161255","0.33832913637161255"
"1727","0.3741028308868408","0.3741028308868408","0.3741028308868408"
"1728","0.3308355212211609","0.3308355212211609","0.3308355212211609"
"1729","0.30379199981689453","0.30379199981689453","0.30379199981689453"
"1730","0.2439102828502655","0.2439102828502655","0.2439102828502655"
"1731","0.41428619623184204","0.41428619623184204","0.41428619623184204"
"1732","0.4428042769432068","0.4428042769432068","0.4428042769432068"
"1733","0.2388262152671814","0.2388262152671814","0.2388262152671814"
"1734","0.33965829014778137","0.33965829014778137","0.33965829014778137"
"1735","0.3586307168006897","0.3586307168006897","0.3586307168006897"
"1736","0.6552718877792358","0.6552718877792358","0.6552718877792358"
"1737","0.306417852640152","0.306417852640152","0.306417852640152"
"1738","0.22538015246391296","0.22538015246391296","0.22538015246391296"
"1739","0.28972673416137695","0.28972673416137695","0.28972673416137695"
"1740","0.3014538586139679","0.3014538586139679","0.3014538586139679"
"1741","0.249437615275383","0.249437615275383","0.249437615275383"
"1742","0.5778641104698181","0.5778641104698181","0.5778641104698181"
