"Step","object_B - dreamfusion/loss_orient","object_B - dreamfusion/loss_orient__MIN","object_B - dreamfusion/loss_orient__MAX"
"3967","0.014596172608435154","0.014596172608435154","0.014596172608435154"
"3968","0.009392446838319302","0.009392446838319302","0.009392446838319302"
"3969","0.02807493321597576","0.02807493321597576","0.02807493321597576"
"3970","0.016351860016584396","0.016351860016584396","0.016351860016584396"
"3971","0.020290179178118706","0.020290179178118706","0.020290179178118706"
"3972","0.016493646427989006","0.016493646427989006","0.016493646427989006"
"3973","0.015084083192050457","0.015084083192050457","0.015084083192050457"
"3974","0.019012117758393288","0.019012117758393288","0.019012117758393288"
"3975","0.00961806159466505","0.00961806159466505","0.00961806159466505"
"3976","0.01258876547217369","0.01258876547217369","0.01258876547217369"
"3977","0.017374204471707344","0.017374204471707344","0.017374204471707344"
"3978","0.006506124511361122","0.006506124511361122","0.006506124511361122"
"3979","0.010349955409765244","0.010349955409765244","0.010349955409765244"
"3980","0.008085070177912712","0.008085070177912712","0.008085070177912712"
"3981","0.02387402020394802","0.02387402020394802","0.02387402020394802"
"3982","0.01632239855825901","0.01632239855825901","0.01632239855825901"
"3983","0.010873219929635525","0.010873219929635525","0.010873219929635525"
"3984","0.01982134021818638","0.01982134021818638","0.01982134021818638"
"3985","0.01457428652793169","0.01457428652793169","0.01457428652793169"
"3986","0.018824594095349312","0.018824594095349312","0.018824594095349312"
"3987","0.016073700040578842","0.016073700040578842","0.016073700040578842"
"3988","0.021536894142627716","0.021536894142627716","0.021536894142627716"
"3989","0.020856603980064392","0.020856603980064392","0.020856603980064392"
"3990","0.015146676450967789","0.015146676450967789","0.015146676450967789"
"3991","0.007317092269659042","0.007317092269659042","0.007317092269659042"
"3992","0.007033369038254023","0.007033369038254023","0.007033369038254023"
"3993","0.010049794800579548","0.010049794800579548","0.010049794800579548"
"3994","0.006591723300516605","0.006591723300516605","0.006591723300516605"
"3995","0.012885634787380695","0.012885634787380695","0.012885634787380695"
"3996","0.023310935124754906","0.023310935124754906","0.023310935124754906"
"3997","0.014171299524605274","0.014171299524605274","0.014171299524605274"
"3998","0.014330415986478329","0.014330415986478329","0.014330415986478329"
"3999","0.02144039049744606","0.02144039049744606","0.02144039049744606"
"4000","0.027823153883218765","0.027823153883218765","0.027823153883218765"
"4001","0.006691770628094673","0.006691770628094673","0.006691770628094673"
"4002","0.015237411484122276","0.015237411484122276","0.015237411484122276"
"4003","0.011832918971776962","0.011832918971776962","0.011832918971776962"
"4004","0.01701001077890396","0.01701001077890396","0.01701001077890396"
"4005","0.016690151765942574","0.016690151765942574","0.016690151765942574"
"4006","0.02211541309952736","0.02211541309952736","0.02211541309952736"
"4007","0.008538373745977879","0.008538373745977879","0.008538373745977879"
"4008","0.024639513343572617","0.024639513343572617","0.024639513343572617"
"4009","0.02396698109805584","0.02396698109805584","0.02396698109805584"
"4010","0.008327092975378036","0.008327092975378036","0.008327092975378036"
"4011","0.0061893826350569725","0.0061893826350569725","0.0061893826350569725"
"4012","0.02341759204864502","0.02341759204864502","0.02341759204864502"
"4013","0.011821208521723747","0.011821208521723747","0.011821208521723747"
"4014","0.025603782385587692","0.025603782385587692","0.025603782385587692"
"4015","0.009522615931928158","0.009522615931928158","0.009522615931928158"
"4016","0.01622743345797062","0.01622743345797062","0.01622743345797062"
"4017","0.025438910350203514","0.025438910350203514","0.025438910350203514"
"4018","0.02590043656527996","0.02590043656527996","0.02590043656527996"
"4019","0.01189338881522417","0.01189338881522417","0.01189338881522417"
"4020","0.014619287103414536","0.014619287103414536","0.014619287103414536"
"4021","0.00780864804983139","0.00780864804983139","0.00780864804983139"
"4022","0.027609290555119514","0.027609290555119514","0.027609290555119514"
"4023","0.008468110114336014","0.008468110114336014","0.008468110114336014"
"4024","0.03075527958571911","0.03075527958571911","0.03075527958571911"
"4025","0.022675154730677605","0.022675154730677605","0.022675154730677605"
"4026","0.017221007496118546","0.017221007496118546","0.017221007496118546"
"4027","0.024943767115473747","0.024943767115473747","0.024943767115473747"
"4028","0.03161770477890968","0.03161770477890968","0.03161770477890968"
"4029","0.020713888108730316","0.020713888108730316","0.020713888108730316"
"4030","0.023198869079351425","0.023198869079351425","0.023198869079351425"
"4031","0.016450993716716766","0.016450993716716766","0.016450993716716766"
"4032","0.01710585691034794","0.01710585691034794","0.01710585691034794"
"4033","0.0232648067176342","0.0232648067176342","0.0232648067176342"
"4034","0.022300103679299355","0.022300103679299355","0.022300103679299355"
"4035","0.016087738797068596","0.016087738797068596","0.016087738797068596"
"4036","0.01835382916033268","0.01835382916033268","0.01835382916033268"
"4037","0.023259267210960388","0.023259267210960388","0.023259267210960388"
"4038","0.024512218311429024","0.024512218311429024","0.024512218311429024"
"4039","0.015681089833378792","0.015681089833378792","0.015681089833378792"
"4040","0.030028698965907097","0.030028698965907097","0.030028698965907097"
"4041","0.03216513991355896","0.03216513991355896","0.03216513991355896"
"4042","0.024176711216568947","0.024176711216568947","0.024176711216568947"
"4043","0.025446977466344833","0.025446977466344833","0.025446977466344833"
"4044","0.018312280997633934","0.018312280997633934","0.018312280997633934"
"4045","0.02602502331137657","0.02602502331137657","0.02602502331137657"
"4046","0.013891344889998436","0.013891344889998436","0.013891344889998436"
"4047","0.015263228677213192","0.015263228677213192","0.015263228677213192"
"4048","0.029041994363069534","0.029041994363069534","0.029041994363069534"
"4049","0.02574065513908863","0.02574065513908863","0.02574065513908863"
"4050","0.02172216773033142","0.02172216773033142","0.02172216773033142"
"4051","0.014511643908917904","0.014511643908917904","0.014511643908917904"
"4052","0.01393364928662777","0.01393364928662777","0.01393364928662777"
"4053","0.015447343699634075","0.015447343699634075","0.015447343699634075"
"4054","0.008665568195283413","0.008665568195283413","0.008665568195283413"
"4055","0.02925686351954937","0.02925686351954937","0.02925686351954937"
"4056","0.03424255549907684","0.03424255549907684","0.03424255549907684"
"4057","0.02341999113559723","0.02341999113559723","0.02341999113559723"
"4058","0.010782856494188309","0.010782856494188309","0.010782856494188309"
"4059","0.01956721395254135","0.01956721395254135","0.01956721395254135"
"4060","0.0330246277153492","0.0330246277153492","0.0330246277153492"
"4061","0.015134146437048912","0.015134146437048912","0.015134146437048912"
"4062","0.016136281192302704","0.016136281192302704","0.016136281192302704"
"4063","0.012762187048792839","0.012762187048792839","0.012762187048792839"
"4064","0.02369861863553524","0.02369861863553524","0.02369861863553524"
"4065","0.023288775235414505","0.023288775235414505","0.023288775235414505"
"4066","0.02964393049478531","0.02964393049478531","0.02964393049478531"
"4067","0.031108396127820015","0.031108396127820015","0.031108396127820015"
"4068","0.025091402232646942","0.025091402232646942","0.025091402232646942"
"4069","0.019496740773320198","0.019496740773320198","0.019496740773320198"
"4070","0.017079824581742287","0.017079824581742287","0.017079824581742287"
"4071","0.02054288610816002","0.02054288610816002","0.02054288610816002"
"4072","0.017452843487262726","0.017452843487262726","0.017452843487262726"
"4073","0.018159588798880577","0.018159588798880577","0.018159588798880577"
"4074","0.02630874142050743","0.02630874142050743","0.02630874142050743"
"4075","0.022692570462822914","0.022692570462822914","0.022692570462822914"
"4076","0.009030577726662159","0.009030577726662159","0.009030577726662159"
"4077","0.02727079950273037","0.02727079950273037","0.02727079950273037"
"4078","0.01269824430346489","0.01269824430346489","0.01269824430346489"
"4079","0.022207757458090782","0.022207757458090782","0.022207757458090782"
"4080","0.027756180614233017","0.027756180614233017","0.027756180614233017"
"4081","0.029556574299931526","0.029556574299931526","0.029556574299931526"
"4082","0.01575358398258686","0.01575358398258686","0.01575358398258686"
"4083","0.009019143879413605","0.009019143879413605","0.009019143879413605"
"4084","0.024327903985977173","0.024327903985977173","0.024327903985977173"
"4085","0.016923245042562485","0.016923245042562485","0.016923245042562485"
"4086","0.020789897069334984","0.020789897069334984","0.020789897069334984"
"4087","0.026835577562451363","0.026835577562451363","0.026835577562451363"
"4088","0.028250982984900475","0.028250982984900475","0.028250982984900475"
"4089","0.010500968433916569","0.010500968433916569","0.010500968433916569"
"4090","0.014804529026150703","0.014804529026150703","0.014804529026150703"
"4091","0.014411267824470997","0.014411267824470997","0.014411267824470997"
"4092","0.019871195778250694","0.019871195778250694","0.019871195778250694"
"4093","0.009922272525727749","0.009922272525727749","0.009922272525727749"
"4094","0.023402981460094452","0.023402981460094452","0.023402981460094452"
"4095","0.008763207122683525","0.008763207122683525","0.008763207122683525"
"4096","0.013720578514039516","0.013720578514039516","0.013720578514039516"
"4097","0.026379723101854324","0.026379723101854324","0.026379723101854324"
"4098","0.017613664269447327","0.017613664269447327","0.017613664269447327"
"4099","0.020659955218434334","0.020659955218434334","0.020659955218434334"
"4100","0.02127816155552864","0.02127816155552864","0.02127816155552864"
"4101","0.02595050446689129","0.02595050446689129","0.02595050446689129"
"4102","0.016812629997730255","0.016812629997730255","0.016812629997730255"
"4103","0.019834958016872406","0.019834958016872406","0.019834958016872406"
"4104","0.007629285100847483","0.007629285100847483","0.007629285100847483"
"4105","0.010203899815678596","0.010203899815678596","0.010203899815678596"
"4106","0.01141347549855709","0.01141347549855709","0.01141347549855709"
"4107","0.02925723046064377","0.02925723046064377","0.02925723046064377"
"4108","0.02705444023013115","0.02705444023013115","0.02705444023013115"
"4109","0.0107074910774827","0.0107074910774827","0.0107074910774827"
"4110","0.024879377335309982","0.024879377335309982","0.024879377335309982"
"4111","0.016855161637067795","0.016855161637067795","0.016855161637067795"
"4112","0.014700682833790779","0.014700682833790779","0.014700682833790779"
"4113","0.022220473736524582","0.022220473736524582","0.022220473736524582"
"4114","0.007043870631605387","0.007043870631605387","0.007043870631605387"
"4115","0.02979052998125553","0.02979052998125553","0.02979052998125553"
"4116","0.013041463680565357","0.013041463680565357","0.013041463680565357"
"4117","0.014183606021106243","0.014183606021106243","0.014183606021106243"
"4118","0.02731470949947834","0.02731470949947834","0.02731470949947834"
"4119","0.015696924179792404","0.015696924179792404","0.015696924179792404"
"4120","0.022592922672629356","0.022592922672629356","0.022592922672629356"
"4121","0.018228571861982346","0.018228571861982346","0.018228571861982346"
"4122","0.030773013830184937","0.030773013830184937","0.030773013830184937"
"4123","0.022983375936746597","0.022983375936746597","0.022983375936746597"
"4124","0.02251734398305416","0.02251734398305416","0.02251734398305416"
"4125","0.016835710033774376","0.016835710033774376","0.016835710033774376"
"4126","0.03181906417012215","0.03181906417012215","0.03181906417012215"
"4127","0.01998913660645485","0.01998913660645485","0.01998913660645485"
"4128","0.02311205305159092","0.02311205305159092","0.02311205305159092"
"4129","0.02276695892214775","0.02276695892214775","0.02276695892214775"
"4130","0.023642146959900856","0.023642146959900856","0.023642146959900856"
"4131","0.010914155282080173","0.010914155282080173","0.010914155282080173"
"4132","0.023365002125501633","0.023365002125501633","0.023365002125501633"
"4133","0.02444324642419815","0.02444324642419815","0.02444324642419815"
"4134","0.00856116134673357","0.00856116134673357","0.00856116134673357"
"4135","0.015329977497458458","0.015329977497458458","0.015329977497458458"
"4136","0.03213024511933327","0.03213024511933327","0.03213024511933327"
"4137","0.010762104764580727","0.010762104764580727","0.010762104764580727"
"4138","0.018136121332645416","0.018136121332645416","0.018136121332645416"
"4139","0.010692517273128033","0.010692517273128033","0.010692517273128033"
"4140","0.008420601487159729","0.008420601487159729","0.008420601487159729"
"4141","0.02138081006705761","0.02138081006705761","0.02138081006705761"
"4142","0.00718321418389678","0.00718321418389678","0.00718321418389678"
"4143","0.022293688729405403","0.022293688729405403","0.022293688729405403"
"4144","0.026326941326260567","0.026326941326260567","0.026326941326260567"
"4145","0.01993498206138611","0.01993498206138611","0.01993498206138611"
"4146","0.01610754244029522","0.01610754244029522","0.01610754244029522"
"4147","0.01507054828107357","0.01507054828107357","0.01507054828107357"
"4148","0.015638021752238274","0.015638021752238274","0.015638021752238274"
"4149","0.00924448948353529","0.00924448948353529","0.00924448948353529"
"4150","0.026117363944649696","0.026117363944649696","0.026117363944649696"
"4151","0.020462146028876305","0.020462146028876305","0.020462146028876305"
"4152","0.010413824580609798","0.010413824580609798","0.010413824580609798"
"4153","0.029189981520175934","0.029189981520175934","0.029189981520175934"
"4154","0.008627107366919518","0.008627107366919518","0.008627107366919518"
"4155","0.022093191742897034","0.022093191742897034","0.022093191742897034"
"4156","0.018757764250040054","0.018757764250040054","0.018757764250040054"
"4157","0.01893819496035576","0.01893819496035576","0.01893819496035576"
"4158","0.029805855825543404","0.029805855825543404","0.029805855825543404"
"4159","0.006924849934875965","0.006924849934875965","0.006924849934875965"
"4160","0.025711601600050926","0.025711601600050926","0.025711601600050926"
"4161","0.025514822453260422","0.025514822453260422","0.025514822453260422"
"4162","0.012532779015600681","0.012532779015600681","0.012532779015600681"
"4163","0.013738277368247509","0.013738277368247509","0.013738277368247509"
"4164","0.011651486158370972","0.011651486158370972","0.011651486158370972"
"4165","0.016092507168650627","0.016092507168650627","0.016092507168650627"
"4166","0.025751549750566483","0.025751549750566483","0.025751549750566483"
"4167","0.007943041622638702","0.007943041622638702","0.007943041622638702"
"4168","0.022977277636528015","0.022977277636528015","0.022977277636528015"
"4169","0.024571072310209274","0.024571072310209274","0.024571072310209274"
"4170","0.019839299842715263","0.019839299842715263","0.019839299842715263"
"4171","0.016063518822193146","0.016063518822193146","0.016063518822193146"
"4172","0.018600687384605408","0.018600687384605408","0.018600687384605408"
"4173","0.010909087024629116","0.010909087024629116","0.010909087024629116"
"4174","0.022916847839951515","0.022916847839951515","0.022916847839951515"
"4175","0.010935919359326363","0.010935919359326363","0.010935919359326363"
"4176","0.0279978197067976","0.0279978197067976","0.0279978197067976"
"4177","0.019698474556207657","0.019698474556207657","0.019698474556207657"
"4178","0.013675318099558353","0.013675318099558353","0.013675318099558353"
"4179","0.030936094000935555","0.030936094000935555","0.030936094000935555"
"4180","0.019601095467805862","0.019601095467805862","0.019601095467805862"
"4181","0.023154452443122864","0.023154452443122864","0.023154452443122864"
"4182","0.01237498503178358","0.01237498503178358","0.01237498503178358"
"4183","0.011136616580188274","0.011136616580188274","0.011136616580188274"
"4184","0.011257926002144814","0.011257926002144814","0.011257926002144814"
"4185","0.018197033554315567","0.018197033554315567","0.018197033554315567"
"4186","0.011491555720567703","0.011491555720567703","0.011491555720567703"
"4187","0.022415248677134514","0.022415248677134514","0.022415248677134514"
"4188","0.030203137546777725","0.030203137546777725","0.030203137546777725"
"4189","0.015644703060388565","0.015644703060388565","0.015644703060388565"
"4190","0.012471940368413925","0.012471940368413925","0.012471940368413925"
"4191","0.014066520147025585","0.014066520147025585","0.014066520147025585"
"4192","0.01762237399816513","0.01762237399816513","0.01762237399816513"
"4193","0.02070634625852108","0.02070634625852108","0.02070634625852108"
"4194","0.008599654771387577","0.008599654771387577","0.008599654771387577"
"4195","0.024599207565188408","0.024599207565188408","0.024599207565188408"
"4196","0.026985259726643562","0.026985259726643562","0.026985259726643562"
"4197","0.023277578875422478","0.023277578875422478","0.023277578875422478"
"4198","0.016562312841415405","0.016562312841415405","0.016562312841415405"
"4199","0.013770432211458683","0.013770432211458683","0.013770432211458683"
"4200","0.009258640930056572","0.009258640930056572","0.009258640930056572"
"4201","0.014766600914299488","0.014766600914299488","0.014766600914299488"
"4202","0.027446474879980087","0.027446474879980087","0.027446474879980087"
"4203","0.013614409603178501","0.013614409603178501","0.013614409603178501"
"4204","0.010389353148639202","0.010389353148639202","0.010389353148639202"
"4205","0.023224273696541786","0.023224273696541786","0.023224273696541786"
"4206","0.0116661312058568","0.0116661312058568","0.0116661312058568"
"4207","0.02134387567639351","0.02134387567639351","0.02134387567639351"
"4208","0.013451035134494305","0.013451035134494305","0.013451035134494305"
"4209","0.016171855852007866","0.016171855852007866","0.016171855852007866"
"4210","0.017354724928736687","0.017354724928736687","0.017354724928736687"
"4211","0.0169893316924572","0.0169893316924572","0.0169893316924572"
"4212","0.029676415026187897","0.029676415026187897","0.029676415026187897"
"4213","0.013266663067042828","0.013266663067042828","0.013266663067042828"
"4214","0.013469959609210491","0.013469959609210491","0.013469959609210491"
"4215","0.024010978639125824","0.024010978639125824","0.024010978639125824"
"4216","0.011099116876721382","0.011099116876721382","0.011099116876721382"
"4217","0.00799059309065342","0.00799059309065342","0.00799059309065342"
"4218","0.013130958192050457","0.013130958192050457","0.013130958192050457"
"4219","0.027997411787509918","0.027997411787509918","0.027997411787509918"
"4220","0.009542178362607956","0.009542178362607956","0.009542178362607956"
"4221","0.026994749903678894","0.026994749903678894","0.026994749903678894"
"4222","0.013082663528621197","0.013082663528621197","0.013082663528621197"
"4223","0.014771057292819023","0.014771057292819023","0.014771057292819023"
"4224","0.025718901306390762","0.025718901306390762","0.025718901306390762"
"4225","0.01248466968536377","0.01248466968536377","0.01248466968536377"
"4226","0.02687709778547287","0.02687709778547287","0.02687709778547287"
"4227","0.0111786387860775","0.0111786387860775","0.0111786387860775"
"4228","0.01924208737909794","0.01924208737909794","0.01924208737909794"
"4229","0.023750681430101395","0.023750681430101395","0.023750681430101395"
"4230","0.011720219627022743","0.011720219627022743","0.011720219627022743"
"4231","0.007178925443440676","0.007178925443440676","0.007178925443440676"
"4232","0.019630175083875656","0.019630175083875656","0.019630175083875656"
"4233","0.01354726031422615","0.01354726031422615","0.01354726031422615"
"4234","0.008482963778078556","0.008482963778078556","0.008482963778078556"
"4235","0.024767151102423668","0.024767151102423668","0.024767151102423668"
"4236","0.01843336597084999","0.01843336597084999","0.01843336597084999"
"4237","0.01571197435259819","0.01571197435259819","0.01571197435259819"
"4238","0.026762153953313828","0.026762153953313828","0.026762153953313828"
"4239","0.02253873459994793","0.02253873459994793","0.02253873459994793"
"4240","0.01662711799144745","0.01662711799144745","0.01662711799144745"
"4241","0.009234428405761719","0.009234428405761719","0.009234428405761719"
"4242","0.018179573118686676","0.018179573118686676","0.018179573118686676"
"4243","0.01327422820031643","0.01327422820031643","0.01327422820031643"
"4244","0.023263173177838326","0.023263173177838326","0.023263173177838326"
"4245","0.025808831676840782","0.025808831676840782","0.025808831676840782"
"4246","0.016865666955709457","0.016865666955709457","0.016865666955709457"
"4247","0.014597517438232899","0.014597517438232899","0.014597517438232899"
"4248","0.006319161970168352","0.006319161970168352","0.006319161970168352"
"4249","0.02604936808347702","0.02604936808347702","0.02604936808347702"
"4250","0.009104326367378235","0.009104326367378235","0.009104326367378235"
"4251","0.03223629295825958","0.03223629295825958","0.03223629295825958"
"4252","0.011642302386462688","0.011642302386462688","0.011642302386462688"
"4253","0.006263675168156624","0.006263675168156624","0.006263675168156624"
"4254","0.026169786229729652","0.026169786229729652","0.026169786229729652"
"4255","0.027507562190294266","0.027507562190294266","0.027507562190294266"
"4256","0.0174690093845129","0.0174690093845129","0.0174690093845129"
"4257","0.007461133878678083","0.007461133878678083","0.007461133878678083"
"4258","0.009112854488193989","0.009112854488193989","0.009112854488193989"
"4259","0.025012409314513206","0.025012409314513206","0.025012409314513206"
"4260","0.00814434327185154","0.00814434327185154","0.00814434327185154"
"4261","0.01611934043467045","0.01611934043467045","0.01611934043467045"
"4262","0.020338833332061768","0.020338833332061768","0.020338833332061768"
"4263","0.011761131696403027","0.011761131696403027","0.011761131696403027"
"4264","0.023934435099363327","0.023934435099363327","0.023934435099363327"
"4265","0.020423490554094315","0.020423490554094315","0.020423490554094315"
"4266","0.01872706599533558","0.01872706599533558","0.01872706599533558"
"4267","0.011615484952926636","0.011615484952926636","0.011615484952926636"
"4268","0.016320209950208664","0.016320209950208664","0.016320209950208664"
"4269","0.014396208338439465","0.014396208338439465","0.014396208338439465"
"4270","0.015696460381150246","0.015696460381150246","0.015696460381150246"
"4271","0.01264633983373642","0.01264633983373642","0.01264633983373642"
"4272","0.017240572720766068","0.017240572720766068","0.017240572720766068"
"4273","0.00939252320677042","0.00939252320677042","0.00939252320677042"
"4274","0.015279539860785007","0.015279539860785007","0.015279539860785007"
"4275","0.006430643144994974","0.006430643144994974","0.006430643144994974"
"4276","0.013781240209937096","0.013781240209937096","0.013781240209937096"
"4277","0.02309572324156761","0.02309572324156761","0.02309572324156761"
"4278","0.019168220460414886","0.019168220460414886","0.019168220460414886"
"4279","0.01974324695765972","0.01974324695765972","0.01974324695765972"
"4280","0.009277681820094585","0.009277681820094585","0.009277681820094585"
"4281","0.019667191430926323","0.019667191430926323","0.019667191430926323"
"4282","0.013304509222507477","0.013304509222507477","0.013304509222507477"
"4283","0.014880062080919743","0.014880062080919743","0.014880062080919743"
"4284","0.01587243191897869","0.01587243191897869","0.01587243191897869"
"4285","0.00959137361496687","0.00959137361496687","0.00959137361496687"
"4286","0.0054163215681910515","0.0054163215681910515","0.0054163215681910515"
"4287","0.014124208129942417","0.014124208129942417","0.014124208129942417"
"4288","0.0100251454859972","0.0100251454859972","0.0100251454859972"
"4289","0.012726406566798687","0.012726406566798687","0.012726406566798687"
"4290","0.013357830233871937","0.013357830233871937","0.013357830233871937"
"4291","0.016000287607312202","0.016000287607312202","0.016000287607312202"
"4292","0.008751749992370605","0.008751749992370605","0.008751749992370605"
"4293","0.01460240874439478","0.01460240874439478","0.01460240874439478"
"4294","0.015416111797094345","0.015416111797094345","0.015416111797094345"
"4295","0.012170962058007717","0.012170962058007717","0.012170962058007717"
"4296","0.00726865790784359","0.00726865790784359","0.00726865790784359"
"4297","0.013893877156078815","0.013893877156078815","0.013893877156078815"
"4298","0.019116710871458054","0.019116710871458054","0.019116710871458054"
"4299","0.011457424610853195","0.011457424610853195","0.011457424610853195"
"4300","0.01877758651971817","0.01877758651971817","0.01877758651971817"
"4301","0.011745775118470192","0.011745775118470192","0.011745775118470192"
"4302","0.009600227698683739","0.009600227698683739","0.009600227698683739"
"4303","0.01658746786415577","0.01658746786415577","0.01658746786415577"
"4304","0.01230876985937357","0.01230876985937357","0.01230876985937357"
"4305","0.021698495373129845","0.021698495373129845","0.021698495373129845"
"4306","0.011242739856243134","0.011242739856243134","0.011242739856243134"
"4307","0.019327424466609955","0.019327424466609955","0.019327424466609955"
"4308","0.011043821461498737","0.011043821461498737","0.011043821461498737"
"4309","0.023556793108582497","0.023556793108582497","0.023556793108582497"
"4310","0.022384172305464745","0.022384172305464745","0.022384172305464745"
"4311","0.009164754301309586","0.009164754301309586","0.009164754301309586"
"4312","0.009083187207579613","0.009083187207579613","0.009083187207579613"
"4313","0.0042572529055178165","0.0042572529055178165","0.0042572529055178165"
"4314","0.018402641639113426","0.018402641639113426","0.018402641639113426"
"4315","0.008788145147264004","0.008788145147264004","0.008788145147264004"
"4316","0.012077930383384228","0.012077930383384228","0.012077930383384228"
"4317","0.018622299656271935","0.018622299656271935","0.018622299656271935"
"4318","0.004953549709171057","0.004953549709171057","0.004953549709171057"
"4319","0.009383004158735275","0.009383004158735275","0.009383004158735275"
"4320","0.017404766753315926","0.017404766753315926","0.017404766753315926"
"4321","0.009839866310358047","0.009839866310358047","0.009839866310358047"
"4322","0.004874993581324816","0.004874993581324816","0.004874993581324816"
"4323","0.011145202443003654","0.011145202443003654","0.011145202443003654"
"4324","0.019262762740254402","0.019262762740254402","0.019262762740254402"
"4325","0.02007395587861538","0.02007395587861538","0.02007395587861538"
"4326","0.014322606846690178","0.014322606846690178","0.014322606846690178"
"4327","0.007899818010628223","0.007899818010628223","0.007899818010628223"
"4328","0.0074785491451621056","0.0074785491451621056","0.0074785491451621056"
"4329","0.013404622673988342","0.013404622673988342","0.013404622673988342"
"4330","0.009998036548495293","0.009998036548495293","0.009998036548495293"
"4331","0.025605378672480583","0.025605378672480583","0.025605378672480583"
"4332","0.0135700274258852","0.0135700274258852","0.0135700274258852"
"4333","0.016245990991592407","0.016245990991592407","0.016245990991592407"
"4334","0.01789982058107853","0.01789982058107853","0.01789982058107853"
"4335","0.008940537460148335","0.008940537460148335","0.008940537460148335"
"4336","0.003459673374891281","0.003459673374891281","0.003459673374891281"
"4337","0.006931195966899395","0.006931195966899395","0.006931195966899395"
"4338","0.012709480710327625","0.012709480710327625","0.012709480710327625"
"4339","0.010218163952231407","0.010218163952231407","0.010218163952231407"
"4340","0.013377183116972446","0.013377183116972446","0.013377183116972446"
"4341","0.010871353559195995","0.010871353559195995","0.010871353559195995"
"4342","0.010494711808860302","0.010494711808860302","0.010494711808860302"
"4343","0.015896620228886604","0.015896620228886604","0.015896620228886604"
"4344","0.01767602004110813","0.01767602004110813","0.01767602004110813"
"4345","0.0134178027510643","0.0134178027510643","0.0134178027510643"
"4346","0.008696832694113255","0.008696832694113255","0.008696832694113255"
"4347","0.014283145777881145","0.014283145777881145","0.014283145777881145"
"4348","0.017254149541258812","0.017254149541258812","0.017254149541258812"
"4349","0.017151229083538055","0.017151229083538055","0.017151229083538055"
"4350","0.005613880231976509","0.005613880231976509","0.005613880231976509"
"4351","0.0072872028686106205","0.0072872028686106205","0.0072872028686106205"
"4352","0.010096042416989803","0.010096042416989803","0.010096042416989803"
"4353","0.005826351698487997","0.005826351698487997","0.005826351698487997"
"4354","0.007535168435424566","0.007535168435424566","0.007535168435424566"
"4355","0.0036367273423820734","0.0036367273423820734","0.0036367273423820734"
"4356","0.0038272831588983536","0.0038272831588983536","0.0038272831588983536"
"4357","0.0060774642042815685","0.0060774642042815685","0.0060774642042815685"
"4358","0.022223131731152534","0.022223131731152534","0.022223131731152534"
"4359","0.008068366907536983","0.008068366907536983","0.008068366907536983"
"4360","0.014018845744431019","0.014018845744431019","0.014018845744431019"
"4361","0.016218366101384163","0.016218366101384163","0.016218366101384163"
"4362","0.01591505855321884","0.01591505855321884","0.01591505855321884"
"4363","0.007871143519878387","0.007871143519878387","0.007871143519878387"
"4364","0.020420877262949944","0.020420877262949944","0.020420877262949944"
"4365","0.004826021380722523","0.004826021380722523","0.004826021380722523"
"4366","0.004167553968727589","0.004167553968727589","0.004167553968727589"
"4367","0.015345760621130466","0.015345760621130466","0.015345760621130466"
"4368","0.005035384092479944","0.005035384092479944","0.005035384092479944"
"4369","0.00595236849039793","0.00595236849039793","0.00595236849039793"
"4370","0.007582099176943302","0.007582099176943302","0.007582099176943302"
"4371","0.005182427354156971","0.005182427354156971","0.005182427354156971"
"4372","0.011918212287127972","0.011918212287127972","0.011918212287127972"
"4373","0.005774279125034809","0.005774279125034809","0.005774279125034809"
"4374","0.006799787282943726","0.006799787282943726","0.006799787282943726"
"4375","0.009480529464781284","0.009480529464781284","0.009480529464781284"
"4376","0.007193343713879585","0.007193343713879585","0.007193343713879585"
"4377","0.0058892713859677315","0.0058892713859677315","0.0058892713859677315"
"4378","0.015372945927083492","0.015372945927083492","0.015372945927083492"
"4379","0.012348324991762638","0.012348324991762638","0.012348324991762638"
"4380","0.014622703194618225","0.014622703194618225","0.014622703194618225"
"4381","0.009881019592285156","0.009881019592285156","0.009881019592285156"
"4382","0.008143763057887554","0.008143763057887554","0.008143763057887554"
"4383","0.016803046688437462","0.016803046688437462","0.016803046688437462"
"4384","0.010171229019761086","0.010171229019761086","0.010171229019761086"
"4385","0.013714478351175785","0.013714478351175785","0.013714478351175785"
"4386","0.0064277066849172115","0.0064277066849172115","0.0064277066849172115"
"4387","0.007042417302727699","0.007042417302727699","0.007042417302727699"
"4388","0.00866269413381815","0.00866269413381815","0.00866269413381815"
"4389","0.01117269042879343","0.01117269042879343","0.01117269042879343"
"4390","0.007234367076307535","0.007234367076307535","0.007234367076307535"
"4391","0.01753634586930275","0.01753634586930275","0.01753634586930275"
"4392","0.019871000200510025","0.019871000200510025","0.019871000200510025"
"4393","0.005239058285951614","0.005239058285951614","0.005239058285951614"
"4394","0.007283869665116072","0.007283869665116072","0.007283869665116072"
"4395","0.008153414353728294","0.008153414353728294","0.008153414353728294"
"4396","0.008013949729502201","0.008013949729502201","0.008013949729502201"
"4397","0.0096017150208354","0.0096017150208354","0.0096017150208354"
"4398","0.006717267446219921","0.006717267446219921","0.006717267446219921"
"4399","0.010705373249948025","0.010705373249948025","0.010705373249948025"
"4400","0.011179206892848015","0.011179206892848015","0.011179206892848015"
