"Step","object_B - dreamfusion/loss_opaque","object_B - dreamfusion/loss_opaque__MIN","object_B - dreamfusion/loss_opaque__MAX"
"1100","0.11810256540775299","0.11810256540775299","0.11810256540775299"
"1101","0.05588043853640556","0.05588043853640556","0.05588043853640556"
"1102","0.12336233258247375","0.12336233258247375","0.12336233258247375"
"1103","0.09117467701435089","0.09117467701435089","0.09117467701435089"
"1104","0.08381860703229904","0.08381860703229904","0.08381860703229904"
"1105","0.06314383447170258","0.06314383447170258","0.06314383447170258"
"1106","0.08412976562976837","0.08412976562976837","0.08412976562976837"
"1107","0.09401185810565948","0.09401185810565948","0.09401185810565948"
"1108","0.07105238735675812","0.07105238735675812","0.07105238735675812"
"1109","0.06493553519248962","0.06493553519248962","0.06493553519248962"
"1110","0.07662469148635864","0.07662469148635864","0.07662469148635864"
"1111","0.10056449472904205","0.10056449472904205","0.10056449472904205"
"1112","0.09777875989675522","0.09777875989675522","0.09777875989675522"
"1113","0.053538598120212555","0.053538598120212555","0.053538598120212555"
"1114","0.12145639210939407","0.12145639210939407","0.12145639210939407"
"1115","0.10106268525123596","0.10106268525123596","0.10106268525123596"
"1116","0.05125812441110611","0.05125812441110611","0.05125812441110611"
"1117","0.08214671909809113","0.08214671909809113","0.08214671909809113"
"1118","0.11345474421977997","0.11345474421977997","0.11345474421977997"
"1119","0.11372524499893188","0.11372524499893188","0.11372524499893188"
"1120","0.06251555681228638","0.06251555681228638","0.06251555681228638"
"1121","0.10665452480316162","0.10665452480316162","0.10665452480316162"
"1122","0.0773812085390091","0.0773812085390091","0.0773812085390091"
"1123","0.06415663659572601","0.06415663659572601","0.06415663659572601"
"1124","0.08438237756490707","0.08438237756490707","0.08438237756490707"
"1125","0.0978241115808487","0.0978241115808487","0.0978241115808487"
"1126","0.11180456727743149","0.11180456727743149","0.11180456727743149"
"1127","0.10194132477045059","0.10194132477045059","0.10194132477045059"
"1128","0.0790499895811081","0.0790499895811081","0.0790499895811081"
"1129","0.09466305375099182","0.09466305375099182","0.09466305375099182"
"1130","0.07418158650398254","0.07418158650398254","0.07418158650398254"
"1131","0.07837759703397751","0.07837759703397751","0.07837759703397751"
"1132","0.059919942170381546","0.059919942170381546","0.059919942170381546"
"1133","0.06425449252128601","0.06425449252128601","0.06425449252128601"
"1134","0.08806659281253815","0.08806659281253815","0.08806659281253815"
"1135","0.07900086045265198","0.07900086045265198","0.07900086045265198"
"1136","0.048852723091840744","0.048852723091840744","0.048852723091840744"
"1137","0.0688503086566925","0.0688503086566925","0.0688503086566925"
"1138","0.09897183626890182","0.09897183626890182","0.09897183626890182"
"1139","0.09853145480155945","0.09853145480155945","0.09853145480155945"
"1140","0.10824781656265259","0.10824781656265259","0.10824781656265259"
"1141","0.08221946656703949","0.08221946656703949","0.08221946656703949"
"1142","0.0761147290468216","0.0761147290468216","0.0761147290468216"
"1143","0.0761038213968277","0.0761038213968277","0.0761038213968277"
"1144","0.08180709928274155","0.08180709928274155","0.08180709928274155"
"1145","0.07820069789886475","0.07820069789886475","0.07820069789886475"
"1146","0.055738937109708786","0.055738937109708786","0.055738937109708786"
"1147","0.07934840023517609","0.07934840023517609","0.07934840023517609"
"1148","0.0886295884847641","0.0886295884847641","0.0886295884847641"
"1149","0.11917770653963089","0.11917770653963089","0.11917770653963089"
"1150","0.06040634214878082","0.06040634214878082","0.06040634214878082"
"1151","0.07728773355484009","0.07728773355484009","0.07728773355484009"
"1152","0.07987804710865021","0.07987804710865021","0.07987804710865021"
"1153","0.07934580743312836","0.07934580743312836","0.07934580743312836"
"1154","0.05307364836335182","0.05307364836335182","0.05307364836335182"
"1155","0.12487680464982986","0.12487680464982986","0.12487680464982986"
"1156","0.09930214285850525","0.09930214285850525","0.09930214285850525"
"1157","0.0889233648777008","0.0889233648777008","0.0889233648777008"
"1158","0.05007047951221466","0.05007047951221466","0.05007047951221466"
"1159","0.07493525743484497","0.07493525743484497","0.07493525743484497"
"1160","0.10204819589853287","0.10204819589853287","0.10204819589853287"
"1161","0.07079748809337616","0.07079748809337616","0.07079748809337616"
"1162","0.11318965256214142","0.11318965256214142","0.11318965256214142"
"1163","0.06970123946666718","0.06970123946666718","0.06970123946666718"
"1164","0.0916888415813446","0.0916888415813446","0.0916888415813446"
"1165","0.09498998522758484","0.09498998522758484","0.09498998522758484"
"1166","0.0710863247513771","0.0710863247513771","0.0710863247513771"
"1167","0.07655739784240723","0.07655739784240723","0.07655739784240723"
"1168","0.08110874891281128","0.08110874891281128","0.08110874891281128"
"1169","0.13647297024726868","0.13647297024726868","0.13647297024726868"
"1170","0.10979191958904266","0.10979191958904266","0.10979191958904266"
"1171","0.051989056169986725","0.051989056169986725","0.051989056169986725"
"1172","0.09169577062129974","0.09169577062129974","0.09169577062129974"
"1173","0.05791058391332626","0.05791058391332626","0.05791058391332626"
"1174","0.0682421326637268","0.0682421326637268","0.0682421326637268"
"1175","0.1316699981689453","0.1316699981689453","0.1316699981689453"
"1176","0.06318902969360352","0.06318902969360352","0.06318902969360352"
"1177","0.10404098033905029","0.10404098033905029","0.10404098033905029"
"1178","0.060483306646347046","0.060483306646347046","0.060483306646347046"
"1179","0.1065228134393692","0.1065228134393692","0.1065228134393692"
"1180","0.10912341624498367","0.10912341624498367","0.10912341624498367"
"1181","0.09702955186367035","0.09702955186367035","0.09702955186367035"
"1182","0.04942804574966431","0.04942804574966431","0.04942804574966431"
"1183","0.0427391491830349","0.0427391491830349","0.0427391491830349"
"1184","0.0467303991317749","0.0467303991317749","0.0467303991317749"
"1185","0.1078624427318573","0.1078624427318573","0.1078624427318573"
"1186","0.09616905450820923","0.09616905450820923","0.09616905450820923"
"1187","0.09654282033443451","0.09654282033443451","0.09654282033443451"
"1188","0.07243688404560089","0.07243688404560089","0.07243688404560089"
"1189","0.09332198649644852","0.09332198649644852","0.09332198649644852"
"1190","0.0719737708568573","0.0719737708568573","0.0719737708568573"
"1191","0.08993595093488693","0.08993595093488693","0.08993595093488693"
"1192","0.08388204872608185","0.08388204872608185","0.08388204872608185"
"1193","0.07904814183712006","0.07904814183712006","0.07904814183712006"
"1194","0.09144751727581024","0.09144751727581024","0.09144751727581024"
"1195","0.11317262053489685","0.11317262053489685","0.11317262053489685"
"1196","0.10855517536401749","0.10855517536401749","0.10855517536401749"
"1197","0.0991957038640976","0.0991957038640976","0.0991957038640976"
"1198","0.07112052291631699","0.07112052291631699","0.07112052291631699"
"1199","0.10556070506572723","0.10556070506572723","0.10556070506572723"
"1200","0.0713520348072052","0.0713520348072052","0.0713520348072052"
"1201","0.05507507547736168","0.05507507547736168","0.05507507547736168"
"1202","0.0784393846988678","0.0784393846988678","0.0784393846988678"
"1203","0.10774919390678406","0.10774919390678406","0.10774919390678406"
"1204","0.11054479330778122","0.11054479330778122","0.11054479330778122"
"1205","0.09624065458774567","0.09624065458774567","0.09624065458774567"
"1206","0.07343607395887375","0.07343607395887375","0.07343607395887375"
"1207","0.06518462300300598","0.06518462300300598","0.06518462300300598"
"1208","0.08643592894077301","0.08643592894077301","0.08643592894077301"
"1209","0.09654951095581055","0.09654951095581055","0.09654951095581055"
"1210","0.08167583495378494","0.08167583495378494","0.08167583495378494"
"1211","0.09782744944095612","0.09782744944095612","0.09782744944095612"
"1212","0.05356108397245407","0.05356108397245407","0.05356108397245407"
"1213","0.06442199647426605","0.06442199647426605","0.06442199647426605"
"1214","0.12241187691688538","0.12241187691688538","0.12241187691688538"
"1215","0.0990106612443924","0.0990106612443924","0.0990106612443924"
"1216","0.0674891322851181","0.0674891322851181","0.0674891322851181"
"1217","0.05912628769874573","0.05912628769874573","0.05912628769874573"
"1218","0.06462731212377548","0.06462731212377548","0.06462731212377548"
"1219","0.04141455516219139","0.04141455516219139","0.04141455516219139"
"1220","0.06795425713062286","0.06795425713062286","0.06795425713062286"
"1221","0.06274879723787308","0.06274879723787308","0.06274879723787308"
"1222","0.0818263441324234","0.0818263441324234","0.0818263441324234"
"1223","0.07149142026901245","0.07149142026901245","0.07149142026901245"
"1224","0.07348878681659698","0.07348878681659698","0.07348878681659698"
"1225","0.10527908802032471","0.10527908802032471","0.10527908802032471"
"1226","0.07949747145175934","0.07949747145175934","0.07949747145175934"
"1227","0.09503675252199173","0.09503675252199173","0.09503675252199173"
"1228","0.06981867551803589","0.06981867551803589","0.06981867551803589"
"1229","0.0933985710144043","0.0933985710144043","0.0933985710144043"
"1230","0.11681944131851196","0.11681944131851196","0.11681944131851196"
"1231","0.08880505710840225","0.08880505710840225","0.08880505710840225"
"1232","0.062174756079912186","0.062174756079912186","0.062174756079912186"
"1233","0.09032270312309265","0.09032270312309265","0.09032270312309265"
"1234","0.09411507099866867","0.09411507099866867","0.09411507099866867"
"1235","0.08189979195594788","0.08189979195594788","0.08189979195594788"
"1236","0.06488963216543198","0.06488963216543198","0.06488963216543198"
"1237","0.056214675307273865","0.056214675307273865","0.056214675307273865"
"1238","0.08291342854499817","0.08291342854499817","0.08291342854499817"
"1239","0.11594318598508835","0.11594318598508835","0.11594318598508835"
"1240","0.06810864061117172","0.06810864061117172","0.06810864061117172"
"1241","0.058304160833358765","0.058304160833358765","0.058304160833358765"
"1242","0.1107407882809639","0.1107407882809639","0.1107407882809639"
"1243","0.09282247722148895","0.09282247722148895","0.09282247722148895"
"1244","0.07827873528003693","0.07827873528003693","0.07827873528003693"
"1245","0.0770716518163681","0.0770716518163681","0.0770716518163681"
"1246","0.07488636672496796","0.07488636672496796","0.07488636672496796"
"1247","0.06188110634684563","0.06188110634684563","0.06188110634684563"
"1248","0.10159999132156372","0.10159999132156372","0.10159999132156372"
"1249","0.0715600848197937","0.0715600848197937","0.0715600848197937"
"1250","0.08535903692245483","0.08535903692245483","0.08535903692245483"
"1251","0.07770776003599167","0.07770776003599167","0.07770776003599167"
"1252","0.10919299721717834","0.10919299721717834","0.10919299721717834"
"1253","0.04577694088220596","0.04577694088220596","0.04577694088220596"
"1254","0.09953092783689499","0.09953092783689499","0.09953092783689499"
"1255","0.04728754609823227","0.04728754609823227","0.04728754609823227"
"1256","0.11848799139261246","0.11848799139261246","0.11848799139261246"
"1257","0.08661042153835297","0.08661042153835297","0.08661042153835297"
"1258","0.06408118456602097","0.06408118456602097","0.06408118456602097"
"1259","0.06962931156158447","0.06962931156158447","0.06962931156158447"
"1260","0.028435666114091873","0.028435666114091873","0.028435666114091873"
"1261","0.11993453651666641","0.11993453651666641","0.11993453651666641"
"1262","0.0541091226041317","0.0541091226041317","0.0541091226041317"
"1263","0.09503846615552902","0.09503846615552902","0.09503846615552902"
"1264","0.06712363660335541","0.06712363660335541","0.06712363660335541"
"1265","0.05370481312274933","0.05370481312274933","0.05370481312274933"
"1266","0.07642485946416855","0.07642485946416855","0.07642485946416855"
"1267","0.07835587859153748","0.07835587859153748","0.07835587859153748"
"1268","0.05827460438013077","0.05827460438013077","0.05827460438013077"
"1269","0.07222142070531845","0.07222142070531845","0.07222142070531845"
"1270","0.05940557271242142","0.05940557271242142","0.05940557271242142"
"1271","0.06722065061330795","0.06722065061330795","0.06722065061330795"
"1272","0.09944985806941986","0.09944985806941986","0.09944985806941986"
"1273","0.09329178929328918","0.09329178929328918","0.09329178929328918"
"1274","0.08845028281211853","0.08845028281211853","0.08845028281211853"
"1275","0.08537518233060837","0.08537518233060837","0.08537518233060837"
"1276","0.08879867196083069","0.08879867196083069","0.08879867196083069"
"1277","0.05593903362751007","0.05593903362751007","0.05593903362751007"
"1278","0.07695712149143219","0.07695712149143219","0.07695712149143219"
"1279","0.0682237520813942","0.0682237520813942","0.0682237520813942"
"1280","0.07304255664348602","0.07304255664348602","0.07304255664348602"
"1281","0.08341335505247116","0.08341335505247116","0.08341335505247116"
"1282","0.0809842199087143","0.0809842199087143","0.0809842199087143"
"1283","0.04281502217054367","0.04281502217054367","0.04281502217054367"
"1284","0.07067915797233582","0.07067915797233582","0.07067915797233582"
"1285","0.08800411224365234","0.08800411224365234","0.08800411224365234"
"1286","0.08547770231962204","0.08547770231962204","0.08547770231962204"
"1287","0.11494520306587219","0.11494520306587219","0.11494520306587219"
"1288","0.08919094502925873","0.08919094502925873","0.08919094502925873"
"1289","0.07983456552028656","0.07983456552028656","0.07983456552028656"
"1290","0.06715510785579681","0.06715510785579681","0.06715510785579681"
"1291","0.07025353610515594","0.07025353610515594","0.07025353610515594"
"1292","0.10679160058498383","0.10679160058498383","0.10679160058498383"
"1293","0.06495452672243118","0.06495452672243118","0.06495452672243118"
"1294","0.11390890181064606","0.11390890181064606","0.11390890181064606"
"1295","0.08260076493024826","0.08260076493024826","0.08260076493024826"
"1296","0.08278559148311615","0.08278559148311615","0.08278559148311615"
"1297","0.05888199061155319","0.05888199061155319","0.05888199061155319"
"1298","0.10346612334251404","0.10346612334251404","0.10346612334251404"
"1299","0.08461929112672806","0.08461929112672806","0.08461929112672806"
"1300","0.10503548383712769","0.10503548383712769","0.10503548383712769"
"1301","0.07538735121488571","0.07538735121488571","0.07538735121488571"
"1302","0.11582053452730179","0.11582053452730179","0.11582053452730179"
"1303","0.06262984126806259","0.06262984126806259","0.06262984126806259"
"1304","0.12172681093215942","0.12172681093215942","0.12172681093215942"
"1305","0.08156922459602356","0.08156922459602356","0.08156922459602356"
"1306","0.07272076606750488","0.07272076606750488","0.07272076606750488"
"1307","0.10529249906539917","0.10529249906539917","0.10529249906539917"
"1308","0.07818690687417984","0.07818690687417984","0.07818690687417984"
"1309","0.0509040430188179","0.0509040430188179","0.0509040430188179"
"1310","0.09379620850086212","0.09379620850086212","0.09379620850086212"
"1311","0.0820760428905487","0.0820760428905487","0.0820760428905487"
"1312","0.05293048918247223","0.05293048918247223","0.05293048918247223"
"1313","0.09818030893802643","0.09818030893802643","0.09818030893802643"
"1314","0.05673454329371452","0.05673454329371452","0.05673454329371452"
"1315","0.06273864209651947","0.06273864209651947","0.06273864209651947"
"1316","0.06765974313020706","0.06765974313020706","0.06765974313020706"
"1317","0.08665894716978073","0.08665894716978073","0.08665894716978073"
"1318","0.09643322974443436","0.09643322974443436","0.09643322974443436"
"1319","0.07483059912919998","0.07483059912919998","0.07483059912919998"
"1320","0.08978496491909027","0.08978496491909027","0.08978496491909027"
"1321","0.051770586520433426","0.051770586520433426","0.051770586520433426"
"1322","0.06852661073207855","0.06852661073207855","0.06852661073207855"
"1323","0.045499999076128006","0.045499999076128006","0.045499999076128006"
"1324","0.06481075286865234","0.06481075286865234","0.06481075286865234"
"1325","0.06332163512706757","0.06332163512706757","0.06332163512706757"
"1326","0.06339234858751297","0.06339234858751297","0.06339234858751297"
"1327","0.08145800232887268","0.08145800232887268","0.08145800232887268"
"1328","0.053735435009002686","0.053735435009002686","0.053735435009002686"
"1329","0.06927664577960968","0.06927664577960968","0.06927664577960968"
"1330","0.05098161846399307","0.05098161846399307","0.05098161846399307"
"1331","0.05853898078203201","0.05853898078203201","0.05853898078203201"
"1332","0.0786944180727005","0.0786944180727005","0.0786944180727005"
"1333","0.05633863806724548","0.05633863806724548","0.05633863806724548"
"1334","0.07670608907938004","0.07670608907938004","0.07670608907938004"
"1335","0.10762663930654526","0.10762663930654526","0.10762663930654526"
"1336","0.07164835184812546","0.07164835184812546","0.07164835184812546"
"1337","0.08577370643615723","0.08577370643615723","0.08577370643615723"
"1338","0.06457806378602982","0.06457806378602982","0.06457806378602982"
"1339","0.09221507608890533","0.09221507608890533","0.09221507608890533"
"1340","0.07735074311494827","0.07735074311494827","0.07735074311494827"
"1341","0.04206192120909691","0.04206192120909691","0.04206192120909691"
"1342","0.05524732172489166","0.05524732172489166","0.05524732172489166"
"1343","0.0818619430065155","0.0818619430065155","0.0818619430065155"
"1344","0.10888741910457611","0.10888741910457611","0.10888741910457611"
"1345","0.10202381014823914","0.10202381014823914","0.10202381014823914"
"1346","0.08233681321144104","0.08233681321144104","0.08233681321144104"
"1347","0.1350184679031372","0.1350184679031372","0.1350184679031372"
"1348","0.05841430276632309","0.05841430276632309","0.05841430276632309"
"1349","0.09816344082355499","0.09816344082355499","0.09816344082355499"
"1350","0.10997980833053589","0.10997980833053589","0.10997980833053589"
"1351","0.08327080309391022","0.08327080309391022","0.08327080309391022"
"1352","0.06603546440601349","0.06603546440601349","0.06603546440601349"
"1353","0.08357463777065277","0.08357463777065277","0.08357463777065277"
"1354","0.060418978333473206","0.060418978333473206","0.060418978333473206"
"1355","0.08772111684083939","0.08772111684083939","0.08772111684083939"
"1356","0.06119116395711899","0.06119116395711899","0.06119116395711899"
"1357","0.07674694061279297","0.07674694061279297","0.07674694061279297"
"1358","0.06354677677154541","0.06354677677154541","0.06354677677154541"
"1359","0.08020025491714478","0.08020025491714478","0.08020025491714478"
"1360","0.06339991092681885","0.06339991092681885","0.06339991092681885"
"1361","0.11974423378705978","0.11974423378705978","0.11974423378705978"
"1362","0.07975530624389648","0.07975530624389648","0.07975530624389648"
"1363","0.05324602872133255","0.05324602872133255","0.05324602872133255"
"1364","0.09337802231311798","0.09337802231311798","0.09337802231311798"
"1365","0.08349543809890747","0.08349543809890747","0.08349543809890747"
"1366","0.06037553399801254","0.06037553399801254","0.06037553399801254"
"1367","0.139081671833992","0.139081671833992","0.139081671833992"
"1368","0.06390772759914398","0.06390772759914398","0.06390772759914398"
"1369","0.05987394601106644","0.05987394601106644","0.05987394601106644"
"1370","0.07430139183998108","0.07430139183998108","0.07430139183998108"
"1371","0.09896770864725113","0.09896770864725113","0.09896770864725113"
"1372","0.08942653238773346","0.08942653238773346","0.08942653238773346"
"1373","0.06553806364536285","0.06553806364536285","0.06553806364536285"
"1374","0.09968116879463196","0.09968116879463196","0.09968116879463196"
"1375","0.09540319442749023","0.09540319442749023","0.09540319442749023"
"1376","0.093983493745327","0.093983493745327","0.093983493745327"
"1377","0.048249825835227966","0.048249825835227966","0.048249825835227966"
"1378","0.08223877847194672","0.08223877847194672","0.08223877847194672"
"1379","0.07276313006877899","0.07276313006877899","0.07276313006877899"
"1380","0.07708702981472015","0.07708702981472015","0.07708702981472015"
"1381","0.05136486887931824","0.05136486887931824","0.05136486887931824"
"1382","0.05021247640252113","0.05021247640252113","0.05021247640252113"
"1383","0.05788169056177139","0.05788169056177139","0.05788169056177139"
"1384","0.08370780944824219","0.08370780944824219","0.08370780944824219"
"1385","0.10590173304080963","0.10590173304080963","0.10590173304080963"
"1386","0.04338392615318298","0.04338392615318298","0.04338392615318298"
"1387","0.08279493451118469","0.08279493451118469","0.08279493451118469"
"1388","0.09953621029853821","0.09953621029853821","0.09953621029853821"
"1389","0.09714571386575699","0.09714571386575699","0.09714571386575699"
"1390","0.03772611916065216","0.03772611916065216","0.03772611916065216"
"1391","0.15516352653503418","0.15516352653503418","0.15516352653503418"
"1392","0.051004808396101","0.051004808396101","0.051004808396101"
"1393","0.07069115340709686","0.07069115340709686","0.07069115340709686"
"1394","0.12406588345766068","0.12406588345766068","0.12406588345766068"
"1395","0.10763093084096909","0.10763093084096909","0.10763093084096909"
"1396","0.061105914413928986","0.061105914413928986","0.061105914413928986"
"1397","0.07238878309726715","0.07238878309726715","0.07238878309726715"
"1398","0.05661672726273537","0.05661672726273537","0.05661672726273537"
"1399","0.1223345398902893","0.1223345398902893","0.1223345398902893"
"1400","0.13580241799354553","0.13580241799354553","0.13580241799354553"
"1401","0.06707091629505157","0.06707091629505157","0.06707091629505157"
"1402","0.06416712701320648","0.06416712701320648","0.06416712701320648"
"1403","0.0730184018611908","0.0730184018611908","0.0730184018611908"
"1404","0.1301320195198059","0.1301320195198059","0.1301320195198059"
"1405","0.083027184009552","0.083027184009552","0.083027184009552"
"1406","0.07588160037994385","0.07588160037994385","0.07588160037994385"
"1407","0.05433891713619232","0.05433891713619232","0.05433891713619232"
"1408","0.06375810503959656","0.06375810503959656","0.06375810503959656"
"1409","0.04776475578546524","0.04776475578546524","0.04776475578546524"
"1410","0.09902477264404297","0.09902477264404297","0.09902477264404297"
"1411","0.06955532729625702","0.06955532729625702","0.06955532729625702"
"1412","0.04991842806339264","0.04991842806339264","0.04991842806339264"
"1413","0.07899163663387299","0.07899163663387299","0.07899163663387299"
"1414","0.07098260521888733","0.07098260521888733","0.07098260521888733"
"1415","0.08946243673563004","0.08946243673563004","0.08946243673563004"
"1416","0.06707730144262314","0.06707730144262314","0.06707730144262314"
"1417","0.07151415199041367","0.07151415199041367","0.07151415199041367"
"1418","0.11138639599084854","0.11138639599084854","0.11138639599084854"
"1419","0.08561580628156662","0.08561580628156662","0.08561580628156662"
"1420","0.05037885159254074","0.05037885159254074","0.05037885159254074"
"1421","0.07832664251327515","0.07832664251327515","0.07832664251327515"
"1422","0.04691160470247269","0.04691160470247269","0.04691160470247269"
"1423","0.07520206272602081","0.07520206272602081","0.07520206272602081"
"1424","0.060134731233119965","0.060134731233119965","0.060134731233119965"
"1425","0.05470548942685127","0.05470548942685127","0.05470548942685127"
"1426","0.10187201201915741","0.10187201201915741","0.10187201201915741"
"1427","0.060237932950258255","0.060237932950258255","0.060237932950258255"
"1428","0.13342636823654175","0.13342636823654175","0.13342636823654175"
"1429","0.08848497271537781","0.08848497271537781","0.08848497271537781"
"1430","0.08280077576637268","0.08280077576637268","0.08280077576637268"
"1431","0.05319015309214592","0.05319015309214592","0.05319015309214592"
"1432","0.10165487229824066","0.10165487229824066","0.10165487229824066"
"1433","0.08993576467037201","0.08993576467037201","0.08993576467037201"
"1434","0.09488123655319214","0.09488123655319214","0.09488123655319214"
"1435","0.08845192193984985","0.08845192193984985","0.08845192193984985"
"1436","0.08304319530725479","0.08304319530725479","0.08304319530725479"
"1437","0.09008903056383133","0.09008903056383133","0.09008903056383133"
"1438","0.11365552246570587","0.11365552246570587","0.11365552246570587"
"1439","0.04261096194386482","0.04261096194386482","0.04261096194386482"
"1440","0.060760125517845154","0.060760125517845154","0.060760125517845154"
"1441","0.04769571125507355","0.04769571125507355","0.04769571125507355"
"1442","0.04752331227064133","0.04752331227064133","0.04752331227064133"
"1443","0.10521012544631958","0.10521012544631958","0.10521012544631958"
"1444","0.10156361758708954","0.10156361758708954","0.10156361758708954"
"1445","0.05720556527376175","0.05720556527376175","0.05720556527376175"
"1446","0.05479087680578232","0.05479087680578232","0.05479087680578232"
"1447","0.07753785699605942","0.07753785699605942","0.07753785699605942"
"1448","0.05546710640192032","0.05546710640192032","0.05546710640192032"
"1449","0.053256385028362274","0.053256385028362274","0.053256385028362274"
"1450","0.07467847317457199","0.07467847317457199","0.07467847317457199"
"1451","0.05486801266670227","0.05486801266670227","0.05486801266670227"
"1452","0.07950194180011749","0.07950194180011749","0.07950194180011749"
"1453","0.10743683576583862","0.10743683576583862","0.10743683576583862"
"1454","0.07226674258708954","0.07226674258708954","0.07226674258708954"
"1455","0.04863224923610687","0.04863224923610687","0.04863224923610687"
"1456","0.0627349466085434","0.0627349466085434","0.0627349466085434"
"1457","0.08781274408102036","0.08781274408102036","0.08781274408102036"
"1458","0.06883344054222107","0.06883344054222107","0.06883344054222107"
"1459","0.09186064451932907","0.09186064451932907","0.09186064451932907"
"1460","0.10678732395172119","0.10678732395172119","0.10678732395172119"
"1461","0.0528094507753849","0.0528094507753849","0.0528094507753849"
"1462","0.07631607353687286","0.07631607353687286","0.07631607353687286"
"1463","0.06377469748258591","0.06377469748258591","0.06377469748258591"
"1464","0.06922829151153564","0.06922829151153564","0.06922829151153564"
"1465","0.08049403876066208","0.08049403876066208","0.08049403876066208"
"1466","0.05581388622522354","0.05581388622522354","0.05581388622522354"
"1467","0.10942144691944122","0.10942144691944122","0.10942144691944122"
"1468","0.08020197600126266","0.08020197600126266","0.08020197600126266"
"1469","0.04685702919960022","0.04685702919960022","0.04685702919960022"
"1470","0.06454545259475708","0.06454545259475708","0.06454545259475708"
"1471","0.06913794577121735","0.06913794577121735","0.06913794577121735"
"1472","0.11248406767845154","0.11248406767845154","0.11248406767845154"
"1473","0.0898459404706955","0.0898459404706955","0.0898459404706955"
"1474","0.07828820496797562","0.07828820496797562","0.07828820496797562"
"1475","0.07271859049797058","0.07271859049797058","0.07271859049797058"
"1476","0.05937273055315018","0.05937273055315018","0.05937273055315018"
"1477","0.08073360472917557","0.08073360472917557","0.08073360472917557"
"1478","0.11491698026657104","0.11491698026657104","0.11491698026657104"
"1479","0.07596874237060547","0.07596874237060547","0.07596874237060547"
"1480","0.05226118862628937","0.05226118862628937","0.05226118862628937"
"1481","0.09692177176475525","0.09692177176475525","0.09692177176475525"
"1482","0.07858043909072876","0.07858043909072876","0.07858043909072876"
"1483","0.09023401886224747","0.09023401886224747","0.09023401886224747"
"1484","0.08112037181854248","0.08112037181854248","0.08112037181854248"
"1485","0.08645163476467133","0.08645163476467133","0.08645163476467133"
"1486","0.11275916546583176","0.11275916546583176","0.11275916546583176"
"1487","0.064127117395401","0.064127117395401","0.064127117395401"
"1488","0.05033392086625099","0.05033392086625099","0.05033392086625099"
"1489","0.048445671796798706","0.048445671796798706","0.048445671796798706"
"1490","0.10112909227609634","0.10112909227609634","0.10112909227609634"
"1491","0.06825987249612808","0.06825987249612808","0.06825987249612808"
"1492","0.05341247841715813","0.05341247841715813","0.05341247841715813"
"1493","0.12235157936811447","0.12235157936811447","0.12235157936811447"
"1494","0.12170353531837463","0.12170353531837463","0.12170353531837463"
"1495","0.07052300870418549","0.07052300870418549","0.07052300870418549"
"1496","0.09479614347219467","0.09479614347219467","0.09479614347219467"
"1497","0.07397208362817764","0.07397208362817764","0.07397208362817764"
"1498","0.0952509194612503","0.0952509194612503","0.0952509194612503"
"1499","0.04760613292455673","0.04760613292455673","0.04760613292455673"
"1500","0.0927620381116867","0.0927620381116867","0.0927620381116867"
"1501","0.09216707944869995","0.09216707944869995","0.09216707944869995"
"1502","0.081125408411026","0.081125408411026","0.081125408411026"
"1503","0.06094332039356232","0.06094332039356232","0.06094332039356232"
"1504","0.11700557172298431","0.11700557172298431","0.11700557172298431"
"1505","0.05368068069219589","0.05368068069219589","0.05368068069219589"
"1506","0.08096762001514435","0.08096762001514435","0.08096762001514435"
"1507","0.08451015502214432","0.08451015502214432","0.08451015502214432"
"1508","0.04305248707532883","0.04305248707532883","0.04305248707532883"
"1509","0.06373715400695801","0.06373715400695801","0.06373715400695801"
"1510","0.07045678794384003","0.07045678794384003","0.07045678794384003"
"1511","0.05774659663438797","0.05774659663438797","0.05774659663438797"
"1512","0.06844105571508408","0.06844105571508408","0.06844105571508408"
"1513","0.058805570006370544","0.058805570006370544","0.058805570006370544"
"1514","0.13259606063365936","0.13259606063365936","0.13259606063365936"
"1515","0.0994202196598053","0.0994202196598053","0.0994202196598053"
"1516","0.07526043057441711","0.07526043057441711","0.07526043057441711"
"1517","0.05461597442626953","0.05461597442626953","0.05461597442626953"
"1518","0.07739195972681046","0.07739195972681046","0.07739195972681046"
"1519","0.07727532088756561","0.07727532088756561","0.07727532088756561"
"1520","0.06413914263248444","0.06413914263248444","0.06413914263248444"
"1521","0.06090817227959633","0.06090817227959633","0.06090817227959633"
"1522","0.09226470440626144","0.09226470440626144","0.09226470440626144"
"1523","0.07178817689418793","0.07178817689418793","0.07178817689418793"
"1524","0.08340927213430405","0.08340927213430405","0.08340927213430405"
"1525","0.10829879343509674","0.10829879343509674","0.10829879343509674"
"1526","0.05946437641978264","0.05946437641978264","0.05946437641978264"
"1527","0.058951474726200104","0.058951474726200104","0.058951474726200104"
"1528","0.10915784537792206","0.10915784537792206","0.10915784537792206"
"1529","0.1051086038351059","0.1051086038351059","0.1051086038351059"
"1530","0.057966940104961395","0.057966940104961395","0.057966940104961395"
"1531","0.10873991250991821","0.10873991250991821","0.10873991250991821"
"1532","0.06776915490627289","0.06776915490627289","0.06776915490627289"
"1533","0.11914827674627304","0.11914827674627304","0.11914827674627304"
"1534","0.04338717460632324","0.04338717460632324","0.04338717460632324"
