"Step","object_C_fine - magic123/loss_mask","object_C_fine - magic123/loss_mask__MIN","object_C_fine - magic123/loss_mask__MAX","object_C_coarse - magic123/loss_mask","object_C_coarse - magic123/loss_mask__MIN","object_C_coarse - magic123/loss_mask__MAX"
"1255","0","0","0","0","0","0"
"1256","0.00651414692401886","0.00651414692401886","0.00651414692401886","0.007374078035354614","0.007374078035354614","0.007374078035354614"
"1257","0","0","0","0","0","0"
"1258","0.0064919558353722095","0.0064919558353722095","0.0064919558353722095","0","0","0"
"1259","0","0","0","0","0","0"
"1260","0.006503746844828129","0.006503746844828129","0.006503746844828129","0.006646137684583664","0.006646137684583664","0.006646137684583664"
"1261","0","0","0","0","0","0"
"1262","0.0064850617200136185","0.0064850617200136185","0.0064850617200136185","0","0","0"
"1263","0","0","0","0","0","0"
"1264","0.006480805110186338","0.006480805110186338","0.006480805110186338","0.005387650337070227","0.005387650337070227","0.005387650337070227"
"1265","0","0","0","0","0","0"
"1266","0.00647036824375391","0.00647036824375391","0.00647036824375391","0","0","0"
"1267","0","0","0","0","0","0"
"1268","0.006457059178501368","0.006457059178501368","0.006457059178501368","0.005820129998028278","0.005820129998028278","0.005820129998028278"
"1269","0","0","0","0","0","0"
"1270","0.006445140112191439","0.006445140112191439","0.006445140112191439","0","0","0"
"1271","0","0","0","0","0","0"
"1272","0.0064811850897967815","0.0064811850897967815","0.0064811850897967815","0.006636589765548706","0.006636589765548706","0.006636589765548706"
"1273","0","0","0","0","0","0"
"1274","0.006467331200838089","0.006467331200838089","0.006467331200838089","0","0","0"
"1275","0","0","0","0","0","0"
"1276","0.006450796499848366","0.006450796499848366","0.006450796499848366","0.006610079202800989","0.006610079202800989","0.006610079202800989"
"1277","0","0","0","0","0","0"
"1278","0.006459872703999281","0.006459872703999281","0.006459872703999281","0","0","0"
"1279","0","0","0","0","0","0"
"1280","0.006430997047573328","0.006430997047573328","0.006430997047573328","0.005903146229684353","0.005903146229684353","0.005903146229684353"
"1281","0","0","0","0","0","0"
"1282","0.006452806293964386","0.006452806293964386","0.006452806293964386","0","0","0"
"1283","0","0","0","0","0","0"
"1284","0.006446601822972298","0.006446601822972298","0.006446601822972298","0.010327334515750408","0.010327334515750408","0.010327334515750408"
"1285","0","0","0","0","0","0"
"1286","0.0064231837168335915","0.0064231837168335915","0.0064231837168335915","0","0","0"
"1287","0","0","0","0","0","0"
"1288","0.006413746625185013","0.006413746625185013","0.006413746625185013","0.009552828967571259","0.009552828967571259","0.009552828967571259"
"1289","0","0","0","0","0","0"
"1290","0.006412574090063572","0.006412574090063572","0.006412574090063572","0","0","0"
"1291","0","0","0","0","0","0"
"1292","0.0063940901309251785","0.0063940901309251785","0.0063940901309251785","0.009034360758960247","0.009034360758960247","0.009034360758960247"
"1293","0","0","0","0","0","0"
"1294","0.006377548445016146","0.006377548445016146","0.006377548445016146","0","0","0"
"1295","0","0","0","0","0","0"
"1296","0.006392339710146189","0.006392339710146189","0.006392339710146189","0.011311264708638191","0.011311264708638191","0.011311264708638191"
"1297","0","0","0","0","0","0"
"1298","0.006397152319550514","0.006397152319550514","0.006397152319550514","0","0","0"
"1299","0","0","0","0","0","0"
"1300","0.00638700881972909","0.00638700881972909","0.00638700881972909","0.008129941299557686","0.008129941299557686","0.008129941299557686"
"1301","0","0","0","0","0","0"
"1302","0.0063897608779370785","0.0063897608779370785","0.0063897608779370785","0","0","0"
"1303","0","0","0","0","0","0"
"1304","0.006373018026351929","0.006373018026351929","0.006373018026351929","0.004876622464507818","0.004876622464507818","0.004876622464507818"
"1305","0","0","0","0","0","0"
"1306","0.006345558911561966","0.006345558911561966","0.006345558911561966","0","0","0"
"1307","0","0","0","0","0","0"
"1308","0.006322037894278765","0.006322037894278765","0.006322037894278765","0.006448209285736084","0.006448209285736084","0.006448209285736084"
"1309","0","0","0","0","0","0"
"1310","0.006296301260590553","0.006296301260590553","0.006296301260590553","0","0","0"
"1311","0","0","0","0","0","0"
"1312","0.006298725493252277","0.006298725493252277","0.006298725493252277","0.008706962689757347","0.008706962689757347","0.008706962689757347"
"1313","0","0","0","0","0","0"
"1314","0.006293292157351971","0.006293292157351971","0.006293292157351971","0","0","0"
"1315","0","0","0","0","0","0"
"1316","0.0062837786972522736","0.0062837786972522736","0.0062837786972522736","0.00663885660469532","0.00663885660469532","0.00663885660469532"
"1317","0","0","0","0","0","0"
"1318","0.006284595932811499","0.006284595932811499","0.006284595932811499","0","0","0"
"1319","0","0","0","0","0","0"
"1320","0.006277549080550671","0.006277549080550671","0.006277549080550671","0.005485495086759329","0.005485495086759329","0.005485495086759329"
"1321","0","0","0","0","0","0"
"1322","0.006258013658225536","0.006258013658225536","0.006258013658225536","0","0","0"
"1323","0","0","0","0","0","0"
"1324","0.006251783575862646","0.006251783575862646","0.006251783575862646","0.024519875645637512","0.024519875645637512","0.024519875645637512"
"1325","0","0","0","0","0","0"
"1326","0.006230044178664684","0.006230044178664684","0.006230044178664684","0","0","0"
"1327","0","0","0","0","0","0"
"1328","0.0062623294070363045","0.0062623294070363045","0.0062623294070363045","0.011449639685451984","0.011449639685451984","0.011449639685451984"
"1329","0","0","0","0","0","0"
"1330","0.0062255412340164185","0.0062255412340164185","0.0062255412340164185","0","0","0"
"1331","0","0","0","0","0","0"
"1332","0.0062255291268229485","0.0062255291268229485","0.0062255291268229485","0.013516737148165703","0.013516737148165703","0.013516737148165703"
"1333","0","0","0","0","0","0"
"1334","0.006220910232514143","0.006220910232514143","0.006220910232514143","0","0","0"
"1335","0","0","0","0","0","0"
"1336","0.0061948904767632484","0.0061948904767632484","0.0061948904767632484","0.03253231942653656","0.03253231942653656","0.03253231942653656"
"1337","0","0","0","0","0","0"
"1338","0.006206933408975601","0.006206933408975601","0.006206933408975601","0","0","0"
"1339","0","0","0","0","0","0"
"1340","0.006207337137311697","0.006207337137311697","0.006207337137311697","0.014125957153737545","0.014125957153737545","0.014125957153737545"
"1341","0","0","0","0","0","0"
"1342","0.00619681179523468","0.00619681179523468","0.00619681179523468","0","0","0"
"1343","0","0","0","0","0","0"
"1344","0.006172243505716324","0.006172243505716324","0.006172243505716324","0.008760891854763031","0.008760891854763031","0.008760891854763031"
"1345","0","0","0","0","0","0"
"1346","0.006175119895488024","0.006175119895488024","0.006175119895488024","0","0","0"
"1347","0","0","0","0","0","0"
"1348","0.006168640684336424","0.006168640684336424","0.006168640684336424","0.005865739658474922","0.005865739658474922","0.005865739658474922"
"1349","0","0","0","0","0","0"
"1350","0.006158624775707722","0.006158624775707722","0.006158624775707722","0","0","0"
"1351","0","0","0","0","0","0"
"1352","0.006153494119644165","0.006153494119644165","0.006153494119644165","0.008120792917907238","0.008120792917907238","0.008120792917907238"
"1353","0","0","0","0","0","0"
"1354","0.006163510959595442","0.006163510959595442","0.006163510959595442","0","0","0"
"1355","0","0","0","0","0","0"
"1356","0.006139754317700863","0.006139754317700863","0.006139754317700863","0.005767321679741144","0.005767321679741144","0.005767321679741144"
"1357","0","0","0","0","0","0"
"1358","0.006121416576206684","0.006121416576206684","0.006121416576206684","0","0","0"
"1359","0","0","0","0","0","0"
"1360","0.00612727552652359","0.00612727552652359","0.00612727552652359","0.010785818099975586","0.010785818099975586","0.010785818099975586"
"1361","0","0","0","0","0","0"
"1362","0.00613293144851923","0.00613293144851923","0.00613293144851923","0","0","0"
"1363","0","0","0","0","0","0"
"1364","0.006136776879429817","0.006136776879429817","0.006136776879429817","0.006679165177047253","0.006679165177047253","0.006679165177047253"
"1365","0","0","0","0","0","0"
"1366","0.0061087291687726974","0.0061087291687726974","0.0061087291687726974","0","0","0"
"1367","0","0","0","0","0","0"
"1368","0.0060932207852602005","0.0060932207852602005","0.0060932207852602005","0.01387737225741148","0.01387737225741148","0.01387737225741148"
"1369","0","0","0","0","0","0"
"1370","0.006102756131440401","0.006102756131440401","0.006102756131440401","0","0","0"
"1371","0","0","0","0","0","0"
"1372","0.0061094677075743675","0.0061094677075743675","0.0061094677075743675","0.005984453950077295","0.005984453950077295","0.005984453950077295"
"1373","0","0","0","0","0","0"
"1374","0.006099035032093525","0.006099035032093525","0.006099035032093525","0","0","0"
"1375","0","0","0","0","0","0"
"1376","0.006086776033043861","0.006086776033043861","0.006086776033043861","0.015239330939948559","0.015239330939948559","0.015239330939948559"
"1377","0","0","0","0","0","0"
"1378","0.006085315719246864","0.006085315719246864","0.006085315719246864","0","0","0"
"1379","0","0","0","0","0","0"
"1380","0.006071699783205986","0.006071699783205986","0.006071699783205986","0.0065808966755867004","0.0065808966755867004","0.0065808966755867004"
"1381","0","0","0","0","0","0"
"1382","0.006081750616431236","0.006081750616431236","0.006081750616431236","0","0","0"
"1383","0","0","0","0","0","0"
"1384","0.006069024559110403","0.006069024559110403","0.006069024559110403","0.008859910070896149","0.008859910070896149","0.008859910070896149"
"1385","0","0","0","0","0","0"
"1386","0.006075600162148476","0.006075600162148476","0.006075600162148476","0","0","0"
"1387","0","0","0","0","0","0"
"1388","0.006076819729059935","0.006076819729059935","0.006076819729059935","0.007001237943768501","0.007001237943768501","0.007001237943768501"
"1389","0","0","0","0","0","0"
"1390","0.006038763094693422","0.006038763094693422","0.006038763094693422","0","0","0"
"1391","0","0","0","0","0","0"
"1392","0.0060583013109862804","0.0060583013109862804","0.0060583013109862804","0.005942666903138161","0.005942666903138161","0.005942666903138161"
"1393","0","0","0","0","0","0"
"1394","0.0060557955875992775","0.0060557955875992775","0.0060557955875992775","0","0","0"
"1395","0","0","0","0","0","0"
"1396","0.006053530611097813","0.006053530611097813","0.006053530611097813","0.008833201602101326","0.008833201602101326","0.008833201602101326"
"1397","0","0","0","0","0","0"
"1398","0.006053433753550053","0.006053433753550053","0.006053433753550053","0","0","0"
"1399","0","0","0","0","0","0"
"1400","0.006042650900781155","0.006042650900781155","0.006042650900781155","0.006621725857257843","0.006621725857257843","0.006621725857257843"
"1401","0","0","0","0","0","0"
"1402","0.006037233397364616","0.006037233397364616","0.006037233397364616","0","0","0"
"1403","0","0","0","0","0","0"
"1404","0.006004729773849249","0.006004729773849249","0.006004729773849249","0.006718892604112625","0.006718892604112625","0.006718892604112625"
"1405","0","0","0","0","0","0"
"1406","0.006009479518979788","0.006009479518979788","0.006009479518979788","0","0","0"
"1407","0","0","0","0","0","0"
"1408","0.006011233665049076","0.006011233665049076","0.006011233665049076","0.007862374186515808","0.007862374186515808","0.007862374186515808"
"1409","0","0","0","0","0","0"
"1410","0.005981864407658577","0.005981864407658577","0.005981864407658577","0","0","0"
"1411","0","0","0","0","0","0"
"1412","0.005977907683700323","0.005977907683700323","0.005977907683700323","0.01189043652266264","0.01189043652266264","0.01189043652266264"
"1413","0","0","0","0","0","0"
"1414","0.0059577771462500095","0.0059577771462500095","0.0059577771462500095","0","0","0"
"1415","0","0","0","0","0","0"
"1416","0.00595632940530777","0.00595632940530777","0.00595632940530777","0.016513673588633537","0.016513673588633537","0.016513673588633537"
"1417","0","0","0","0","0","0"
"1418","0.005935856141149998","0.005935856141149998","0.005935856141149998","0","0","0"
"1419","0","0","0","0","0","0"
"1420","0.005929756443947554","0.005929756443947554","0.005929756443947554","0.009089160710573196","0.009089160710573196","0.009089160710573196"
"1421","0","0","0","0","0","0"
"1422","0.005922869313508272","0.005922869313508272","0.005922869313508272","0","0","0"
"1423","0","0","0","0","0","0"
"1424","0.005918239243328571","0.005918239243328571","0.005918239243328571","0.010068107396364212","0.010068107396364212","0.010068107396364212"
"1425","0","0","0","0","0","0"
"1426","0.005940426606684923","0.005940426606684923","0.005940426606684923","0","0","0"
"1427","0","0","0","0","0","0"
"1428","0.005928429309278727","0.005928429309278727","0.005928429309278727","0.00725939404219389","0.00725939404219389","0.00725939404219389"
"1429","0","0","0","0","0","0"
"1430","0.005943452473729849","0.005943452473729849","0.005943452473729849","0","0","0"
"1431","0","0","0","0","0","0"
"1432","0.0059289573691785336","0.0059289573691785336","0.0059289573691785336","0.0163606945425272","0.0163606945425272","0.0163606945425272"
"1433","0","0","0","0","0","0"
"1434","0.005891888402402401","0.005891888402402401","0.005891888402402401","0","0","0"
"1435","0","0","0","0","0","0"
"1436","0.005906104110181332","0.005906104110181332","0.005906104110181332","0.006085539702326059","0.006085539702326059","0.006085539702326059"
"1437","0","0","0","0","0","0"
"1438","0.005914152134209871","0.005914152134209871","0.005914152134209871","0","0","0"
"1439","0","0","0","0","0","0"
"1440","0.005913287401199341","0.005913287401199341","0.005913287401199341","0.014153825119137764","0.014153825119137764","0.014153825119137764"
"1441","0","0","0","0","0","0"
"1442","0.005916121881455183","0.005916121881455183","0.005916121881455183","0","0","0"
"1443","0","0","0","0","0","0"
"1444","0.005898267030715942","0.005898267030715942","0.005898267030715942","0.006049964111298323","0.006049964111298323","0.006049964111298323"
"1445","0","0","0","0","0","0"
"1446","0.005877277813851833","0.005877277813851833","0.005877277813851833","0","0","0"
"1447","0","0","0","0","0","0"
"1448","0.0058710104785859585","0.0058710104785859585","0.0058710104785859585","0.02715729922056198","0.02715729922056198","0.02715729922056198"
"1449","0","0","0","0","0","0"
"1450","0.005850206594914198","0.005850206594914198","0.005850206594914198","0","0","0"
"1451","0","0","0","0","0","0"
"1452","0.005860698409378529","0.005860698409378529","0.005860698409378529","0.018164653331041336","0.018164653331041336","0.018164653331041336"
"1453","0","0","0","0","0","0"
"1454","0.005857420153915882","0.005857420153915882","0.005857420153915882","0","0","0"
"1455","0","0","0","0","0","0"
"1456","0.005854101851582527","0.005854101851582527","0.005854101851582527","0.009792307391762733","0.009792307391762733","0.009792307391762733"
"1457","0","0","0","0","0","0"
"1458","0.005832351744174957","0.005832351744174957","0.005832351744174957","0","0","0"
"1459","0","0","0","0","0","0"
"1460","0.005816877819597721","0.005816877819597721","0.005816877819597721","0.007143664173781872","0.007143664173781872","0.007143664173781872"
"1461","0","0","0","0","0","0"
"1462","0.005824585445225239","0.005824585445225239","0.005824585445225239","0","0","0"
"1463","0","0","0","0","0","0"
"1464","0.005831170827150345","0.005831170827150345","0.005831170827150345","0.018177425488829613","0.018177425488829613","0.018177425488829613"
"1465","0","0","0","0","0","0"
"1466","0.005824102088809013","0.005824102088809013","0.005824102088809013","0","0","0"
"1467","0","0","0","0","0","0"
"1468","0.005836914759129286","0.005836914759129286","0.005836914759129286","0.005624291952699423","0.005624291952699423","0.005624291952699423"
"1469","0","0","0","0","0","0"
"1470","0.005820418708026409","0.005820418708026409","0.005820418708026409","0","0","0"
"1471","0","0","0","0","0","0"
"1472","0.005807498004287481","0.005807498004287481","0.005807498004287481","0.020820550620555878","0.020820550620555878","0.020820550620555878"
"1473","0","0","0","0","0","0"
"1474","0.005820253863930702","0.005820253863930702","0.005820253863930702","0","0","0"
"1475","0","0","0","0","0","0"
"1476","0.005810666363686323","0.005810666363686323","0.005810666363686323","0.011665821075439453","0.011665821075439453","0.011665821075439453"
"1477","0","0","0","0","0","0"
"1478","0.005786999128758907","0.005786999128758907","0.005786999128758907","0","0","0"
"1479","0","0","0","0","0","0"
"1480","0.005773049779236317","0.005773049779236317","0.005773049779236317","0.007321021519601345","0.007321021519601345","0.007321021519601345"
"1481","0","0","0","0","0","0"
"1482","0.00579206645488739","0.00579206645488739","0.00579206645488739","0","0","0"
"1483","0","0","0","0","0","0"
"1484","0.005784948356449604","0.005784948356449604","0.005784948356449604","0.007670830935239792","0.007670830935239792","0.007670830935239792"
"1485","0","0","0","0","0","0"
"1486","0.00576914194971323","0.00576914194971323","0.00576914194971323","0","0","0"
"1487","0","0","0","0","0","0"
"1488","0.005775260739028454","0.005775260739028454","0.005775260739028454","0.005970202386379242","0.005970202386379242","0.005970202386379242"
"1489","0","0","0","0","0","0"
"1490","0.00576781528070569","0.00576781528070569","0.00576781528070569","0","0","0"
"1491","0","0","0","0","0","0"
"1492","0.005768926814198494","0.005768926814198494","0.005768926814198494","0.006382543593645096","0.006382543593645096","0.006382543593645096"
"1493","0","0","0","0","0","0"
"1494","0.005761699751019478","0.005761699751019478","0.005761699751019478","0","0","0"
"1495","0","0","0","0","0","0"
"1496","0.0057555753737688065","0.0057555753737688065","0.0057555753737688065","0.006572321522980928","0.006572321522980928","0.006572321522980928"
"1497","0","0","0","0","0","0"
"1498","0.005746014416217804","0.005746014416217804","0.005746014416217804","0","0","0"
"1499","0","0","0","0","0","0"
"1500","0.005752078257501125","0.005752078257501125","0.005752078257501125","0.00668000616133213","0.00668000616133213","0.00668000616133213"
"1501","0","0","0","0","0","0"
"1502","0.005748205818235874","0.005748205818235874","0.005748205818235874","0","0","0"
"1503","0","0","0","0","0","0"
"1504","0.005758089479058981","0.005758089479058981","0.005758089479058981","0.019241023808717728","0.019241023808717728","0.019241023808717728"
"1505","0","0","0","0","0","0"
"1506","0.005761089734733105","0.005761089734733105","0.005761089734733105","0","0","0"
"1507","0","0","0","0","0","0"
"1508","0.0057168565690517426","0.0057168565690517426","0.0057168565690517426","0.007499946281313896","0.007499946281313896","0.007499946281313896"
"1509","0","0","0","0","0","0"
"1510","0.005721482913941145","0.005721482913941145","0.005721482913941145","0","0","0"
"1511","0","0","0","0","0","0"
"1512","0.005701078101992607","0.005701078101992607","0.005701078101992607","0.008282987400889397","0.008282987400889397","0.008282987400889397"
"1513","0","0","0","0","0","0"
"1514","0.005722626578062773","0.005722626578062773","0.005722626578062773","0","0","0"
"1515","0","0","0","0","0","0"
"1516","0.0057071661576628685","0.0057071661576628685","0.0057071661576628685","0.007349487394094467","0.007349487394094467","0.007349487394094467"
"1517","0","0","0","0","0","0"
"1518","0.005715674255043268","0.005715674255043268","0.005715674255043268","0","0","0"
"1519","0","0","0","0","0","0"
"1520","0.005714956670999527","0.005714956670999527","0.005714956670999527","0.008015074767172337","0.008015074767172337","0.008015074767172337"
"1521","0","0","0","0","0","0"
"1522","0.005701624788343906","0.005701624788343906","0.005701624788343906","0","0","0"
"1523","0","0","0","0","0","0"
"1524","0.0056914715096354485","0.0056914715096354485","0.0056914715096354485","0.0059164902195334435","0.0059164902195334435","0.0059164902195334435"
"1525","0","0","0","0","0","0"
"1526","0.005684492643922567","0.005684492643922567","0.005684492643922567","0","0","0"
"1527","0","0","0","0","0","0"
"1528","0.005709041841328144","0.005709041841328144","0.005709041841328144","0.004211633466184139","0.004211633466184139","0.004211633466184139"
"1529","0","0","0","0","0","0"
"1530","0.005700013134628534","0.005700013134628534","0.005700013134628534","0","0","0"
"1531","0","0","0","0","0","0"
"1532","0.005678066052496433","0.005678066052496433","0.005678066052496433","0.006901889108121395","0.006901889108121395","0.006901889108121395"
"1533","0","0","0","0","0","0"
"1534","0.005668060388416052","0.005668060388416052","0.005668060388416052","0","0","0"
"1535","0","0","0","0","0","0"
"1536","0.005650375969707966","0.005650375969707966","0.005650375969707966","0.007336239330470562","0.007336239330470562","0.007336239330470562"
"1537","0","0","0","0","0","0"
"1538","0.005665809381753206","0.005665809381753206","0.005665809381753206","0","0","0"
"1539","0","0","0","0","0","0"
"1540","0.005669313948601484","0.005669313948601484","0.005669313948601484","0.010703458450734615","0.010703458450734615","0.010703458450734615"
"1541","0","0","0","0","0","0"
"1542","0.0056556956842541695","0.0056556956842541695","0.0056556956842541695","0","0","0"
"1543","0","0","0","0","0","0"
"1544","0.005639880895614624","0.005639880895614624","0.005639880895614624","0.007270582020282745","0.007270582020282745","0.007270582020282745"
"1545","0","0","0","0","0","0"
"1546","0.00565144419670105","0.00565144419670105","0.00565144419670105","0","0","0"
"1547","0","0","0","0","0","0"
"1548","0.0056494465097785","0.0056494465097785","0.0056494465097785","0.017600610852241516","0.017600610852241516","0.017600610852241516"
"1549","0","0","0","0","0","0"
"1550","0.005634878762066364","0.005634878762066364","0.005634878762066364","0","0","0"
"1551","0","0","0","0","0","0"
"1552","0.0056030647829174995","0.0056030647829174995","0.0056030647829174995","0.008218223229050636","0.008218223229050636","0.008218223229050636"
"1553","0","0","0","0","0","0"
"1554","0.005602644756436348","0.005602644756436348","0.005602644756436348","0","0","0"
"1555","0","0","0","0","0","0"
"1556","0.005610360763967037","0.005610360763967037","0.005610360763967037","0.0054174624383449554","0.0054174624383449554","0.0054174624383449554"
"1557","0","0","0","0","0","0"
"1558","0.005614264402538538","0.005614264402538538","0.005614264402538538","0","0","0"
"1559","0","0","0","0","0","0"
"1560","0.005607509054243565","0.005607509054243565","0.005607509054243565","0.007072139997035265","0.007072139997035265","0.007072139997035265"
"1561","0","0","0","0","0","0"
"1562","0.00562251266092062","0.00562251266092062","0.00562251266092062","0","0","0"
"1563","0","0","0","0","0","0"
"1564","0.005631987005472183","0.005631987005472183","0.005631987005472183","0.005402909591794014","0.005402909591794014","0.005402909591794014"
"1565","0","0","0","0","0","0"
"1566","0.005609012208878994","0.005609012208878994","0.005609012208878994","0","0","0"
"1567","0","0","0","0","0","0"
"1568","0.005590868182480335","0.005590868182480335","0.005590868182480335","0.008851995691657066","0.008851995691657066","0.008851995691657066"
"1569","0","0","0","0","0","0"
"1570","0.0055882129818201065","0.0055882129818201065","0.0055882129818201065","0","0","0"
"1571","0","0","0","0","0","0"
"1572","0.0055877286940813065","0.0055877286940813065","0.0055877286940813065","0.004805239848792553","0.004805239848792553","0.004805239848792553"
"1573","0","0","0","0","0","0"
"1574","0.005591983906924725","0.005591983906924725","0.005591983906924725","0","0","0"
"1575","0","0","0","0","0","0"
"1576","0.00558475824072957","0.00558475824072957","0.00558475824072957","0.01918613165616989","0.01918613165616989","0.01918613165616989"
"1577","0","0","0","0","0","0"
"1578","0.005578492768108845","0.005578492768108845","0.005578492768108845","0","0","0"
"1579","0","0","0","0","0","0"
"1580","0.005588765721768141","0.005588765721768141","0.005588765721768141","0.008314182050526142","0.008314182050526142","0.008314182050526142"
"1581","0","0","0","0","0","0"
"1582","0.00559484027326107","0.00559484027326107","0.00559484027326107","0","0","0"
"1583","0","0","0","0","0","0"
"1584","0.005591506138443947","0.005591506138443947","0.005591506138443947","0.004750768654048443","0.004750768654048443","0.004750768654048443"
"1585","0","0","0","0","0","0"
"1586","0.0055750468745827675","0.0055750468745827675","0.0055750468745827675","0","0","0"
"1587","0","0","0","0","0","0"
"1588","0.005585859529674053","0.005585859529674053","0.005585859529674053","0.01909053325653076","0.01909053325653076","0.01909053325653076"
"1589","0","0","0","0","0","0"
"1590","0.0055426936596632","0.0055426936596632","0.0055426936596632","0","0","0"
"1591","0","0","0","0","0","0"
"1592","0.005559766665101051","0.005559766665101051","0.005559766665101051","0.007025720551609993","0.007025720551609993","0.007025720551609993"
"1593","0","0","0","0","0","0"
"1594","0.005549205932766199","0.005549205932766199","0.005549205932766199","0","0","0"
"1595","0","0","0","0","0","0"
"1596","0.0055550867691636086","0.0055550867691636086","0.0055550867691636086","0.007545295171439648","0.007545295171439648","0.007545295171439648"
"1597","0","0","0","0","0","0"
"1598","0.005548334680497646","0.005548334680497646","0.005548334680497646","0","0","0"
"1599","0","0","0","0","0","0"
"1600","0.005533989518880844","0.005533989518880844","0.005533989518880844","0.007669946178793907","0.007669946178793907","0.007669946178793907"
"1601","0","0","0","0","0","0"
"1602","0.005523739382624626","0.005523739382624626","0.005523739382624626","0","0","0"
"1603","0","0","0","0","0","0"
"1604","0.005515845492482185","0.005515845492482185","0.005515845492482185","0.008011912927031517","0.008011912927031517","0.008011912927031517"
"1605","0","0","0","0","0","0"
"1606","0.0055124834179878235","0.0055124834179878235","0.0055124834179878235","0","0","0"
"1607","0","0","0","0","0","0"
"1608","0.005496036261320114","0.005496036261320114","0.005496036261320114","0.014720503240823746","0.014720503240823746","0.014720503240823746"
"1609","0","0","0","0","0","0"
"1610","0.005485084839165211","0.005485084839165211","0.005485084839165211","0","0","0"
"1611","0","0","0","0","0","0"
"1612","0.005512101110070944","0.005512101110070944","0.005512101110070944","0.009912429377436638","0.009912429377436638","0.009912429377436638"
"1613","0","0","0","0","0","0"
"1614","0.005493412259966135","0.005493412259966135","0.005493412259966135","0","0","0"
"1615","0","0","0","0","0","0"
"1616","0.005469915457069874","0.005469915457069874","0.005469915457069874","0.007673753425478935","0.007673753425478935","0.007673753425478935"
"1617","0","0","0","0","0","0"
"1618","0.005484037566930056","0.005484037566930056","0.005484037566930056","0","0","0"
"1619","0","0","0","0","0","0"
"1620","0.005466707982122898","0.005466707982122898","0.005466707982122898","0.01164927612990141","0.01164927612990141","0.01164927612990141"
"1621","0","0","0","0","0","0"
"1622","0.005514452233910561","0.005514452233910561","0.005514452233910561","0","0","0"
"1623","0","0","0","0","0","0"
"1624","0.005500522442162037","0.005500522442162037","0.005500522442162037","0.004595771431922913","0.004595771431922913","0.004595771431922913"
"1625","0","0","0","0","0","0"
"1626","0.005480349063873291","0.005480349063873291","0.005480349063873291","0","0","0"
"1627","0","0","0","0","0","0"
"1628","0.0054888478480279446","0.0054888478480279446","0.0054888478480279446","0.006135350093245506","0.006135350093245506","0.006135350093245506"
"1629","0","0","0","0","0","0"
"1630","0.005492243450134993","0.005492243450134993","0.005492243450134993","0","0","0"
"1631","0","0","0","0","0","0"
"1632","0.005504141096025705","0.005504141096025705","0.005504141096025705","0.007793281227350235","0.007793281227350235","0.007793281227350235"
"1633","0","0","0","0","0","0"
"1634","0.00551435723900795","0.00551435723900795","0.00551435723900795","0","0","0"
"1635","0","0","0","0","0","0"
"1636","0.005507019814103842","0.005507019814103842","0.005507019814103842","0.00869719684123993","0.00869719684123993","0.00869719684123993"
"1637","0","0","0","0","0","0"
"1638","0.005489799659699202","0.005489799659699202","0.005489799659699202","0","0","0"
"1639","0","0","0","0","0","0"
"1640","0.00547199510037899","0.00547199510037899","0.00547199510037899","0.009737081825733185","0.009737081825733185","0.009737081825733185"
"1641","0","0","0","0","0","0"
"1642","0.0054722195491194725","0.0054722195491194725","0.0054722195491194725","0","0","0"
"1643","0","0","0","0","0","0"
"1644","0.005473120603710413","0.005473120603710413","0.005473120603710413","0.007151644676923752","0.007151644676923752","0.007151644676923752"
"1645","0","0","0","0","0","0"
"1646","0.00547053711488843","0.00547053711488843","0.00547053711488843","0","0","0"
"1647","0","0","0","0","0","0"
"1648","0.005467871204018593","0.005467871204018593","0.005467871204018593","0.015853848308324814","0.015853848308324814","0.015853848308324814"
"1649","0","0","0","0","0","0"
"1650","0.005454246886074543","0.005454246886074543","0.005454246886074543","0","0","0"
"1651","0","0","0","0","0","0"
"1652","0.005467945244163275","0.005467945244163275","0.005467945244163275","0.005735274404287338","0.005735274404287338","0.005735274404287338"
"1653","0","0","0","0","0","0"
"1654","0.005467667710036039","0.005467667710036039","0.005467667710036039","0","0","0"
"1655","0","0","0","0","0","0"
"1656","0.005434136837720871","0.005434136837720871","0.005434136837720871","0.017457664012908936","0.017457664012908936","0.017457664012908936"
"1657","0","0","0","0","0","0"
"1658","0.005438397638499737","0.005438397638499737","0.005438397638499737","0","0","0"
"1659","0","0","0","0","0","0"
"1660","0.005451076198369265","0.005451076198369265","0.005451076198369265","0.005343490280210972","0.005343490280210972","0.005343490280210972"
"1661","0","0","0","0","0","0"
"1662","0.0054346066899597645","0.0054346066899597645","0.0054346066899597645","0","0","0"
"1663","0","0","0","0","0","0"
"1664","0.005416376516222954","0.005416376516222954","0.005416376516222954","0.021818039938807487","0.021818039938807487","0.021818039938807487"
"1665","0","0","0","0","0","0"
"1666","0.005401397589594126","0.005401397589594126","0.005401397589594126","0","0","0"
"1667","0","0","0","0","0","0"
"1668","0.005405625328421593","0.005405625328421593","0.005405625328421593","0.010501536540687084","0.010501536540687084","0.010501536540687084"
"1669","0","0","0","0","0","0"
"1670","0.005376768298447132","0.005376768298447132","0.005376768298447132","0","0","0"
"1671","0","0","0","0","0","0"
"1672","0.005394510459154844","0.005394510459154844","0.005394510459154844","0.009555749595165253","0.009555749595165253","0.009555749595165253"
"1673","0","0","0","0","0","0"
"1674","0.005389109253883362","0.005389109253883362","0.005389109253883362","0","0","0"
