"Step","object_C_fine - magic123/loss_rgb","object_C_fine - magic123/loss_rgb__MIN","object_C_fine - magic123/loss_rgb__MAX","object_C_coarse - magic123/loss_rgb","object_C_coarse - magic123/loss_rgb__MIN","object_C_coarse - magic123/loss_rgb__MAX"
"593","0","0","0","0","0","0"
"594","0.00017219687288161367","0.00017219687288161367","0.00017219687288161367","0","0","0"
"595","0","0","0","0","0","0"
"596","0.0001731535157887265","0.0001731535157887265","0.0001731535157887265","0.011524959467351437","0.011524959467351437","0.011524959467351437"
"597","0","0","0","0","0","0"
"598","0.00016840068565215915","0.00016840068565215915","0.00016840068565215915","0","0","0"
"599","0","0","0","0","0","0"
"600","0.00016926569514907897","0.00016926569514907897","0.00016926569514907897","0.01398372184485197","0.01398372184485197","0.01398372184485197"
"601","0","0","0","0","0","0"
"602","0.00016182122635655105","0.00016182122635655105","0.00016182122635655105","0","0","0"
"603","0","0","0","0","0","0"
"604","0.00016541514196433127","0.00016541514196433127","0.00016541514196433127","0.010813170112669468","0.010813170112669468","0.010813170112669468"
"605","0","0","0","0","0","0"
"606","0.00016210142348427325","0.00016210142348427325","0.00016210142348427325","0","0","0"
"607","0","0","0","0","0","0"
"608","0.00016256213712040335","0.00016256213712040335","0.00016256213712040335","0.010044008493423462","0.010044008493423462","0.010044008493423462"
"609","0","0","0","0","0","0"
"610","0.00016525287355761975","0.00016525287355761975","0.00016525287355761975","0","0","0"
"611","0","0","0","0","0","0"
"612","0.00016402621986344457","0.00016402621986344457","0.00016402621986344457","0.01205217745155096","0.01205217745155096","0.01205217745155096"
"613","0","0","0","0","0","0"
"614","0.00016126569244079292","0.00016126569244079292","0.00016126569244079292","0","0","0"
"615","0","0","0","0","0","0"
"616","0.00016009018872864544","0.00016009018872864544","0.00016009018872864544","0.010650770738720894","0.010650770738720894","0.010650770738720894"
"617","0","0","0","0","0","0"
"618","0.00015556409198325127","0.00015556409198325127","0.00015556409198325127","0","0","0"
"619","0","0","0","0","0","0"
"620","0.00015442822768818587","0.00015442822768818587","0.00015442822768818587","0.00956428050994873","0.00956428050994873","0.00956428050994873"
"621","0","0","0","0","0","0"
"622","0.00016103495727293193","0.00016103495727293193","0.00016103495727293193","0","0","0"
"623","0","0","0","0","0","0"
"624","0.00016270022024400532","0.00016270022024400532","0.00016270022024400532","0.014904214069247246","0.014904214069247246","0.014904214069247246"
"625","0","0","0","0","0","0"
"626","0.0001645013689994812","0.0001645013689994812","0.0001645013689994812","0","0","0"
"627","0","0","0","0","0","0"
"628","0.00015922389866318554","0.00015922389866318554","0.00015922389866318554","0.014606654644012451","0.014606654644012451","0.014606654644012451"
"629","0","0","0","0","0","0"
"630","0.0001572076289448887","0.0001572076289448887","0.0001572076289448887","0","0","0"
"631","0","0","0","0","0","0"
"632","0.00015579830505885184","0.00015579830505885184","0.00015579830505885184","0.011593078263103962","0.011593078263103962","0.011593078263103962"
"633","0","0","0","0","0","0"
"634","0.00015778435044921935","0.00015778435044921935","0.00015778435044921935","0","0","0"
"635","0","0","0","0","0","0"
"636","0.00015827611787244678","0.00015827611787244678","0.00015827611787244678","0.010432933457195759","0.010432933457195759","0.010432933457195759"
"637","0","0","0","0","0","0"
"638","0.00015870788774918765","0.00015870788774918765","0.00015870788774918765","0","0","0"
"639","0","0","0","0","0","0"
"640","0.00015760594396851957","0.00015760594396851957","0.00015760594396851957","0.014098620042204857","0.014098620042204857","0.014098620042204857"
"641","0","0","0","0","0","0"
"642","0.00015955309208948165","0.00015955309208948165","0.00015955309208948165","0","0","0"
"643","0","0","0","0","0","0"
"644","0.00015689205611124635","0.00015689205611124635","0.00015689205611124635","0.01311380136758089","0.01311380136758089","0.01311380136758089"
"645","0","0","0","0","0","0"
"646","0.000161247473442927","0.000161247473442927","0.000161247473442927","0","0","0"
"647","0","0","0","0","0","0"
"648","0.00015900125436019152","0.00015900125436019152","0.00015900125436019152","0.01195858046412468","0.01195858046412468","0.01195858046412468"
"649","0","0","0","0","0","0"
"650","0.00015460621216334403","0.00015460621216334403","0.00015460621216334403","0","0","0"
"651","0","0","0","0","0","0"
"652","0.0001543466205475852","0.0001543466205475852","0.0001543466205475852","0.01217635441571474","0.01217635441571474","0.01217635441571474"
"653","0","0","0","0","0","0"
"654","0.00015750309103168547","0.00015750309103168547","0.00015750309103168547","0","0","0"
"655","0","0","0","0","0","0"
"656","0.00015738458023406565","0.00015738458023406565","0.00015738458023406565","0.014053408987820148","0.014053408987820148","0.014053408987820148"
"657","0","0","0","0","0","0"
"658","0.00016390164091717452","0.00016390164091717452","0.00016390164091717452","0","0","0"
"659","0","0","0","0","0","0"
"660","0.0001609687169548124","0.0001609687169548124","0.0001609687169548124","0.012785445898771286","0.012785445898771286","0.012785445898771286"
"661","0","0","0","0","0","0"
"662","0.00015666273247916251","0.00015666273247916251","0.00015666273247916251","0","0","0"
"663","0","0","0","0","0","0"
"664","0.00015639187768101692","0.00015639187768101692","0.00015639187768101692","0.011381239630281925","0.011381239630281925","0.011381239630281925"
"665","0","0","0","0","0","0"
"666","0.0001490512804593891","0.0001490512804593891","0.0001490512804593891","0","0","0"
"667","0","0","0","0","0","0"
"668","0.00015214653103612363","0.00015214653103612363","0.00015214653103612363","0.012967946007847786","0.012967946007847786","0.012967946007847786"
"669","0","0","0","0","0","0"
"670","0.0001519603974884376","0.0001519603974884376","0.0001519603974884376","0","0","0"
"671","0","0","0","0","0","0"
"672","0.00015272354357875884","0.00015272354357875884","0.00015272354357875884","0.01158603373914957","0.01158603373914957","0.01158603373914957"
"673","0","0","0","0","0","0"
"674","0.00015305257693398744","0.00015305257693398744","0.00015305257693398744","0","0","0"
"675","0","0","0","0","0","0"
"676","0.0001544983679195866","0.0001544983679195866","0.0001544983679195866","0.014816777780652046","0.014816777780652046","0.014816777780652046"
"677","0","0","0","0","0","0"
"678","0.00015640967467334121","0.00015640967467334121","0.00015640967467334121","0","0","0"
"679","0","0","0","0","0","0"
"680","0.00015697110211476684","0.00015697110211476684","0.00015697110211476684","0.011456362903118134","0.011456362903118134","0.011456362903118134"
"681","0","0","0","0","0","0"
"682","0.00015762199473101646","0.00015762199473101646","0.00015762199473101646","0","0","0"
"683","0","0","0","0","0","0"
"684","0.00015630488633178174","0.00015630488633178174","0.00015630488633178174","0.013341943733394146","0.013341943733394146","0.013341943733394146"
"685","0","0","0","0","0","0"
"686","0.00015679377247579396","0.00015679377247579396","0.00015679377247579396","0","0","0"
"687","0","0","0","0","0","0"
"688","0.00016161955136340111","0.00016161955136340111","0.00016161955136340111","0.011770534329116344","0.011770534329116344","0.011770534329116344"
"689","0","0","0","0","0","0"
"690","0.00015699330833740532","0.00015699330833740532","0.00015699330833740532","0","0","0"
"691","0","0","0","0","0","0"
"692","0.00016125632100738585","0.00016125632100738585","0.00016125632100738585","0.010199363343417645","0.010199363343417645","0.010199363343417645"
"693","0","0","0","0","0","0"
"694","0.0001620285474928096","0.0001620285474928096","0.0001620285474928096","0","0","0"
"695","0","0","0","0","0","0"
"696","0.0001619800750631839","0.0001619800750631839","0.0001619800750631839","0.013525675050914288","0.013525675050914288","0.013525675050914288"
"697","0","0","0","0","0","0"
"698","0.00016158387006726116","0.00016158387006726116","0.00016158387006726116","0","0","0"
"699","0","0","0","0","0","0"
"700","0.0001494034513598308","0.0001494034513598308","0.0001494034513598308","0.010825521312654018","0.010825521312654018","0.010825521312654018"
"701","0","0","0","0","0","0"
"702","0.00015181121125351638","0.00015181121125351638","0.00015181121125351638","0","0","0"
"703","0","0","0","0","0","0"
"704","0.0001535532355774194","0.0001535532355774194","0.0001535532355774194","0.011093191802501678","0.011093191802501678","0.011093191802501678"
"705","0","0","0","0","0","0"
"706","0.00015780518879182637","0.00015780518879182637","0.00015780518879182637","0","0","0"
"707","0","0","0","0","0","0"
"708","0.00016061155474744737","0.00016061155474744737","0.00016061155474744737","0.013708005659282207","0.013708005659282207","0.013708005659282207"
"709","0","0","0","0","0","0"
"710","0.00015824026195332408","0.00015824026195332408","0.00015824026195332408","0","0","0"
"711","0","0","0","0","0","0"
"712","0.0001549048174638301","0.0001549048174638301","0.0001549048174638301","0.013269254937767982","0.013269254937767982","0.013269254937767982"
"713","0","0","0","0","0","0"
"714","0.00015111667744349688","0.00015111667744349688","0.00015111667744349688","0","0","0"
"715","0","0","0","0","0","0"
"716","0.00015046168118715286","0.00015046168118715286","0.00015046168118715286","0.01382981613278389","0.01382981613278389","0.01382981613278389"
"717","0","0","0","0","0","0"
"718","0.00014906311116646975","0.00014906311116646975","0.00014906311116646975","0","0","0"
"719","0","0","0","0","0","0"
"720","0.00015290633018594235","0.00015290633018594235","0.00015290633018594235","0.013656835071742535","0.013656835071742535","0.013656835071742535"
"721","0","0","0","0","0","0"
"722","0.0001510173169663176","0.0001510173169663176","0.0001510173169663176","0","0","0"
"723","0","0","0","0","0","0"
"724","0.00015084858750924468","0.00015084858750924468","0.00015084858750924468","0.015416335314512253","0.015416335314512253","0.015416335314512253"
"725","0","0","0","0","0","0"
"726","0.00014560541603714228","0.00014560541603714228","0.00014560541603714228","0","0","0"
"727","0","0","0","0","0","0"
"728","0.0001528253487776965","0.0001528253487776965","0.0001528253487776965","0.010949390940368176","0.010949390940368176","0.010949390940368176"
"729","0","0","0","0","0","0"
"730","0.00015453138621523976","0.00015453138621523976","0.00015453138621523976","0","0","0"
"731","0","0","0","0","0","0"
"732","0.00014389659918379039","0.00014389659918379039","0.00014389659918379039","0.012182767502963543","0.012182767502963543","0.012182767502963543"
"733","0","0","0","0","0","0"
"734","0.00014485869905911386","0.00014485869905911386","0.00014485869905911386","0","0","0"
"735","0","0","0","0","0","0"
"736","0.00015366879233624786","0.00015366879233624786","0.00015366879233624786","0.011693967506289482","0.011693967506289482","0.011693967506289482"
"737","0","0","0","0","0","0"
"738","0.00014857303176540881","0.00014857303176540881","0.00014857303176540881","0","0","0"
"739","0","0","0","0","0","0"
"740","0.00014903808187227696","0.00014903808187227696","0.00014903808187227696","0.009997198358178139","0.009997198358178139","0.009997198358178139"
"741","0","0","0","0","0","0"
"742","0.00014553553774021566","0.00014553553774021566","0.00014553553774021566","0","0","0"
"743","0","0","0","0","0","0"
"744","0.0001454259327147156","0.0001454259327147156","0.0001454259327147156","0.010240300558507442","0.010240300558507442","0.010240300558507442"
"745","0","0","0","0","0","0"
"746","0.00014336952881421894","0.00014336952881421894","0.00014336952881421894","0","0","0"
"747","0","0","0","0","0","0"
"748","0.00014575586828868836","0.00014575586828868836","0.00014575586828868836","0.010258006863296032","0.010258006863296032","0.010258006863296032"
"749","0","0","0","0","0","0"
"750","0.0001484892563894391","0.0001484892563894391","0.0001484892563894391","0","0","0"
"751","0","0","0","0","0","0"
"752","0.00015192176215350628","0.00015192176215350628","0.00015192176215350628","0.011395901441574097","0.011395901441574097","0.011395901441574097"
"753","0","0","0","0","0","0"
"754","0.0001474139280617237","0.0001474139280617237","0.0001474139280617237","0","0","0"
"755","0","0","0","0","0","0"
"756","0.00015516339044552296","0.00015516339044552296","0.00015516339044552296","0.0105963833630085","0.0105963833630085","0.0105963833630085"
"757","0","0","0","0","0","0"
"758","0.00015570083633065224","0.00015570083633065224","0.00015570083633065224","0","0","0"
"759","0","0","0","0","0","0"
"760","0.00015675097529310733","0.00015675097529310733","0.00015675097529310733","0.010801226831972599","0.010801226831972599","0.010801226831972599"
"761","0","0","0","0","0","0"
"762","0.00014654560072813183","0.00014654560072813183","0.00014654560072813183","0","0","0"
"763","0","0","0","0","0","0"
"764","0.00014398113125935197","0.00014398113125935197","0.00014398113125935197","0.01612246036529541","0.01612246036529541","0.01612246036529541"
"765","0","0","0","0","0","0"
"766","0.00014487438602373004","0.00014487438602373004","0.00014487438602373004","0","0","0"
"767","0","0","0","0","0","0"
"768","0.0001464072847738862","0.0001464072847738862","0.0001464072847738862","0.01117571722716093","0.01117571722716093","0.01117571722716093"
"769","0","0","0","0","0","0"
"770","0.00014799843484070152","0.00014799843484070152","0.00014799843484070152","0","0","0"
"771","0","0","0","0","0","0"
"772","0.00015234635793603957","0.00015234635793603957","0.00015234635793603957","0.015320276841521263","0.015320276841521263","0.015320276841521263"
"773","0","0","0","0","0","0"
"774","0.00015835571684874594","0.00015835571684874594","0.00015835571684874594","0","0","0"
"775","0","0","0","0","0","0"
"776","0.0001509355497546494","0.0001509355497546494","0.0001509355497546494","0.01586751639842987","0.01586751639842987","0.01586751639842987"
"777","0","0","0","0","0","0"
"778","0.0001489175483584404","0.0001489175483584404","0.0001489175483584404","0","0","0"
"779","0","0","0","0","0","0"
"780","0.00015663013618905097","0.00015663013618905097","0.00015663013618905097","0.01451626792550087","0.01451626792550087","0.01451626792550087"
"781","0","0","0","0","0","0"
"782","0.0001855117006925866","0.0001855117006925866","0.0001855117006925866","0","0","0"
"783","0","0","0","0","0","0"
"784","0.00018972430552821606","0.00018972430552821606","0.00018972430552821606","0.013564524240791798","0.013564524240791798","0.013564524240791798"
"785","0","0","0","0","0","0"
"786","0.00016353538376279175","0.00016353538376279175","0.00016353538376279175","0","0","0"
"787","0","0","0","0","0","0"
"788","0.00015029474161565304","0.00015029474161565304","0.00015029474161565304","0.011443279683589935","0.011443279683589935","0.011443279683589935"
"789","0","0","0","0","0","0"
"790","0.0001531537127448246","0.0001531537127448246","0.0001531537127448246","0","0","0"
"791","0","0","0","0","0","0"
"792","0.00015282008098438382","0.00015282008098438382","0.00015282008098438382","0.013375562615692616","0.013375562615692616","0.013375562615692616"
"793","0","0","0","0","0","0"
"794","0.00015089003136381507","0.00015089003136381507","0.00015089003136381507","0","0","0"
"795","0","0","0","0","0","0"
"796","0.00014121357526164502","0.00014121357526164502","0.00014121357526164502","0.02384849451482296","0.02384849451482296","0.02384849451482296"
"797","0","0","0","0","0","0"
"798","0.00014803919475525618","0.00014803919475525618","0.00014803919475525618","0","0","0"
"799","0","0","0","0","0","0"
"800","0.00014438565995078534","0.00014438565995078534","0.00014438565995078534","0.011259467341005802","0.011259467341005802","0.011259467341005802"
"801","0","0","0","0","0","0"
"802","0.0001513942115707323","0.0001513942115707323","0.0001513942115707323","0","0","0"
"803","0","0","0","0","0","0"
"804","0.00015114573761820793","0.00015114573761820793","0.00015114573761820793","0.01181806344538927","0.01181806344538927","0.01181806344538927"
"805","0","0","0","0","0","0"
"806","0.00015390400949399918","0.00015390400949399918","0.00015390400949399918","0","0","0"
"807","0","0","0","0","0","0"
"808","0.00014656377607025206","0.00014656377607025206","0.00014656377607025206","0.01380159705877304","0.01380159705877304","0.01380159705877304"
"809","0","0","0","0","0","0"
"810","0.00014571554493159056","0.00014571554493159056","0.00014571554493159056","0","0","0"
"811","0","0","0","0","0","0"
"812","0.00014092985657043755","0.00014092985657043755","0.00014092985657043755","0.013494258746504784","0.013494258746504784","0.013494258746504784"
"813","0","0","0","0","0","0"
"814","0.00013949963613413274","0.00013949963613413274","0.00013949963613413274","0","0","0"
"815","0","0","0","0","0","0"
"816","0.00014291009574662894","0.00014291009574662894","0.00014291009574662894","0.010771519504487514","0.010771519504487514","0.010771519504487514"
"817","0","0","0","0","0","0"
"818","0.00014132983051240444","0.00014132983051240444","0.00014132983051240444","0","0","0"
"819","0","0","0","0","0","0"
"820","0.00014225245104171336","0.00014225245104171336","0.00014225245104171336","0.012889082543551922","0.012889082543551922","0.012889082543551922"
"821","0","0","0","0","0","0"
"822","0.00014184124302119017","0.00014184124302119017","0.00014184124302119017","0","0","0"
"823","0","0","0","0","0","0"
"824","0.0001405907387379557","0.0001405907387379557","0.0001405907387379557","0.009786088950932026","0.009786088950932026","0.009786088950932026"
"825","0","0","0","0","0","0"
"826","0.00013967909035272896","0.00013967909035272896","0.00013967909035272896","0","0","0"
"827","0","0","0","0","0","0"
"828","0.00014383118832483888","0.00014383118832483888","0.00014383118832483888","0.012022174894809723","0.012022174894809723","0.012022174894809723"
"829","0","0","0","0","0","0"
"830","0.0001395757863065228","0.0001395757863065228","0.0001395757863065228","0","0","0"
"831","0","0","0","0","0","0"
"832","0.00014151721552480012","0.00014151721552480012","0.00014151721552480012","0.0105025265365839","0.0105025265365839","0.0105025265365839"
"833","0","0","0","0","0","0"
"834","0.0001424374640919268","0.0001424374640919268","0.0001424374640919268","0","0","0"
"835","0","0","0","0","0","0"
"836","0.00013748498167842627","0.00013748498167842627","0.00013748498167842627","0.012419836595654488","0.012419836595654488","0.012419836595654488"
"837","0","0","0","0","0","0"
"838","0.00013722658331971616","0.00013722658331971616","0.00013722658331971616","0","0","0"
"839","0","0","0","0","0","0"
"840","0.0001374080020468682","0.0001374080020468682","0.0001374080020468682","0.011143309064209461","0.011143309064209461","0.011143309064209461"
"841","0","0","0","0","0","0"
"842","0.00014121919230092317","0.00014121919230092317","0.00014121919230092317","0","0","0"
"843","0","0","0","0","0","0"
"844","0.00014423986431211233","0.00014423986431211233","0.00014423986431211233","0.009214693680405617","0.009214693680405617","0.009214693680405617"
"845","0","0","0","0","0","0"
"846","0.0001449465489713475","0.0001449465489713475","0.0001449465489713475","0","0","0"
"847","0","0","0","0","0","0"
"848","0.00014913598715793341","0.00014913598715793341","0.00014913598715793341","0.02225753851234913","0.02225753851234913","0.02225753851234913"
"849","0","0","0","0","0","0"
"850","0.00015482777962461114","0.00015482777962461114","0.00015482777962461114","0","0","0"
"851","0","0","0","0","0","0"
"852","0.00016202183905988932","0.00016202183905988932","0.00016202183905988932","0.011817625723779202","0.011817625723779202","0.011817625723779202"
"853","0","0","0","0","0","0"
"854","0.0001639884867472574","0.0001639884867472574","0.0001639884867472574","0","0","0"
"855","0","0","0","0","0","0"
"856","0.00015874132805038244","0.00015874132805038244","0.00015874132805038244","0.010992385447025299","0.010992385447025299","0.010992385447025299"
"857","0","0","0","0","0","0"
"858","0.00013544793182518333","0.00013544793182518333","0.00013544793182518333","0","0","0"
"859","0","0","0","0","0","0"
"860","0.00021364194981288165","0.00021364194981288165","0.00021364194981288165","0.013149186968803406","0.013149186968803406","0.013149186968803406"
"861","0","0","0","0","0","0"
"862","0.00026272371178492904","0.00026272371178492904","0.00026272371178492904","0","0","0"
"863","0","0","0","0","0","0"
"864","0.00015387045277748257","0.00015387045277748257","0.00015387045277748257","0.01506773941218853","0.01506773941218853","0.01506773941218853"
"865","0","0","0","0","0","0"
"866","0.0001567336730659008","0.0001567336730659008","0.0001567336730659008","0","0","0"
"867","0","0","0","0","0","0"
"868","0.00020456939819268882","0.00020456939819268882","0.00020456939819268882","0.013364791870117188","0.013364791870117188","0.013364791870117188"
"869","0","0","0","0","0","0"
"870","0.00014573748921975493","0.00014573748921975493","0.00014573748921975493","0","0","0"
"871","0","0","0","0","0","0"
"872","0.00015082836034707725","0.00015082836034707725","0.00015082836034707725","0.010812447406351566","0.010812447406351566","0.010812447406351566"
"873","0","0","0","0","0","0"
"874","0.0001758639409672469","0.0001758639409672469","0.0001758639409672469","0","0","0"
"875","0","0","0","0","0","0"
"876","0.00013801870227325708","0.00013801870227325708","0.00013801870227325708","0.010684159584343433","0.010684159584343433","0.010684159584343433"
"877","0","0","0","0","0","0"
"878","0.00015013679512776434","0.00015013679512776434","0.00015013679512776434","0","0","0"
"879","0","0","0","0","0","0"
"880","0.00014953654317650944","0.00014953654317650944","0.00014953654317650944","0.011504762805998325","0.011504762805998325","0.011504762805998325"
"881","0","0","0","0","0","0"
"882","0.00013037252938374877","0.00013037252938374877","0.00013037252938374877","0","0","0"
"883","0","0","0","0","0","0"
"884","0.00013735696848016232","0.00013735696848016232","0.00013735696848016232","0.011870963498950005","0.011870963498950005","0.011870963498950005"
"885","0","0","0","0","0","0"
"886","0.00013701588613912463","0.00013701588613912463","0.00013701588613912463","0","0","0"
"887","0","0","0","0","0","0"
"888","0.00013177427172195166","0.00013177427172195166","0.00013177427172195166","0.012288796715438366","0.012288796715438366","0.012288796715438366"
"889","0","0","0","0","0","0"
"890","0.00013504842354450375","0.00013504842354450375","0.00013504842354450375","0","0","0"
"891","0","0","0","0","0","0"
"892","0.00013249969924800098","0.00013249969924800098","0.00013249969924800098","0.012158023193478584","0.012158023193478584","0.012158023193478584"
"893","0","0","0","0","0","0"
"894","0.00013070020941086113","0.00013070020941086113","0.00013070020941086113","0","0","0"
"895","0","0","0","0","0","0"
"896","0.00013846761430613697","0.00013846761430613697","0.00013846761430613697","0.018414998427033424","0.018414998427033424","0.018414998427033424"
"897","0","0","0","0","0","0"
"898","0.00013489740376826376","0.00013489740376826376","0.00013489740376826376","0","0","0"
"899","0","0","0","0","0","0"
"900","0.00013083913654554635","0.00013083913654554635","0.00013083913654554635","0.009454173035919666","0.009454173035919666","0.009454173035919666"
"901","0","0","0","0","0","0"
"902","0.0001312312961090356","0.0001312312961090356","0.0001312312961090356","0","0","0"
"903","0","0","0","0","0","0"
"904","0.0001338218862656504","0.0001338218862656504","0.0001338218862656504","0.010075753554701805","0.010075753554701805","0.010075753554701805"
"905","0","0","0","0","0","0"
"906","0.00013007354573346674","0.00013007354573346674","0.00013007354573346674","0","0","0"
"907","0","0","0","0","0","0"
"908","0.00012603000504896045","0.00012603000504896045","0.00012603000504896045","0.01318814605474472","0.01318814605474472","0.01318814605474472"
"909","0","0","0","0","0","0"
"910","0.00012906984193250537","0.00012906984193250537","0.00012906984193250537","0","0","0"
"911","0","0","0","0","0","0"
"912","0.00012422376312315464","0.00012422376312315464","0.00012422376312315464","0.011836575344204903","0.011836575344204903","0.011836575344204903"
"913","0","0","0","0","0","0"
"914","0.00012239442730788141","0.00012239442730788141","0.00012239442730788141","0","0","0"
"915","0","0","0","0","0","0"
"916","0.00012518547009676695","0.00012518547009676695","0.00012518547009676695","0.010335206985473633","0.010335206985473633","0.010335206985473633"
"917","0","0","0","0","0","0"
"918","0.00012454084935598075","0.00012454084935598075","0.00012454084935598075","0","0","0"
"919","0","0","0","0","0","0"
"920","0.00012835694360546768","0.00012835694360546768","0.00012835694360546768","0.012976760976016521","0.012976760976016521","0.012976760976016521"
"921","0","0","0","0","0","0"
"922","0.00012478667485993356","0.00012478667485993356","0.00012478667485993356","0","0","0"
"923","0","0","0","0","0","0"
"924","0.00012804321886505932","0.00012804321886505932","0.00012804321886505932","0.012533859349787235","0.012533859349787235","0.012533859349787235"
"925","0","0","0","0","0","0"
"926","0.000128218496683985","0.000128218496683985","0.000128218496683985","0","0","0"
"927","0","0","0","0","0","0"
"928","0.00012787897139787674","0.00012787897139787674","0.00012787897139787674","0.014003721065819263","0.014003721065819263","0.014003721065819263"
"929","0","0","0","0","0","0"
"930","0.00012403467553667724","0.00012403467553667724","0.00012403467553667724","0","0","0"
"931","0","0","0","0","0","0"
"932","0.0001280051510548219","0.0001280051510548219","0.0001280051510548219","0.020987344905734062","0.020987344905734062","0.020987344905734062"
"933","0","0","0","0","0","0"
"934","0.00012952707766089588","0.00012952707766089588","0.00012952707766089588","0","0","0"
"935","0","0","0","0","0","0"
"936","0.00012584372598212212","0.00012584372598212212","0.00012584372598212212","0.01063861045986414","0.01063861045986414","0.01063861045986414"
"937","0","0","0","0","0","0"
"938","0.0001278978306800127","0.0001278978306800127","0.0001278978306800127","0","0","0"
"939","0","0","0","0","0","0"
"940","0.0001339772716164589","0.0001339772716164589","0.0001339772716164589","0.01254901010543108","0.01254901010543108","0.01254901010543108"
"941","0","0","0","0","0","0"
"942","0.00013275854871608317","0.00013275854871608317","0.00013275854871608317","0","0","0"
"943","0","0","0","0","0","0"
"944","0.0001451491261832416","0.0001451491261832416","0.0001451491261832416","0.011406523175537586","0.011406523175537586","0.011406523175537586"
"945","0","0","0","0","0","0"
"946","0.00012995672295801342","0.00012995672295801342","0.00012995672295801342","0","0","0"
"947","0","0","0","0","0","0"
"948","0.0001688857446424663","0.0001688857446424663","0.0001688857446424663","0.0096264174208045","0.0096264174208045","0.0096264174208045"
"949","0","0","0","0","0","0"
"950","0.00019701376731973141","0.00019701376731973141","0.00019701376731973141","0","0","0"
"951","0","0","0","0","0","0"
"952","0.00015653636364731938","0.00015653636364731938","0.00015653636364731938","0.01191698107868433","0.01191698107868433","0.01191698107868433"
"953","0","0","0","0","0","0"
"954","0.00012823668657802045","0.00012823668657802045","0.00012823668657802045","0","0","0"
"955","0","0","0","0","0","0"
"956","0.00013086017861496657","0.00013086017861496657","0.00013086017861496657","0.010007845237851143","0.010007845237851143","0.010007845237851143"
"957","0","0","0","0","0","0"
"958","0.00014548463514074683","0.00014548463514074683","0.00014548463514074683","0","0","0"
"959","0","0","0","0","0","0"
"960","0.0001267515472136438","0.0001267515472136438","0.0001267515472136438","0.010214949026703835","0.010214949026703835","0.010214949026703835"
"961","0","0","0","0","0","0"
"962","0.0001373912236886099","0.0001373912236886099","0.0001373912236886099","0","0","0"
"963","0","0","0","0","0","0"
"964","0.000123662844998762","0.000123662844998762","0.000123662844998762","0.01160524319857359","0.01160524319857359","0.01160524319857359"
"965","0","0","0","0","0","0"
"966","0.00012981868349015713","0.00012981868349015713","0.00012981868349015713","0","0","0"
"967","0","0","0","0","0","0"
"968","0.00012883997987955809","0.00012883997987955809","0.00012883997987955809","0.012080056592822075","0.012080056592822075","0.012080056592822075"
"969","0","0","0","0","0","0"
"970","0.00014245044440031052","0.00014245044440031052","0.00014245044440031052","0","0","0"
"971","0","0","0","0","0","0"
"972","0.000133135195937939","0.000133135195937939","0.000133135195937939","0.01202853862196207","0.01202853862196207","0.01202853862196207"
"973","0","0","0","0","0","0"
"974","0.00013785791816189885","0.00013785791816189885","0.00013785791816189885","0","0","0"
"975","0","0","0","0","0","0"
"976","0.00011834464385174215","0.00011834464385174215","0.00011834464385174215","0.012064730748534203","0.012064730748534203","0.012064730748534203"
"977","0","0","0","0","0","0"
"978","0.00012314773630350828","0.00012314773630350828","0.00012314773630350828","0","0","0"
"979","0","0","0","0","0","0"
"980","0.00011974471271969378","0.00011974471271969378","0.00011974471271969378","0.0171747338026762","0.0171747338026762","0.0171747338026762"
"981","0","0","0","0","0","0"
"982","0.00011967409955104813","0.00011967409955104813","0.00011967409955104813","0","0","0"
"983","0","0","0","0","0","0"
"984","0.00012193191651022062","0.00012193191651022062","0.00012193191651022062","0.010856433771550655","0.010856433771550655","0.010856433771550655"
"985","0","0","0","0","0","0"
"986","0.00012113373668398708","0.00012113373668398708","0.00012113373668398708","0","0","0"
"987","0","0","0","0","0","0"
"988","0.00012688917922787368","0.00012688917922787368","0.00012688917922787368","0.011166359297931194","0.011166359297931194","0.011166359297931194"
"989","0","0","0","0","0","0"
"990","0.00012571198749355972","0.00012571198749355972","0.00012571198749355972","0","0","0"
"991","0","0","0","0","0","0"
"992","0.00012740385136567056","0.00012740385136567056","0.00012740385136567056","0.009662942960858345","0.009662942960858345","0.009662942960858345"
"993","0","0","0","0","0","0"
"994","0.00011850465671159327","0.00011850465671159327","0.00011850465671159327","0","0","0"
"995","0","0","0","0","0","0"
"996","0.00011850913142552599","0.00011850913142552599","0.00011850913142552599","0.009576205164194107","0.009576205164194107","0.009576205164194107"
"997","0","0","0","0","0","0"
"998","0.00011844409164041281","0.00011844409164041281","0.00011844409164041281","0","0","0"
"999","0","0","0","0","0","0"
"1000","0.0001235959935002029","0.0001235959935002029","0.0001235959935002029","0.00903992261737585","0.00903992261737585","0.00903992261737585"
"1001","0","0","0","0","0","0"
"1002","0.00012280000373721123","0.00012280000373721123","0.00012280000373721123","0","0","0"
"1003","0","0","0","0","0","0"
"1004","0.00012385615264065564","0.00012385615264065564","0.00012385615264065564","0.010378103703260422","0.010378103703260422","0.010378103703260422"
"1005","0","0","0","0","0","0"
"1006","0.00012644115486182272","0.00012644115486182272","0.00012644115486182272","0","0","0"
"1007","0","0","0","0","0","0"
"1008","0.00012402329593896866","0.00012402329593896866","0.00012402329593896866","0.012905014678835869","0.012905014678835869","0.012905014678835869"
"1009","0","0","0","0","0","0"
