"Step","act_calvin_abc_fair - train/l1_loss","act_calvin_abc_fair - train/l1_loss__MIN","act_calvin_abc_fair - train/l1_loss__MAX","act_calvin_b - train/l1_loss","act_calvin_b - train/l1_loss__MIN","act_calvin_b - train/l1_loss__MAX"
"23400","0.17362987995147705","0.17362987995147705","0.17362987995147705","0.10982661694288254","0.10982661694288254","0.10982661694288254"
"23500","0.15354813635349274","0.15354813635349274","0.15354813635349274","0.16665762662887573","0.16665762662887573","0.16665762662887573"
"23600","0.1443272978067398","0.1443272978067398","0.1443272978067398","0.14835883677005768","0.14835883677005768","0.14835883677005768"
"23700","0.19458897411823273","0.19458897411823273","0.19458897411823273","0.1359674334526062","0.1359674334526062","0.1359674334526062"
"23800","0.10771292448043823","0.10771292448043823","0.10771292448043823","0.15734364092350006","0.15734364092350006","0.15734364092350006"
"23900","0.1785273551940918","0.1785273551940918","0.1785273551940918","0.13686996698379517","0.13686996698379517","0.13686996698379517"
"24000","0.14923837780952454","0.14923837780952454","0.14923837780952454","0.1469181627035141","0.1469181627035141","0.1469181627035141"
"24100","0.17849379777908325","0.17849379777908325","0.17849379777908325","0.13451796770095825","0.13451796770095825","0.13451796770095825"
"24200","0.11085080355405807","0.11085080355405807","0.11085080355405807","0.11928695440292358","0.11928695440292358","0.11928695440292358"
"24300","0.16325201094150543","0.16325201094150543","0.16325201094150543","0.12076053768396378","0.12076053768396378","0.12076053768396378"
"24400","0.14395348727703094","0.14395348727703094","0.14395348727703094","0.10815645009279251","0.10815645009279251","0.10815645009279251"
"24500","0.16930682957172394","0.16930682957172394","0.16930682957172394","0.15272480249404907","0.15272480249404907","0.15272480249404907"
"24600","0.16590607166290283","0.16590607166290283","0.16590607166290283","0.16205741465091705","0.16205741465091705","0.16205741465091705"
"24700","0.17263077199459076","0.17263077199459076","0.17263077199459076","0.10805396735668182","0.10805396735668182","0.10805396735668182"
"24800","0.1548091322183609","0.1548091322183609","0.1548091322183609","0.11953968554735184","0.11953968554735184","0.11953968554735184"
"24900","0.1382201761007309","0.1382201761007309","0.1382201761007309","0.09895745664834976","0.09895745664834976","0.09895745664834976"
"25000","0.20356515049934387","0.20356515049934387","0.20356515049934387","0.17124052345752716","0.17124052345752716","0.17124052345752716"
"25100","0.14634567499160767","0.14634567499160767","0.14634567499160767","0.14754697680473328","0.14754697680473328","0.14754697680473328"
"25200","0.1767602264881134","0.1767602264881134","0.1767602264881134","0.14584703743457794","0.14584703743457794","0.14584703743457794"
"25300","0.15699246525764465","0.15699246525764465","0.15699246525764465","0.15253664553165436","0.15253664553165436","0.15253664553165436"
"25400","0.2041613757610321","0.2041613757610321","0.2041613757610321","0.13464710116386414","0.13464710116386414","0.13464710116386414"
"25500","0.13563092052936554","0.13563092052936554","0.13563092052936554","0.1499393731355667","0.1499393731355667","0.1499393731355667"
"25600","0.09617120772600174","0.09617120772600174","0.09617120772600174","0.09477601945400238","0.09477601945400238","0.09477601945400238"
"25700","0.0973491445183754","0.0973491445183754","0.0973491445183754","0.16529032588005066","0.16529032588005066","0.16529032588005066"
"25800","0.14813446998596191","0.14813446998596191","0.14813446998596191","0.12421711534261703","0.12421711534261703","0.12421711534261703"
"25900","0.1357838213443756","0.1357838213443756","0.1357838213443756","0.0796520784497261","0.0796520784497261","0.0796520784497261"
"26000","0.15702317655086517","0.15702317655086517","0.15702317655086517","0.15143026411533356","0.15143026411533356","0.15143026411533356"
"26100","0.11533121019601822","0.11533121019601822","0.11533121019601822","0.09349500387907028","0.09349500387907028","0.09349500387907028"
"26200","0.17370042204856873","0.17370042204856873","0.17370042204856873","0.09974465519189835","0.09974465519189835","0.09974465519189835"
"26300","0.19327174127101898","0.19327174127101898","0.19327174127101898","0.11614920198917389","0.11614920198917389","0.11614920198917389"
"26400","0.16444016993045807","0.16444016993045807","0.16444016993045807","0.11324729025363922","0.11324729025363922","0.11324729025363922"
"26500","0.1908768117427826","0.1908768117427826","0.1908768117427826","0.13231447339057922","0.13231447339057922","0.13231447339057922"
"26600","0.11010096967220306","0.11010096967220306","0.11010096967220306","0.10209828615188599","0.10209828615188599","0.10209828615188599"
"26700","0.13789056241512299","0.13789056241512299","0.13789056241512299","0.15328049659729004","0.15328049659729004","0.15328049659729004"
"26800","0.1502244621515274","0.1502244621515274","0.1502244621515274","0.12820883095264435","0.12820883095264435","0.12820883095264435"
"26900","0.13973776996135712","0.13973776996135712","0.13973776996135712","0.16074980795383453","0.16074980795383453","0.16074980795383453"
"27000","0.1491430699825287","0.1491430699825287","0.1491430699825287","0.12515300512313843","0.12515300512313843","0.12515300512313843"
"27100","0.1333564966917038","0.1333564966917038","0.1333564966917038","0.11631622165441513","0.11631622165441513","0.11631622165441513"
"27200","0.22482268512248993","0.22482268512248993","0.22482268512248993","0.150556743144989","0.150556743144989","0.150556743144989"
"27300","0.17315573990345","0.17315573990345","0.17315573990345","0.12846022844314575","0.12846022844314575","0.12846022844314575"
"27400","0.12792491912841797","0.12792491912841797","0.12792491912841797","0.12605266273021698","0.12605266273021698","0.12605266273021698"
"27500","0.16672779619693756","0.16672779619693756","0.16672779619693756","0.16782158613204956","0.16782158613204956","0.16782158613204956"
"27600","0.18084000051021576","0.18084000051021576","0.18084000051021576","0.17050395905971527","0.17050395905971527","0.17050395905971527"
"27700","0.13844887912273407","0.13844887912273407","0.13844887912273407","0.18274298310279846","0.18274298310279846","0.18274298310279846"
"27800","0.1263471245765686","0.1263471245765686","0.1263471245765686","0.08273444324731827","0.08273444324731827","0.08273444324731827"
"27900","0.1723075658082962","0.1723075658082962","0.1723075658082962","0.13908135890960693","0.13908135890960693","0.13908135890960693"
"28000","0.11626467108726501","0.11626467108726501","0.11626467108726501","0.13066934049129486","0.13066934049129486","0.13066934049129486"
"28100","0.13773342967033386","0.13773342967033386","0.13773342967033386","0.16325578093528748","0.16325578093528748","0.16325578093528748"
"28200","0.156352236866951","0.156352236866951","0.156352236866951","0.11483500897884369","0.11483500897884369","0.11483500897884369"
"28300","0.20941710472106934","0.20941710472106934","0.20941710472106934","0.11192943900823593","0.11192943900823593","0.11192943900823593"
"28400","0.13438433408737183","0.13438433408737183","0.13438433408737183","0.10915182530879974","0.10915182530879974","0.10915182530879974"
"28500","0.162760928273201","0.162760928273201","0.162760928273201","0.12852226197719574","0.12852226197719574","0.12852226197719574"
"28600","0.11876650899648666","0.11876650899648666","0.11876650899648666","0.16044123470783234","0.16044123470783234","0.16044123470783234"
"28700","0.1326732486486435","0.1326732486486435","0.1326732486486435","0.09407128393650055","0.09407128393650055","0.09407128393650055"
"28800","0.2057427018880844","0.2057427018880844","0.2057427018880844","0.14260341227054596","0.14260341227054596","0.14260341227054596"
"28900","0.12920227646827698","0.12920227646827698","0.12920227646827698","0.1438697725534439","0.1438697725534439","0.1438697725534439"
"29000","0.12423350661993027","0.12423350661993027","0.12423350661993027","0.1006116271018982","0.1006116271018982","0.1006116271018982"
"29100","0.17177195847034454","0.17177195847034454","0.17177195847034454","0.11439895629882812","0.11439895629882812","0.11439895629882812"
"29200","0.1328888088464737","0.1328888088464737","0.1328888088464737","0.10792727768421173","0.10792727768421173","0.10792727768421173"
"29300","0.12499333173036575","0.12499333173036575","0.12499333173036575","0.14322376251220703","0.14322376251220703","0.14322376251220703"
"29400","0.1413871943950653","0.1413871943950653","0.1413871943950653","0.13285206258296967","0.13285206258296967","0.13285206258296967"
"29500","0.1355733871459961","0.1355733871459961","0.1355733871459961","0.055539511144161224","0.055539511144161224","0.055539511144161224"
"29600","0.12921424210071564","0.12921424210071564","0.12921424210071564","0.11017771065235138","0.11017771065235138","0.11017771065235138"
"29700","0.21557734906673431","0.21557734906673431","0.21557734906673431","0.11417358368635178","0.11417358368635178","0.11417358368635178"
"29800","0.14511753618717194","0.14511753618717194","0.14511753618717194","0.13128773868083954","0.13128773868083954","0.13128773868083954"
"29900","0.12753014266490936","0.12753014266490936","0.12753014266490936","0.10359187424182892","0.10359187424182892","0.10359187424182892"
"30000","0.1754748821258545","0.1754748821258545","0.1754748821258545","0.18741019070148468","0.18741019070148468","0.18741019070148468"
"30100","0.14537827670574188","0.14537827670574188","0.14537827670574188","0.1783360093832016","0.1783360093832016","0.1783360093832016"
"30200","0.10974322259426117","0.10974322259426117","0.10974322259426117","0.16026408970355988","0.16026408970355988","0.16026408970355988"
"30300","0.21396467089653015","0.21396467089653015","0.21396467089653015","0.1626860648393631","0.1626860648393631","0.1626860648393631"
"30400","0.11700767278671265","0.11700767278671265","0.11700767278671265","0.09086126834154129","0.09086126834154129","0.09086126834154129"
"30500","0.10841525346040726","0.10841525346040726","0.10841525346040726","0.17092373967170715","0.17092373967170715","0.17092373967170715"
"30600","0.15151798725128174","0.15151798725128174","0.15151798725128174","0.11391209065914154","0.11391209065914154","0.11391209065914154"
"30700","0.09776037931442261","0.09776037931442261","0.09776037931442261","0.13366898894309998","0.13366898894309998","0.13366898894309998"
"30800","0.1163640022277832","0.1163640022277832","0.1163640022277832","0.15319734811782837","0.15319734811782837","0.15319734811782837"
"30900","0.11925715953111649","0.11925715953111649","0.11925715953111649","0.0851808562874794","0.0851808562874794","0.0851808562874794"
"31000","0.17321746051311493","0.17321746051311493","0.17321746051311493","0.15151333808898926","0.15151333808898926","0.15151333808898926"
"31100","0.1278028041124344","0.1278028041124344","0.1278028041124344","0.11848541349172592","0.11848541349172592","0.11848541349172592"
"31200","0.15147677063941956","0.15147677063941956","0.15147677063941956","0.09483154118061066","0.09483154118061066","0.09483154118061066"
"31300","0.13577912747859955","0.13577912747859955","0.13577912747859955","0.16442863643169403","0.16442863643169403","0.16442863643169403"
"31400","0.11770104616880417","0.11770104616880417","0.11770104616880417","0.1478460729122162","0.1478460729122162","0.1478460729122162"
"31500","0.13709038496017456","0.13709038496017456","0.13709038496017456","0.11699787527322769","0.11699787527322769","0.11699787527322769"
"31600","0.14589722454547882","0.14589722454547882","0.14589722454547882","0.12039990723133087","0.12039990723133087","0.12039990723133087"
"31700","0.15655796229839325","0.15655796229839325","0.15655796229839325","0.12072788923978806","0.12072788923978806","0.12072788923978806"
"31800","0.18622910976409912","0.18622910976409912","0.18622910976409912","0.13975879549980164","0.13975879549980164","0.13975879549980164"
"31900","0.15148040652275085","0.15148040652275085","0.15148040652275085","0.14625822007656097","0.14625822007656097","0.14625822007656097"
"32000","0.13990652561187744","0.13990652561187744","0.13990652561187744","0.13825683295726776","0.13825683295726776","0.13825683295726776"
"32100","0.1270616203546524","0.1270616203546524","0.1270616203546524","0.12455674260854721","0.12455674260854721","0.12455674260854721"
"32200","0.147209033370018","0.147209033370018","0.147209033370018","0.1366071105003357","0.1366071105003357","0.1366071105003357"
"32300","0.11252062767744064","0.11252062767744064","0.11252062767744064","0.16947638988494873","0.16947638988494873","0.16947638988494873"
"32400","0.12204406410455704","0.12204406410455704","0.12204406410455704","0.09796459972858429","0.09796459972858429","0.09796459972858429"
"32500","0.15209852159023285","0.15209852159023285","0.15209852159023285","0.12692248821258545","0.12692248821258545","0.12692248821258545"
"32600","0.16931374371051788","0.16931374371051788","0.16931374371051788","0.1296839714050293","0.1296839714050293","0.1296839714050293"
"32700","0.20570975542068481","0.20570975542068481","0.20570975542068481","0.10924428701400757","0.10924428701400757","0.10924428701400757"
"32800","0.12501737475395203","0.12501737475395203","0.12501737475395203","0.12243492901325226","0.12243492901325226","0.12243492901325226"
"32900","0.11731977015733719","0.11731977015733719","0.11731977015733719","0.16273342072963715","0.16273342072963715","0.16273342072963715"
"33000","0.10239212214946747","0.10239212214946747","0.10239212214946747","0.07557704299688339","0.07557704299688339","0.07557704299688339"
"33100","0.14896142482757568","0.14896142482757568","0.14896142482757568","0.0983053594827652","0.0983053594827652","0.0983053594827652"
"33200","0.1356121450662613","0.1356121450662613","0.1356121450662613","0.1126069501042366","0.1126069501042366","0.1126069501042366"
"33300","0.20850543677806854","0.20850543677806854","0.20850543677806854","0.11318357288837433","0.11318357288837433","0.11318357288837433"
"33400","0.1702331155538559","0.1702331155538559","0.1702331155538559","0.1328565776348114","0.1328565776348114","0.1328565776348114"
"33500","0.14071336388587952","0.14071336388587952","0.14071336388587952","0.09932981431484222","0.09932981431484222","0.09932981431484222"
"33600","0.17078696191310883","0.17078696191310883","0.17078696191310883","0.13395294547080994","0.13395294547080994","0.13395294547080994"
"33700","0.12344364821910858","0.12344364821910858","0.12344364821910858","0.12934090197086334","0.12934090197086334","0.12934090197086334"
"33800","0.15641044080257416","0.15641044080257416","0.15641044080257416","0.1754678338766098","0.1754678338766098","0.1754678338766098"
"33900","0.1773873269557953","0.1773873269557953","0.1773873269557953","0.14643214643001556","0.14643214643001556","0.14643214643001556"
"34000","0.163452610373497","0.163452610373497","0.163452610373497","0.11724832653999329","0.11724832653999329","0.11724832653999329"
"34100","0.1574031412601471","0.1574031412601471","0.1574031412601471","0.1752663552761078","0.1752663552761078","0.1752663552761078"
"34200","0.12953783571720123","0.12953783571720123","0.12953783571720123","0.10681498050689697","0.10681498050689697","0.10681498050689697"
"34300","0.16302840411663055","0.16302840411663055","0.16302840411663055","0.08606775104999542","0.08606775104999542","0.08606775104999542"
"34400","0.18236148357391357","0.18236148357391357","0.18236148357391357","0.12667763233184814","0.12667763233184814","0.12667763233184814"
"34500","0.12682653963565826","0.12682653963565826","0.12682653963565826","0.1374891698360443","0.1374891698360443","0.1374891698360443"
"34600","0.1306031495332718","0.1306031495332718","0.1306031495332718","0.1539219468832016","0.1539219468832016","0.1539219468832016"
"34700","0.16906428337097168","0.16906428337097168","0.16906428337097168","0.15681016445159912","0.15681016445159912","0.15681016445159912"
"34800","0.16178680956363678","0.16178680956363678","0.16178680956363678","0.1309746652841568","0.1309746652841568","0.1309746652841568"
"34900","0.1218043863773346","0.1218043863773346","0.1218043863773346","0.1293213963508606","0.1293213963508606","0.1293213963508606"
"35000","0.15162676572799683","0.15162676572799683","0.15162676572799683","0.11800835281610489","0.11800835281610489","0.11800835281610489"
"35100","0.1434236317873001","0.1434236317873001","0.1434236317873001","0.11007719486951828","0.11007719486951828","0.11007719486951828"
"35200","0.21203528344631195","0.21203528344631195","0.21203528344631195","0.13955843448638916","0.13955843448638916","0.13955843448638916"
"35300","0.15728452801704407","0.15728452801704407","0.15728452801704407","0.1374717652797699","0.1374717652797699","0.1374717652797699"
"35400","0.13664211332798004","0.13664211332798004","0.13664211332798004","0.12157942354679108","0.12157942354679108","0.12157942354679108"
"35500","0.1489531248807907","0.1489531248807907","0.1489531248807907","0.12779682874679565","0.12779682874679565","0.12779682874679565"
"35600","0.13056424260139465","0.13056424260139465","0.13056424260139465","0.11519984900951385","0.11519984900951385","0.11519984900951385"
"35700","0.14224833250045776","0.14224833250045776","0.14224833250045776","0.1437959223985672","0.1437959223985672","0.1437959223985672"
"35800","0.11746488511562347","0.11746488511562347","0.11746488511562347","0.11763834953308105","0.11763834953308105","0.11763834953308105"
"35900","0.12720149755477905","0.12720149755477905","0.12720149755477905","0.1249309554696083","0.1249309554696083","0.1249309554696083"
"36000","0.15810155868530273","0.15810155868530273","0.15810155868530273","0.12226903438568115","0.12226903438568115","0.12226903438568115"
"36100","0.15374544262886047","0.15374544262886047","0.15374544262886047","0.15021881461143494","0.15021881461143494","0.15021881461143494"
"36200","0.15126854181289673","0.15126854181289673","0.15126854181289673","0.10385186970233917","0.10385186970233917","0.10385186970233917"
"36300","0.14329378306865692","0.14329378306865692","0.14329378306865692","0.1512712687253952","0.1512712687253952","0.1512712687253952"
"36400","0.1653064340353012","0.1653064340353012","0.1653064340353012","0.1418619453907013","0.1418619453907013","0.1418619453907013"
"36500","0.17480197548866272","0.17480197548866272","0.17480197548866272","0.13509626686573029","0.13509626686573029","0.13509626686573029"
"36600","0.12709559500217438","0.12709559500217438","0.12709559500217438","0.11645741760730743","0.11645741760730743","0.11645741760730743"
"36700","0.1680079996585846","0.1680079996585846","0.1680079996585846","0.11405297368764877","0.11405297368764877","0.11405297368764877"
"36800","0.17063316702842712","0.17063316702842712","0.17063316702842712","0.13489335775375366","0.13489335775375366","0.13489335775375366"
"36900","0.1361510157585144","0.1361510157585144","0.1361510157585144","0.1102631688117981","0.1102631688117981","0.1102631688117981"
"37000","0.15508295595645905","0.15508295595645905","0.15508295595645905","0.10184353590011597","0.10184353590011597","0.10184353590011597"
"37100","0.12886038422584534","0.12886038422584534","0.12886038422584534","0.13938185572624207","0.13938185572624207","0.13938185572624207"
"37200","0.18804408609867096","0.18804408609867096","0.18804408609867096","0.07867828011512756","0.07867828011512756","0.07867828011512756"
"37300","0.13915567100048065","0.13915567100048065","0.13915567100048065","0.14785602688789368","0.14785602688789368","0.14785602688789368"
"37400","0.12035781890153885","0.12035781890153885","0.12035781890153885","0.14425288140773773","0.14425288140773773","0.14425288140773773"
"37500","0.1738540679216385","0.1738540679216385","0.1738540679216385","0.12275467067956924","0.12275467067956924","0.12275467067956924"
"37600","0.1623363345861435","0.1623363345861435","0.1623363345861435","0.1759185642004013","0.1759185642004013","0.1759185642004013"
"37700","0.15628980100154877","0.15628980100154877","0.15628980100154877","0.14824876189231873","0.14824876189231873","0.14824876189231873"
"37800","0.15388309955596924","0.15388309955596924","0.15388309955596924","0.11094517260789871","0.11094517260789871","0.11094517260789871"
"37900","0.14149464666843414","0.14149464666843414","0.14149464666843414","0.12742149829864502","0.12742149829864502","0.12742149829864502"
"38000","0.20285844802856445","0.20285844802856445","0.20285844802856445","0.15475046634674072","0.15475046634674072","0.15475046634674072"
"38100","0.19395193457603455","0.19395193457603455","0.19395193457603455","0.14657443761825562","0.14657443761825562","0.14657443761825562"
"38200","0.17235583066940308","0.17235583066940308","0.17235583066940308","0.16030503809452057","0.16030503809452057","0.16030503809452057"
"38300","0.12713931500911713","0.12713931500911713","0.12713931500911713","0.10236389189958572","0.10236389189958572","0.10236389189958572"
"38400","0.15405699610710144","0.15405699610710144","0.15405699610710144","0.09217263013124466","0.09217263013124466","0.09217263013124466"
"38500","0.11895514279603958","0.11895514279603958","0.11895514279603958","0.15045157074928284","0.15045157074928284","0.15045157074928284"
"38600","0.10752685368061066","0.10752685368061066","0.10752685368061066","0.14576755464076996","0.14576755464076996","0.14576755464076996"
"38700","0.15076930820941925","0.15076930820941925","0.15076930820941925","0.11532013863325119","0.11532013863325119","0.11532013863325119"
"38800","0.14692510664463043","0.14692510664463043","0.14692510664463043","0.11360109597444534","0.11360109597444534","0.11360109597444534"
"38900","0.12920549511909485","0.12920549511909485","0.12920549511909485","0.11655748635530472","0.11655748635530472","0.11655748635530472"
"39000","0.17617163062095642","0.17617163062095642","0.17617163062095642","0.10033950954675674","0.10033950954675674","0.10033950954675674"
"39100","0.10592812299728394","0.10592812299728394","0.10592812299728394","0.1260477602481842","0.1260477602481842","0.1260477602481842"
"39200","0.15515509247779846","0.15515509247779846","0.15515509247779846","0.16535796225070953","0.16535796225070953","0.16535796225070953"
"39300","0.1203262135386467","0.1203262135386467","0.1203262135386467","0.19029635190963745","0.19029635190963745","0.19029635190963745"
"39400","0.12968938052654266","0.12968938052654266","0.12968938052654266","0.12680284678936005","0.12680284678936005","0.12680284678936005"
"39500","0.13832664489746094","0.13832664489746094","0.13832664489746094","0.10320094227790833","0.10320094227790833","0.10320094227790833"
"39600","0.15072637796401978","0.15072637796401978","0.15072637796401978","0.13567902147769928","0.13567902147769928","0.13567902147769928"
"39700","0.14308711886405945","0.14308711886405945","0.14308711886405945","0.11120304465293884","0.11120304465293884","0.11120304465293884"
"39800","0.13600192964076996","0.13600192964076996","0.13600192964076996","0.16069431602954865","0.16069431602954865","0.16069431602954865"
"39900","0.07518669962882996","0.07518669962882996","0.07518669962882996","0.11036056280136108","0.11036056280136108","0.11036056280136108"
"40000","0.13371121883392334","0.13371121883392334","0.13371121883392334","0.10876121371984482","0.10876121371984482","0.10876121371984482"
"40100","0.15019787847995758","0.15019787847995758","0.15019787847995758","0.10456320643424988","0.10456320643424988","0.10456320643424988"
"40200","0.14586125314235687","0.14586125314235687","0.14586125314235687","0.10522310435771942","0.10522310435771942","0.10522310435771942"
"40300","0.1545187085866928","0.1545187085866928","0.1545187085866928","0.09448689967393875","0.09448689967393875","0.09448689967393875"
"40400","0.14337894320487976","0.14337894320487976","0.14337894320487976","0.11155364662408829","0.11155364662408829","0.11155364662408829"
"40500","0.15527401864528656","0.15527401864528656","0.15527401864528656","0.1816975325345993","0.1816975325345993","0.1816975325345993"
"40600","0.1254705786705017","0.1254705786705017","0.1254705786705017","0.07316247373819351","0.07316247373819351","0.07316247373819351"
"40700","0.11905664950609207","0.11905664950609207","0.11905664950609207","0.10544067621231079","0.10544067621231079","0.10544067621231079"
"40800","0.151339590549469","0.151339590549469","0.151339590549469","0.12151558697223663","0.12151558697223663","0.12151558697223663"
"40900","0.1276741325855255","0.1276741325855255","0.1276741325855255","0.12915019690990448","0.12915019690990448","0.12915019690990448"
"41000","0.17875701189041138","0.17875701189041138","0.17875701189041138","0.13974761962890625","0.13974761962890625","0.13974761962890625"
"41100","0.12858133018016815","0.12858133018016815","0.12858133018016815","0.13647331297397614","0.13647331297397614","0.13647331297397614"
"41200","0.13534829020500183","0.13534829020500183","0.13534829020500183","0.11286448687314987","0.11286448687314987","0.11286448687314987"
"41300","0.11791285872459412","0.11791285872459412","0.11791285872459412","0.10769227147102356","0.10769227147102356","0.10769227147102356"
"41400","0.10788717865943909","0.10788717865943909","0.10788717865943909","0.08003070950508118","0.08003070950508118","0.08003070950508118"
"41500","0.09588045626878738","0.09588045626878738","0.09588045626878738","0.10194819420576096","0.10194819420576096","0.10194819420576096"
"41600","0.16007307171821594","0.16007307171821594","0.16007307171821594","0.10570830851793289","0.10570830851793289","0.10570830851793289"
"41700","0.13073866069316864","0.13073866069316864","0.13073866069316864","0.12104442715644836","0.12104442715644836","0.12104442715644836"
"41800","0.13079246878623962","0.13079246878623962","0.13079246878623962","0.12830178439617157","0.12830178439617157","0.12830178439617157"
"41900","0.1824699193239212","0.1824699193239212","0.1824699193239212","0.1104370653629303","0.1104370653629303","0.1104370653629303"
"42000","0.14308322966098785","0.14308322966098785","0.14308322966098785","0.13241209089756012","0.13241209089756012","0.13241209089756012"
"42100","0.1421145796775818","0.1421145796775818","0.1421145796775818","0.12293919920921326","0.12293919920921326","0.12293919920921326"
"42200","0.1494566947221756","0.1494566947221756","0.1494566947221756","0.12108948826789856","0.12108948826789856","0.12108948826789856"
"42300","0.20137856900691986","0.20137856900691986","0.20137856900691986","0.10616269707679749","0.10616269707679749","0.10616269707679749"
"42400","0.12261873483657837","0.12261873483657837","0.12261873483657837","0.13948684930801392","0.13948684930801392","0.13948684930801392"
"42500","0.11567194014787674","0.11567194014787674","0.11567194014787674","0.10973313450813293","0.10973313450813293","0.10973313450813293"
"42600","0.10341348499059677","0.10341348499059677","0.10341348499059677","0.10841033607721329","0.10841033607721329","0.10841033607721329"
"42700","0.14982591569423676","0.14982591569423676","0.14982591569423676","0.14201422035694122","0.14201422035694122","0.14201422035694122"
"42800","0.11656814813613892","0.11656814813613892","0.11656814813613892","0.10881707072257996","0.10881707072257996","0.10881707072257996"
"42900","0.13213585317134857","0.13213585317134857","0.13213585317134857","0.10895498842000961","0.10895498842000961","0.10895498842000961"
"43000","0.15978072583675385","0.15978072583675385","0.15978072583675385","0.10265254229307175","0.10265254229307175","0.10265254229307175"
"43100","0.16402526199817657","0.16402526199817657","0.16402526199817657","0.11118345707654953","0.11118345707654953","0.11118345707654953"
"43200","0.20376262068748474","0.20376262068748474","0.20376262068748474","0.13025297224521637","0.13025297224521637","0.13025297224521637"
"43300","0.1604786217212677","0.1604786217212677","0.1604786217212677","0.1007012352347374","0.1007012352347374","0.1007012352347374"
"43400","0.10739081352949142","0.10739081352949142","0.10739081352949142","0.1283833086490631","0.1283833086490631","0.1283833086490631"
"43500","0.16563746333122253","0.16563746333122253","0.16563746333122253","0.10462649911642075","0.10462649911642075","0.10462649911642075"
"43600","0.16864457726478577","0.16864457726478577","0.16864457726478577","0.10678239911794662","0.10678239911794662","0.10678239911794662"
"43700","0.14369605481624603","0.14369605481624603","0.14369605481624603","0.1299365907907486","0.1299365907907486","0.1299365907907486"
"43800","0.10326394438743591","0.10326394438743591","0.10326394438743591","0.13434813916683197","0.13434813916683197","0.13434813916683197"
"43900","0.17347846925258636","0.17347846925258636","0.17347846925258636","0.09683774411678314","0.09683774411678314","0.09683774411678314"
"44000","0.11802227795124054","0.11802227795124054","0.11802227795124054","0.10421430319547653","0.10421430319547653","0.10421430319547653"
"44100","0.1373421549797058","0.1373421549797058","0.1373421549797058","0.11510783433914185","0.11510783433914185","0.11510783433914185"
"44200","0.14855411648750305","0.14855411648750305","0.14855411648750305","0.17600297927856445","0.17600297927856445","0.17600297927856445"
"44300","0.1612711399793625","0.1612711399793625","0.1612711399793625","0.13750454783439636","0.13750454783439636","0.13750454783439636"
"44400","0.14836107194423676","0.14836107194423676","0.14836107194423676","0.10030678659677505","0.10030678659677505","0.10030678659677505"
"44500","0.1984700709581375","0.1984700709581375","0.1984700709581375","0.11910206079483032","0.11910206079483032","0.11910206079483032"
"44600","0.1559356302022934","0.1559356302022934","0.1559356302022934","0.09631534665822983","0.09631534665822983","0.09631534665822983"
"44700","0.10395568609237671","0.10395568609237671","0.10395568609237671","0.13259877264499664","0.13259877264499664","0.13259877264499664"
"44800","0.11515173316001892","0.11515173316001892","0.11515173316001892","0.12534840404987335","0.12534840404987335","0.12534840404987335"
"44900","0.14487837255001068","0.14487837255001068","0.14487837255001068","0.07666658610105515","0.07666658610105515","0.07666658610105515"
"45000","0.1682853102684021","0.1682853102684021","0.1682853102684021","0.13470236957073212","0.13470236957073212","0.13470236957073212"
"45100","0.1115368977189064","0.1115368977189064","0.1115368977189064","0.09313901513814926","0.09313901513814926","0.09313901513814926"
"45200","0.13047455251216888","0.13047455251216888","0.13047455251216888","0.10458362847566605","0.10458362847566605","0.10458362847566605"
"45300","0.15660043060779572","0.15660043060779572","0.15660043060779572","0.11395590752363205","0.11395590752363205","0.11395590752363205"
"45400","0.14001411199569702","0.14001411199569702","0.14001411199569702","0.11194097250699997","0.11194097250699997","0.11194097250699997"
"45500","0.170643150806427","0.170643150806427","0.170643150806427","0.09568464756011963","0.09568464756011963","0.09568464756011963"
"45600","0.16372601687908173","0.16372601687908173","0.16372601687908173","0.1175076812505722","0.1175076812505722","0.1175076812505722"
"45700","0.193722203373909","0.193722203373909","0.193722203373909","0.09591840207576752","0.09591840207576752","0.09591840207576752"
"45800","0.12851087749004364","0.12851087749004364","0.12851087749004364","0.12946809828281403","0.12946809828281403","0.12946809828281403"
"45900","0.13881178200244904","0.13881178200244904","0.13881178200244904","0.11211367696523666","0.11211367696523666","0.11211367696523666"
"46000","0.1432604342699051","0.1432604342699051","0.1432604342699051","0.1299525648355484","0.1299525648355484","0.1299525648355484"
"46100","0.12658900022506714","0.12658900022506714","0.12658900022506714","0.11176163703203201","0.11176163703203201","0.11176163703203201"
"46200","0.18258440494537354","0.18258440494537354","0.18258440494537354","0.13397258520126343","0.13397258520126343","0.13397258520126343"
"46300","0.09571744501590729","0.09571744501590729","0.09571744501590729","0.10890775173902512","0.10890775173902512","0.10890775173902512"
"46400","0.14946316182613373","0.14946316182613373","0.14946316182613373","0.08372009545564651","0.08372009545564651","0.08372009545564651"
"46500","0.13431458175182343","0.13431458175182343","0.13431458175182343","0.11099807918071747","0.11099807918071747","0.11099807918071747"
"46600","0.13443173468112946","0.13443173468112946","0.13443173468112946","0.10541482269763947","0.10541482269763947","0.10541482269763947"
"46700","0.1774090975522995","0.1774090975522995","0.1774090975522995","0.1182352751493454","0.1182352751493454","0.1182352751493454"
"46800","0.14714008569717407","0.14714008569717407","0.14714008569717407","0.11685168743133545","0.11685168743133545","0.11685168743133545"
