"Step","act_calvin_abc_fair - train/grad_norm","act_calvin_abc_fair - train/grad_norm__MIN","act_calvin_abc_fair - train/grad_norm__MAX","act_calvin_b - train/grad_norm","act_calvin_b - train/grad_norm__MIN","act_calvin_b - train/grad_norm__MAX"
"49600","1.8591698288917542","1.8591698288917542","1.8591698288917542","2.2070954132080076","2.2070954132080076","2.2070954132080076"
"49700","1.9211327588558198","1.9211327588558198","1.9211327588558198","2.3501843214035034","2.3501843214035034","2.3501843214035034"
"49800","1.8611875879764557","1.8611875879764557","1.8611875879764557","2.0717281031608583","2.0717281031608583","2.0717281031608583"
"49900","1.8503417885303497","1.8503417885303497","1.8503417885303497","2.148510504961014","2.148510504961014","2.148510504961014"
"50000","1.8923861145973206","1.8923861145973206","1.8923861145973206","2.2064286029338835","2.2064286029338835","2.2064286029338835"
"50100","1.9268657493591308","1.9268657493591308","1.9268657493591308","2.134368796348572","2.134368796348572","2.134368796348572"
"50200","1.8857499277591705","1.8857499277591705","1.8857499277591705","2.0522112464904785","2.0522112464904785","2.0522112464904785"
"50300","1.9300997531414033","1.9300997531414033","1.9300997531414033","2.0462693548202515","2.0462693548202515","2.0462693548202515"
"50400","1.881097468137741","1.881097468137741","1.881097468137741","2.1360673296451567","2.1360673296451567","2.1360673296451567"
"50500","1.8944907438755036","1.8944907438755036","1.8944907438755036","2.1152654504776","2.1152654504776","2.1152654504776"
"50600","1.928782980442047","1.928782980442047","1.928782980442047","2.0848591923713684","2.0848591923713684","2.0848591923713684"
"50700","1.8523892557621002","1.8523892557621002","1.8523892557621002","2.2009845006465913","2.2009845006465913","2.2009845006465913"
"50800","1.8598753023147583","1.8598753023147583","1.8598753023147583","2.091157022714615","2.091157022714615","2.091157022714615"
"50900","1.8406865191459656","1.8406865191459656","1.8406865191459656","2.1538684332370757","2.1538684332370757","2.1538684332370757"
"51000","1.8219735980033875","1.8219735980033875","1.8219735980033875","2.1321984827518463","2.1321984827518463","2.1321984827518463"
"51100","1.7735270428657532","1.7735270428657532","1.7735270428657532","2.040621373653412","2.040621373653412","2.040621373653412"
"51200","1.8437256169319154","1.8437256169319154","1.8437256169319154","2.0261715197563173","2.0261715197563173","2.0261715197563173"
"51300","1.8608458960056304","1.8608458960056304","1.8608458960056304","2.222284936904907","2.222284936904907","2.222284936904907"
"51400","1.8424647796154021","1.8424647796154021","1.8424647796154021","2.062952128648758","2.062952128648758","2.062952128648758"
"51500","1.8983587217330933","1.8983587217330933","1.8983587217330933","2.038074253797531","2.038074253797531","2.038074253797531"
"51600","1.8786011612415314","1.8786011612415314","1.8786011612415314","2.101818777322769","2.101818777322769","2.101818777322769"
"51700","1.9541431450843811","1.9541431450843811","1.9541431450843811","2.1034136962890626","2.1034136962890626","2.1034136962890626"
"51800","1.9653560602664948","1.9653560602664948","1.9653560602664948","2.045708694458008","2.045708694458008","2.045708694458008"
"51900","1.9152174019813537","1.9152174019813537","1.9152174019813537","2.0816290295124054","2.0816290295124054","2.0816290295124054"
"52000","1.8027529919147491","1.8027529919147491","1.8027529919147491","2.0572118055820465","2.0572118055820465","2.0572118055820465"
"52100","1.7580544745922089","1.7580544745922089","1.7580544745922089","2.101611415147781","2.101611415147781","2.101611415147781"
"52200","1.8214522194862366","1.8214522194862366","1.8214522194862366","1.9592730522155761","1.9592730522155761","1.9592730522155761"
"52300","1.9062997913360595","1.9062997913360595","1.9062997913360595","2.1192136013507845","2.1192136013507845","2.1192136013507845"
"52400","1.8381886088848114","1.8381886088848114","1.8381886088848114","2.1503730463981627","2.1503730463981627","2.1503730463981627"
"52500","1.7924117863178253","1.7924117863178253","1.7924117863178253","2.0204884922504425","2.0204884922504425","2.0204884922504425"
"52600","1.9147248029708863","1.9147248029708863","1.9147248029708863","2.065267467498779","2.065267467498779","2.065267467498779"
"52700","1.8656498968601227","1.8656498968601227","1.8656498968601227","2.063556970357895","2.063556970357895","2.063556970357895"
"52800","1.9241308343410493","1.9241308343410493","1.9241308343410493","2.1208574056625364","2.1208574056625364","2.1208574056625364"
"52900","1.9128583920001985","1.9128583920001985","1.9128583920001985","2.1885462284088133","2.1885462284088133","2.1885462284088133"
"53000","1.8869630098342896","1.8869630098342896","1.8869630098342896","2.030691282749176","2.030691282749176","2.030691282749176"
"53100","1.7623195326328278","1.7623195326328278","1.7623195326328278","2.11957200050354","2.11957200050354","2.11957200050354"
"53200","1.8496033203601838","1.8496033203601838","1.8496033203601838","2.111516319513321","2.111516319513321","2.111516319513321"
"53300","1.9020559477806092","1.9020559477806092","1.9020559477806092","2.1546523797512056","2.1546523797512056","2.1546523797512056"
"53400","1.8542970407009125","1.8542970407009125","1.8542970407009125","2.0537222981452943","2.0537222981452943","2.0537222981452943"
"53500","1.8359673476219178","1.8359673476219178","1.8359673476219178","2.0829172575473787","2.0829172575473787","2.0829172575473787"
"53600","1.886899836063385","1.886899836063385","1.886899836063385","2.1035704934597015","2.1035704934597015","2.1035704934597015"
"53700","1.861417407989502","1.861417407989502","1.861417407989502","2.081435273885727","2.081435273885727","2.081435273885727"
"53800","1.901359393596649","1.901359393596649","1.901359393596649","2.1061551463603974","2.1061551463603974","2.1061551463603974"
"53900","1.8098890137672425","1.8098890137672425","1.8098890137672425","2.033590828180313","2.033590828180313","2.033590828180313"
"54000","1.9156805455684662","1.9156805455684662","1.9156805455684662","2.046093200445175","2.046093200445175","2.046093200445175"
"54100","1.956721887588501","1.956721887588501","1.956721887588501","2.111799991130829","2.111799991130829","2.111799991130829"
"54200","1.8577050840854645","1.8577050840854645","1.8577050840854645","2.039379563331604","2.039379563331604","2.039379563331604"
"54300","1.765109955072403","1.765109955072403","1.765109955072403","2.0405137157440185","2.0405137157440185","2.0405137157440185"
"54400","1.819975824356079","1.819975824356079","1.819975824356079","2.075037206411362","2.075037206411362","2.075037206411362"
"54500","1.8358528780937196","1.8358528780937196","1.8358528780937196","2.1639065027236937","2.1639065027236937","2.1639065027236937"
"54600","1.8955794286727905","1.8955794286727905","1.8955794286727905","2.0762987899780274","2.0762987899780274","2.0762987899780274"
"54700","1.8293311178684235","1.8293311178684235","1.8293311178684235","2.163667131662369","2.163667131662369","2.163667131662369"
"54800","1.8546357488632201","1.8546357488632201","1.8546357488632201","2.111402337551117","2.111402337551117","2.111402337551117"
"54900","1.8722601079940795","1.8722601079940795","1.8722601079940795","2.1894794631004335","2.1894794631004335","2.1894794631004335"
"55000","1.8968737268447875","1.8968737268447875","1.8968737268447875","2.1266876363754275","2.1266876363754275","2.1266876363754275"
"55100","1.7864958512783051","1.7864958512783051","1.7864958512783051","2.1362720215320588","2.1362720215320588","2.1362720215320588"
"55200","1.9003623855113982","1.9003623855113982","1.9003623855113982","2.0122201108932494","2.0122201108932494","2.0122201108932494"
"55300","1.8362142717838288","1.8362142717838288","1.8362142717838288","2.063573466539383","2.063573466539383","2.063573466539383"
"55400","1.842395794391632","1.842395794391632","1.842395794391632","2.029465661048889","2.029465661048889","2.029465661048889"
"55500","1.7696582210063934","1.7696582210063934","1.7696582210063934","2.0646133005619047","2.0646133005619047","2.0646133005619047"
"55600","1.8108749175071717","1.8108749175071717","1.8108749175071717","2.095206923484802","2.095206923484802","2.095206923484802"
"55700","1.9301849460601808","1.9301849460601808","1.9301849460601808","2.1290948939323426","2.1290948939323426","2.1290948939323426"
"55800","1.852943698167801","1.852943698167801","1.852943698167801","1.9644644916057588","1.9644644916057588","1.9644644916057588"
"55900","1.9626407861709594","1.9626407861709594","1.9626407861709594","2.0470900321006775","2.0470900321006775","2.0470900321006775"
"56000","1.9349669003486634","1.9349669003486634","1.9349669003486634","1.99250084400177","1.99250084400177","1.99250084400177"
"56100","1.865105664730072","1.865105664730072","1.865105664730072","2.109040914773941","2.109040914773941","2.109040914773941"
"56200","1.910472275018692","1.910472275018692","1.910472275018692","2.025333207845688","2.025333207845688","2.025333207845688"
"56300","1.818386106491089","1.818386106491089","1.818386106491089","2.10217942237854","2.10217942237854","2.10217942237854"
"56400","1.8995156121253967","1.8995156121253967","1.8995156121253967","2.0841214907169343","2.0841214907169343","2.0841214907169343"
"56500","1.9457605648040772","1.9457605648040772","1.9457605648040772","2.0877237379550935","2.0877237379550935","2.0877237379550935"
"56600","1.8446167862415315","1.8446167862415315","1.8446167862415315","2.023039677143097","2.023039677143097","2.023039677143097"
"56700","1.8963455533981324","1.8963455533981324","1.8963455533981324","2.065354892015457","2.065354892015457","2.065354892015457"
"56800","1.8997882997989655","1.8997882997989655","1.8997882997989655","2.1400338411331177","2.1400338411331177","2.1400338411331177"
"56900","1.9446634924411774","1.9446634924411774","1.9446634924411774","2.087868684530258","2.087868684530258","2.087868684530258"
"57000","1.8658093559741973","1.8658093559741973","1.8658093559741973","2.0491892206668854","2.0491892206668854","2.0491892206668854"
"57100","1.8997736978530884","1.8997736978530884","1.8997736978530884","2.1023253262043","2.1023253262043","2.1023253262043"
"57200","1.830420423746109","1.830420423746109","1.830420423746109","2.0278137123584745","2.0278137123584745","2.0278137123584745"
"57300","1.8585116016864776","1.8585116016864776","1.8585116016864776","2.103888429403305","2.103888429403305","2.103888429403305"
"57400","1.8590917837619783","1.8590917837619783","1.8590917837619783","2.0887265467643736","2.0887265467643736","2.0887265467643736"
"57500","1.7832462787628174","1.7832462787628174","1.7832462787628174","2.1296980941295622","2.1296980941295622","2.1296980941295622"
"57600","1.7875290155410766","1.7875290155410766","1.7875290155410766","2.104959043264389","2.104959043264389","2.104959043264389"
"57700","1.759993807077408","1.759993807077408","1.759993807077408","1.9703232741355896","1.9703232741355896","1.9703232741355896"
"57800","1.9068756353855134","1.9068756353855134","1.9068756353855134","1.948722938299179","1.948722938299179","1.948722938299179"
"57900","1.7959026837348937","1.7959026837348937","1.7959026837348937","2.0571351766586305","2.0571351766586305","2.0571351766586305"
"58000","1.8693600523471832","1.8693600523471832","1.8693600523471832","2.052094177007675","2.052094177007675","2.052094177007675"
"58100","1.8738031196594238","1.8738031196594238","1.8738031196594238","2.09340789437294","2.09340789437294","2.09340789437294"
"58200","1.843551468849182","1.843551468849182","1.843551468849182","2.013621282577515","2.013621282577515","2.013621282577515"
"58300","1.8285319519042968","1.8285319519042968","1.8285319519042968","2.019181480407715","2.019181480407715","2.019181480407715"
"58400","1.8792151021957397","1.8792151021957397","1.8792151021957397","2.114391100406647","2.114391100406647","2.114391100406647"
"58500","1.7693201696872711","1.7693201696872711","1.7693201696872711","2.095459603071213","2.095459603071213","2.095459603071213"
"58600","1.8488257658481597","1.8488257658481597","1.8488257658481597","2.0062650179862977","2.0062650179862977","2.0062650179862977"
"58700","1.7457255959510802","1.7457255959510802","1.7457255959510802","2.01640763759613","2.01640763759613","2.01640763759613"
"58800","1.8522676467895507","1.8522676467895507","1.8522676467895507","1.9598694574832916","1.9598694574832916","1.9598694574832916"
"58900","1.9124384117126465","1.9124384117126465","1.9124384117126465","2.0662516713142396","2.0662516713142396","2.0662516713142396"
"59000","1.9502949297428132","1.9502949297428132","1.9502949297428132","2.0122357058525084","2.0122357058525084","2.0122357058525084"
"59100","1.8602316319942473","1.8602316319942473","1.8602316319942473","2.0904453098773956","2.0904453098773956","2.0904453098773956"
"59200","1.8370908200740814","1.8370908200740814","1.8370908200740814","2.0053738248348236","2.0053738248348236","2.0053738248348236"
"59300","1.9409119665622712","1.9409119665622712","1.9409119665622712","2.1561637604236603","2.1561637604236603","2.1561637604236603"
"59400","1.9224610233306885","1.9224610233306885","1.9224610233306885","2.036200603246689","2.036200603246689","2.036200603246689"
"59500","1.949239045381546","1.949239045381546","1.949239045381546","1.9677813696861266","1.9677813696861266","1.9677813696861266"
"59600","1.8559204304218293","1.8559204304218293","1.8559204304218293","2.0189005875587465","2.0189005875587465","2.0189005875587465"
"59700","1.895382673740387","1.895382673740387","1.895382673740387","2.0442584002017976","2.0442584002017976","2.0442584002017976"
"59800","1.8123057556152344","1.8123057556152344","1.8123057556152344","2.0311378335952757","2.0311378335952757","2.0311378335952757"
"59900","1.8550534451007843","1.8550534451007843","1.8550534451007843","2.0641753602027895","2.0641753602027895","2.0641753602027895"
"60000","1.8781824779510499","1.8781824779510499","1.8781824779510499","2.0299609863758086","2.0299609863758086","2.0299609863758086"
"60100","1.871875627040863","1.871875627040863","1.871875627040863","2.066395537853241","2.066395537853241","2.066395537853241"
"60200","1.8780469906330108","1.8780469906330108","1.8780469906330108","2.016705183982849","2.016705183982849","2.016705183982849"
"60300","1.8338106215000152","1.8338106215000152","1.8338106215000152","1.9734860861301422","1.9734860861301422","1.9734860861301422"
"60400","1.8670103919506074","1.8670103919506074","1.8670103919506074","1.9543075668811798","1.9543075668811798","1.9543075668811798"
"60500","1.8087347114086152","1.8087347114086152","1.8087347114086152","2.056325138807297","2.056325138807297","2.056325138807297"
"60600","1.844238508939743","1.844238508939743","1.844238508939743","2.007962896823883","2.007962896823883","2.007962896823883"
"60700","1.81096613407135","1.81096613407135","1.81096613407135","2.173426141738892","2.173426141738892","2.173426141738892"
"60800","1.80467444896698","1.80467444896698","1.80467444896698","2.12123540520668","2.12123540520668","2.12123540520668"
"60900","1.9330250310897827","1.9330250310897827","1.9330250310897827","1.966744488477707","1.966744488477707","1.966744488477707"
"61000","1.8749974882602691","1.8749974882602691","1.8749974882602691","1.9717692184448241","1.9717692184448241","1.9717692184448241"
"61100","1.8148730492591858","1.8148730492591858","1.8148730492591858","2.0280265688896177","2.0280265688896177","2.0280265688896177"
"61200","1.887293928861618","1.887293928861618","1.887293928861618","2.075741918087006","2.075741918087006","2.075741918087006"
"61300","1.85199205160141","1.85199205160141","1.85199205160141","2.0053428745269777","2.0053428745269777","2.0053428745269777"
"61400","1.873824453353882","1.873824453353882","1.873824453353882","2.0243122673034666","2.0243122673034666","2.0243122673034666"
"61500","1.8529657137393951","1.8529657137393951","1.8529657137393951","2.0873785626888277","2.0873785626888277","2.0873785626888277"
"61600","1.8591480231285096","1.8591480231285096","1.8591480231285096","2.019223144054413","2.019223144054413","2.019223144054413"
"61700","1.8701642382144927","1.8701642382144927","1.8701642382144927","2.184369502067566","2.184369502067566","2.184369502067566"
"61800","1.8496206152439116","1.8496206152439116","1.8496206152439116","2.054729473590851","2.054729473590851","2.054729473590851"
"61900","1.8371780025959015","1.8371780025959015","1.8371780025959015","2.0870177948474886","2.0870177948474886","2.0870177948474886"
"62000","1.8569786155223846","1.8569786155223846","1.8569786155223846","2.0423279213905334","2.0423279213905334","2.0423279213905334"
"62100","1.8632930684089661","1.8632930684089661","1.8632930684089661","2.0152165472507475","2.0152165472507475","2.0152165472507475"
"62200","1.798822547197342","1.798822547197342","1.798822547197342","1.9665912628173827","1.9665912628173827","1.9665912628173827"
"62300","1.8734843015670777","1.8734843015670777","1.8734843015670777","2.0966636037826536","2.0966636037826536","2.0966636037826536"
"62400","1.7575745713710784","1.7575745713710784","1.7575745713710784","1.9994107854366303","1.9994107854366303","1.9994107854366303"
"62500","1.8610671508312224","1.8610671508312224","1.8610671508312224","2.0165247666835784","2.0165247666835784","2.0165247666835784"
"62600","1.8715225219726563","1.8715225219726563","1.8715225219726563","2.025698984861374","2.025698984861374","2.025698984861374"
"62700","1.8368902325630188","1.8368902325630188","1.8368902325630188","1.991671929359436","1.991671929359436","1.991671929359436"
"62800","1.8105539166927338","1.8105539166927338","1.8105539166927338","1.995363553762436","1.995363553762436","1.995363553762436"
"62900","1.8552267944812775","1.8552267944812775","1.8552267944812775","2.1102449917793273","2.1102449917793273","2.1102449917793273"
"63000","1.7983268773555756","1.7983268773555756","1.7983268773555756","2.0162462222576143","2.0162462222576143","2.0162462222576143"
"63100","1.8535327661037444","1.8535327661037444","1.8535327661037444","2.005750597715378","2.005750597715378","2.005750597715378"
"63200","1.8186286413669586","1.8186286413669586","1.8186286413669586","2.0875144851207734","2.0875144851207734","2.0875144851207734"
"63300","1.73349649310112","1.73349649310112","1.73349649310112","2.014939774274826","2.014939774274826","2.014939774274826"
"63400","1.8172824037075044","1.8172824037075044","1.8172824037075044","1.9805798399448395","1.9805798399448395","1.9805798399448395"
"63500","1.8342093479633332","1.8342093479633332","1.8342093479633332","2.002898344993591","2.002898344993591","2.002898344993591"
"63600","1.8382943534851075","1.8382943534851075","1.8382943534851075","1.9525437235832215","1.9525437235832215","1.9525437235832215"
"63700","1.8789476656913757","1.8789476656913757","1.8789476656913757","1.9831513905525207","1.9831513905525207","1.9831513905525207"
"63800","1.8609959936141969","1.8609959936141969","1.8609959936141969","1.971626454591751","1.971626454591751","1.971626454591751"
"63900","1.8489065325260163","1.8489065325260163","1.8489065325260163","1.9732322025299072","1.9732322025299072","1.9732322025299072"
"64000","1.8505310392379761","1.8505310392379761","1.8505310392379761","1.8913986670970917","1.8913986670970917","1.8913986670970917"
"64100","1.8267448735237122","1.8267448735237122","1.8267448735237122","2.0025066697597502","2.0025066697597502","2.0025066697597502"
"64200","1.8657678365707397","1.8657678365707397","1.8657678365707397","2.040428595542908","2.040428595542908","2.040428595542908"
"64300","1.8517694747447968","1.8517694747447968","1.8517694747447968","2.069144525527954","2.069144525527954","2.069144525527954"
"64400","1.9333502650260925","1.9333502650260925","1.9333502650260925","1.9998882174491883","1.9998882174491883","1.9998882174491883"
"64500","1.868315396308899","1.868315396308899","1.868315396308899","2.014653503894806","2.014653503894806","2.014653503894806"
"64600","1.8516631925106048","1.8516631925106048","1.8516631925106048","2.0308135187625886","2.0308135187625886","2.0308135187625886"
"64700","1.807731420993805","1.807731420993805","1.807731420993805","1.9487905824184417","1.9487905824184417","1.9487905824184417"
"64800","1.934880805015564","1.934880805015564","1.934880805015564","2.019561561346054","2.019561561346054","2.019561561346054"
"64900","1.8337270534038543","1.8337270534038543","1.8337270534038543","2.0319195330142974","2.0319195330142974","2.0319195330142974"
"65000","1.8650583469867705","1.8650583469867705","1.8650583469867705","1.9243686592578888","1.9243686592578888","1.9243686592578888"
"65100","1.7752156269550323","1.7752156269550323","1.7752156269550323","2.157857358455658","2.157857358455658","2.157857358455658"
"65200","1.9146548902988434","1.9146548902988434","1.9146548902988434","1.9695689642429353","1.9695689642429353","1.9695689642429353"
"65300","1.9164959645271302","1.9164959645271302","1.9164959645271302","2.0501293551921846","2.0501293551921846","2.0501293551921846"
"65400","1.8572336983680726","1.8572336983680726","1.8572336983680726","1.9719309604167938","1.9719309604167938","1.9719309604167938"
"65500","1.7990773606300354","1.7990773606300354","1.7990773606300354","1.9392391300201417","1.9392391300201417","1.9392391300201417"
"65600","1.9002730774879455","1.9002730774879455","1.9002730774879455","2.0379092586040497","2.0379092586040497","2.0379092586040497"
"65700","1.8051797711849213","1.8051797711849213","1.8051797711849213","2.045561283826828","2.045561283826828","2.045561283826828"
"65800","1.8293616330623628","1.8293616330623628","1.8293616330623628","2.0086720979213712","2.0086720979213712","2.0086720979213712"
"65900","1.7814606142044067","1.7814606142044067","1.7814606142044067","1.988287876844406","1.988287876844406","1.988287876844406"
"66000","1.9123381388187408","1.9123381388187408","1.9123381388187408","2.0306004536151887","2.0306004536151887","2.0306004536151887"
"66100","1.882391678094864","1.882391678094864","1.882391678094864","1.9902810895442962","1.9902810895442962","1.9902810895442962"
"66200","1.7635452222824097","1.7635452222824097","1.7635452222824097","2.045768893957138","2.045768893957138","2.045768893957138"
"66300","1.8157613611221313","1.8157613611221313","1.8157613611221313","2.011350402832031","2.011350402832031","2.011350402832031"
"66400","1.843558863401413","1.843558863401413","1.843558863401413","1.933579260110855","1.933579260110855","1.933579260110855"
"66500","1.804185960292816","1.804185960292816","1.804185960292816","1.9471889698505402","1.9471889698505402","1.9471889698505402"
"66600","1.8488955557346345","1.8488955557346345","1.8488955557346345","1.9519560372829436","1.9519560372829436","1.9519560372829436"
"66700","1.851172467470169","1.851172467470169","1.851172467470169","2.0243802309036254","2.0243802309036254","2.0243802309036254"
"66800","1.841581723690033","1.841581723690033","1.841581723690033","1.913855446577072","1.913855446577072","1.913855446577072"
"66900","1.7729695904254914","1.7729695904254914","1.7729695904254914","2.04783784866333","2.04783784866333","2.04783784866333"
"67000","1.8369959700107574","1.8369959700107574","1.8369959700107574","1.9412847065925598","1.9412847065925598","1.9412847065925598"
"67100","1.8591688501834869","1.8591688501834869","1.8591688501834869","1.9750985634326934","1.9750985634326934","1.9750985634326934"
"67200","1.849364629983902","1.849364629983902","1.849364629983902","2.0219423580169678","2.0219423580169678","2.0219423580169678"
"67300","1.8721993362903595","1.8721993362903595","1.8721993362903595","1.8563679325580598","1.8563679325580598","1.8563679325580598"
"67400","1.81119682431221","1.81119682431221","1.81119682431221","1.9881089651584625","1.9881089651584625","1.9881089651584625"
"67500","1.7744125616550446","1.7744125616550446","1.7744125616550446","1.9920554614067079","1.9920554614067079","1.9920554614067079"
"67600","1.7895585930347442","1.7895585930347442","1.7895585930347442","1.9703024458885192","1.9703024458885192","1.9703024458885192"
"67700","1.8565437054634095","1.8565437054634095","1.8565437054634095","1.9255204379558564","1.9255204379558564","1.9255204379558564"
"67800","1.9195829117298127","1.9195829117298127","1.9195829117298127","1.9866626107692718","1.9866626107692718","1.9866626107692718"
"67900","1.8944581651687622","1.8944581651687622","1.8944581651687622","1.9658156800270081","1.9658156800270081","1.9658156800270081"
"68000","1.8049080741405488","1.8049080741405488","1.8049080741405488","2.102778673171997","2.102778673171997","2.102778673171997"
"68100","1.8044421637058259","1.8044421637058259","1.8044421637058259","1.9588370156288146","1.9588370156288146","1.9588370156288146"
"68200","1.7740429139137268","1.7740429139137268","1.7740429139137268","2.010270030498505","2.010270030498505","2.010270030498505"
"68300","1.7994464194774629","1.7994464194774629","1.7994464194774629","2.0620149612426757","2.0620149612426757","2.0620149612426757"
"68400","1.8077221363782883","1.8077221363782883","1.8077221363782883","2.0163580071926117","2.0163580071926117","2.0163580071926117"
"68500","1.8085967195034027","1.8085967195034027","1.8085967195034027","2.029169137477875","2.029169137477875","2.029169137477875"
"68600","1.903452810049057","1.903452810049057","1.903452810049057","1.9145523810386658","1.9145523810386658","1.9145523810386658"
"68700","1.8008632946014405","1.8008632946014405","1.8008632946014405","2.0043922626972197","2.0043922626972197","2.0043922626972197"
"68800","1.8641807162761688","1.8641807162761688","1.8641807162761688","2.058872653245926","2.058872653245926","2.058872653245926"
"68900","1.8091305375099183","1.8091305375099183","1.8091305375099183","1.8555384624004363","1.8555384624004363","1.8555384624004363"
"69000","1.8076196897029877","1.8076196897029877","1.8076196897029877","1.9323660457134246","1.9323660457134246","1.9323660457134246"
"69100","1.7575617623329163","1.7575617623329163","1.7575617623329163","1.995585745573044","1.995585745573044","1.995585745573044"
"69200","1.7327576100826263","1.7327576100826263","1.7327576100826263","1.923674304485321","1.923674304485321","1.923674304485321"
"69300","1.8059023475646974","1.8059023475646974","1.8059023475646974","2.0454421079158784","2.0454421079158784","2.0454421079158784"
"69400","1.8266296863555909","1.8266296863555909","1.8266296863555909","1.9208577358722687","1.9208577358722687","1.9208577358722687"
"69500","1.8090810036659242","1.8090810036659242","1.8090810036659242","1.9649061894416808","1.9649061894416808","1.9649061894416808"
"69600","1.8090827882289886","1.8090827882289886","1.8090827882289886","2.030496846437454","2.030496846437454","2.030496846437454"
"69700","1.8622660505771638","1.8622660505771638","1.8622660505771638","1.924247065782547","1.924247065782547","1.924247065782547"
"69800","1.7933603304624557","1.7933603304624557","1.7933603304624557","1.9511773931980132","1.9511773931980132","1.9511773931980132"
"69900","1.8141596174240113","1.8141596174240113","1.8141596174240113","2.012465252876282","2.012465252876282","2.012465252876282"
"70000","1.7704698586463927","1.7704698586463927","1.7704698586463927","1.9758759784698485","1.9758759784698485","1.9758759784698485"
"70100","1.8064797830581665","1.8064797830581665","1.8064797830581665","1.9639690113067627","1.9639690113067627","1.9639690113067627"
"70200","1.8817761278152465","1.8817761278152465","1.8817761278152465","1.8922253572940826","1.8922253572940826","1.8922253572940826"
"70300","1.8788027501106261","1.8788027501106261","1.8788027501106261","1.8849840366840362","1.8849840366840362","1.8849840366840362"
"70400","1.9331045460700989","1.9331045460700989","1.9331045460700989","1.970231066942215","1.970231066942215","1.970231066942215"
"70500","1.7995519506931306","1.7995519506931306","1.7995519506931306","1.9311833333969117","1.9311833333969117","1.9311833333969117"
"70600","1.785061092376709","1.785061092376709","1.785061092376709","1.92960143327713","1.92960143327713","1.92960143327713"
"70700","1.8285044622421265","1.8285044622421265","1.8285044622421265","1.8950623595714569","1.8950623595714569","1.8950623595714569"
"70800","1.7567370760440826","1.7567370760440826","1.7567370760440826","1.912769376039505","1.912769376039505","1.912769376039505"
"70900","1.8200705707073213","1.8200705707073213","1.8200705707073213","1.9903480434417724","1.9903480434417724","1.9903480434417724"
"71000","1.756781816482544","1.756781816482544","1.756781816482544","1.9417902052402496","1.9417902052402496","1.9417902052402496"
"71100","1.8296113502979279","1.8296113502979279","1.8296113502979279","1.995522848367691","1.995522848367691","1.995522848367691"
"71200","1.7944302773475647","1.7944302773475647","1.7944302773475647","1.9813231873512267","1.9813231873512267","1.9813231873512267"
"71300","1.778874270915985","1.778874270915985","1.778874270915985","1.9786827445030213","1.9786827445030213","1.9786827445030213"
"71400","1.831301577091217","1.831301577091217","1.831301577091217","1.9380829441547394","1.9380829441547394","1.9380829441547394"
"71500","1.7598406994342803","1.7598406994342803","1.7598406994342803","2.004118422269821","2.004118422269821","2.004118422269821"
"71600","1.8499418449401857","1.8499418449401857","1.8499418449401857","1.9879172658920288","1.9879172658920288","1.9879172658920288"
"71700","1.8384465837478638","1.8384465837478638","1.8384465837478638","1.9612714910507203","1.9612714910507203","1.9612714910507203"
"71800","1.848748426437378","1.848748426437378","1.848748426437378","2.0637802088260653","2.0637802088260653","2.0637802088260653"
"71900","1.8089994263648987","1.8089994263648987","1.8089994263648987","1.9337708163261413","1.9337708163261413","1.9337708163261413"
"72000","1.763505173921585","1.763505173921585","1.763505173921585","1.970140303373337","1.970140303373337","1.970140303373337"
"72100","1.7843034517765046","1.7843034517765046","1.7843034517765046","1.93705122590065","1.93705122590065","1.93705122590065"
"72200","1.7887791037559508","1.7887791037559508","1.7887791037559508","1.911916652917862","1.911916652917862","1.911916652917862"
"72300","1.805911660194397","1.805911660194397","1.805911660194397","1.9800157511234284","1.9800157511234284","1.9800157511234284"
"72400","1.795060738325119","1.795060738325119","1.795060738325119","1.9044765865802764","1.9044765865802764","1.9044765865802764"
"72500","1.8407709908485412","1.8407709908485412","1.8407709908485412","1.9447016954421996","1.9447016954421996","1.9447016954421996"
"72600","1.8680007874965667","1.8680007874965667","1.8680007874965667","1.9453813934326172","1.9453813934326172","1.9453813934326172"
"72700","1.8085322642326356","1.8085322642326356","1.8085322642326356","1.9142449820041656","1.9142449820041656","1.9142449820041656"
"72800","1.909982295036316","1.909982295036316","1.909982295036316","2.0613870990276335","2.0613870990276335","2.0613870990276335"
"72900","1.8265622937679291","1.8265622937679291","1.8265622937679291","2.026114374399185","2.026114374399185","2.026114374399185"
"73000","1.869877861738205","1.869877861738205","1.869877861738205","1.9538319003582","1.9538319003582","1.9538319003582"
"73100","1.8118364548683166","1.8118364548683166","1.8118364548683166","1.930784161090851","1.930784161090851","1.930784161090851"
"73200","1.8387741076946258","1.8387741076946258","1.8387741076946258","1.9388907289505004","1.9388907289505004","1.9388907289505004"
"73300","1.8474784171581269","1.8474784171581269","1.8474784171581269","2.065338450670242","2.065338450670242","2.065338450670242"
"73400","1.853855655193329","1.853855655193329","1.853855655193329","1.9804623103141785","1.9804623103141785","1.9804623103141785"
"73500","1.859065533876419","1.859065533876419","1.859065533876419","1.9896271336078644","1.9896271336078644","1.9896271336078644"
"73600","1.817946481704712","1.817946481704712","1.817946481704712","1.940223354101181","1.940223354101181","1.940223354101181"
"73700","1.836751263141632","1.836751263141632","1.836751263141632","1.9886981987953185","1.9886981987953185","1.9886981987953185"
